! East Basin - Station ER_15; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
8	number of depths																																		
23	151	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
5	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
10	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
20	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
30	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
40	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
50	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
60	3.70	0.05	2	0	12.75160125	7.83	22.02	0.26	2.5	0.005976344	2.057E-04	0.003218031	2.057E-04	0.01448	0.24125	0.00965	0.02654	0.001	0.348375	0.025	0.083333333	0.025	0.116666667	0.583333333	0.000025	4.16667E-05	0.0000125	5.83333E-05	0.000291667	0.00055	0.00082	0.00025	0.00115	0.00573
