! Central Basin - Station ER_30; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
4	number of depths																																		
31	96	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	5.18	0.05	5.0	0.0	12.7093575	8.00	22.16	0.32	2.5	0.001624133	0.000731931	0.0024362	0.000731931	0.00828	0.138	0.00552	0.01518	0.001	0.05	0.073386667	0.244622222	0.073386667	0.342471111	1.712355556	7.33867E-05	0.000122311	3.66933E-05	0.000171236	0.000856178	0.00224	0.00332	0.001	0.00465	0.02327
5	5.18	0.05	5.0	0.0	12.7093575	8.00	22.16	0.32	2.5	0.001624133	0.000731931	0.0024362	0.000731931	0.00828	0.138	0.00552	0.01518	0.001	0.05	0.073386667	0.244622222	0.073386667	0.342471111	1.712355556	7.33867E-05	0.000122311	3.66933E-05	0.000171236	0.000856178	0.00224	0.00332	0.001	0.00465	0.02327
10	5.18	0.05	5.0	0.0	12.7093575	8.00	22.16	0.32	2.5	0.001624133	0.000731931	0.0024362	0.000731931	0.00828	0.138	0.00552	0.01518	0.001	0.05	0.073386667	0.244622222	0.073386667	0.342471111	1.712355556	7.33867E-05	0.000122311	3.66933E-05	0.000171236	0.000856178	0.00224	0.00332	0.001	0.00465	0.02327
20	5.18	0.05	5.0	0.0	12.7093575	8.00	22.16	0.32	2.5	0.001624133	0.000731931	0.0024362	0.000731931	0.00828	0.138	0.00552	0.01518	0.001	0.05	0.073386667	0.244622222	0.073386667	0.342471111	1.712355556	7.33867E-05	0.000122311	3.66933E-05	0.000171236	0.000856178	0.00224	0.00332	0.001	0.00465	0.02327
