! West Basin - Station ER_91; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
3	number of depths																																		
61	23	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	9.58	0.05	6	0	10.82729333	7.95	20.64	0.34	2.5	0.0012585	0.001240282	0.0012585	0.001240282	0.04528	0.75467	0.03019	0.08301	0.001	0.812666667	0.079093333	0.263644444	0.079093333	0.369102222	1.845511111	7.90933E-05	0.000131822	3.95467E-05	0.000184551	0.000922756	0.00147	0.00218	0.00065	0.00305	0.01525
5	9.58	0.05	6	0	10.82729333	7.95	20.64	0.34	2.5	0.0012585	0.001240282	0.0012585	0.001240282	0.04528	0.75467	0.03019	0.08301	0.001	0.812666667	0.079093333	0.263644444	0.079093333	0.369102222	1.845511111	7.90933E-05	0.000131822	3.95467E-05	0.000184551	0.000922756	0.00147	0.00218	0.00065	0.00305	0.01525
9	9.58	0.05	6	0	10.82729333	7.95	20.64	0.34	2.5	0.0012585	0.001240282	0.0012585	0.001240282	0.04528	0.75467	0.03019	0.08301	0.001	0.812666667	0.079093333	0.263644444	0.079093333	0.369102222	1.845511111	7.90933E-05	0.000131822	3.95467E-05	0.000184551	0.000922756	0.00147	0.00218	0.00065	0.00305	0.01525
