! Central Basin - Station ER_42; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000
34	data sets
4	number of depths
57	61	i,j
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	4.11	0.05	5.0	0.0	14.49	8.41	22.08	0.32	2.50	0.00155	0.00161	0.00233	0.00161	0.00838	0.13967	0.00559	0.01536	0.00100	0.0217	0.308	1.027	0.308	1.437	7.186	0.00031	0.00051	0.00015	0.00072	0.00359	0.00277	0.00411	0.00123	0.00575	0.02875	   
5	4.01	0.05	5.0	0.0	14.49	8.41	22.08	0.32	2.50	0.00155	0.00161	0.00233	0.00161	0.00838	0.13967	0.00559	0.01536	0.00100	0.0217	0.308	1.027	0.308	1.437	7.186	0.00031	0.00051	0.00015	0.00072	0.00359	0.00277	0.00411	0.00123	0.00575	0.02875	   
10	4.00	0.05	5.0	0.0	14.49	8.41	22.08	0.32	2.50	0.00155	0.00161	0.00233	0.00161	0.00838	0.13967	0.00559	0.01536	0.00100	0.0217	0.308	1.027	0.308	1.437	7.186	0.00031	0.00051	0.00015	0.00072	0.00359	0.00277	0.00411	0.00123	0.00575	0.02875	   
20	4.00	0.05	5.0	0.0	14.49	8.41	22.08	0.32	2.50	0.00155	0.00161	0.00233	0.00161	0.00838	0.13967	0.00559	0.01536	0.00100	0.0217	0.308	1.027	0.308	1.437	7.186	0.00031	0.00051	0.00015	0.00072	0.00359	0.00277	0.00411	0.00123	0.00575	0.02875	 
