! East Basin - Station ER_15; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000
34	data sets
8	number of depths
23	151	i,j
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	1.99	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
5	1.93	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
10	1.93	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
20	1.94	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
30	1.95	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
40	1.96	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
50	2.27	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	   
60	2.36	0.05	2.0	0.0	13.45	8.12	22.02	0.26	2.50	0.00482	0.00000	0.00259	0.00100	0.01448	0.24125	0.00965	0.02654	0.00100	0.3761	0.061	0.205	0.061	0.286	1.432	0.00006	0.00010	0.00003	0.00014	0.00072	0.00055	0.00082	0.00025	0.00115	0.00573	 
