! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Cuyahoga River)
! File prepared by LL
! -----------------------------------------------------
2  data sets																						   
0 seconds between data																						   
5	5	5
DAY	INFLOW	WTR_TEMP
2002005.833	7.8	1.9
2002006.833	8.2	0.1
2002007.833	9.3	0.1
2002008.833	9.1	0.1
2002009.833	9.3	4.8
2002010.833	12.2	2.1
2002011.833	13.1	1.2
2002012.833	12.0	2.2
2002013.167	13.4	0.5
2002013.500	13.5	0.1
2002014.500	12.4	0.1
2002015.500	12.3	0.9
2002016.500	12.5	0.1
2002017.500	11.7	0.1
2002018.500	11.0	0.1
2002019.500	10.2	0.1
2002020.500	9.3	0.1
2002020.833	9.2	0.1
2002021.833	9.3	2.1
2002022.833	9.3	4.0
2002023.833	10.3	4.0
2002024.833	13.2	0.3
2002025.833	15.1	1.8
2002026.833	15.3	2.9
2002027.500	14.2	0.1
2002027.833	13.6	3.9
2002028.833	10.8	4.0
2002029.833	11.1	0.6
2002030.167	29.9	0.1
2002030.500	43.0	0.1
2002030.833	37.5	0.1
2002031.167	39.7	0.1
2002031.500	80.9	0.1
2002031.833	72.5	0.1
2002032.167	126.2	0.2
2002032.500	146.9	1.9
2002032.833	102.1	0.1
2002033.167	74.7	0.1
2002033.500	65.9	0.1
2002033.833	59.1	0.1
2002034.167	52.0	0.1
2002034.500	43.8	0.1
2002034.833	40.0	0.1
2002035.833	36.0	0.1
2002036.833	31.6	0.1
2002037.833	26.6	1.7
2002038.833	22.7	0.7
2002039.833	20.9	2.1
2002040.833	18.0	1.6
2002041.500	16.9	1.9
2002041.833	16.8	3.6
2002042.833	28.0	0.1
2002043.833	23.5	2.3
2002044.833	21.1	0.1
2002045.833	18.9	2.3
2002046.833	16.9	3.7
2002047.833	16.7	1.9
2002048.500	17.8	0.1
2002048.833	17.0	0.1
2002049.833	15.6	1.9
2002050.833	14.9	3.2
2002051.833	18.3	6.3
2002052.833	24.8	2.3
2002053.833	21.6	1.0
2002054.833	19.2	0.1
2002055.500	18.2	0.1
2002055.833	18.1	4.6
2002056.833	17.8	6.7
2002057.833	26.6	0.1
2002058.833	20.8	0.1
2002059.833	20.1	0.1
2002060.833	18.9	0.1
2002061.833	29.0	2.7
2002062.167	84.7	4.0
2002062.500	64.1	1.3
2002062.833	45.1	0.1
2002063.833	26.5	0.1
2002064.833	21.5	0.4
2002065.833	20.7	4.9
2002066.833	20.8	0.8
2002067.833	18.3	8.1
2002068.833	21.7	7.4
2002069.500	23.8	0.1
2002069.833	20.7	0.1
2002070.833	16.8	1.0
2002071.833	14.8	2.9
2002072.833	14.3	5.8
2002073.833	13.4	2.6
2002074.833	14.7	8.8
2002075.167	35.1	5.1
2002075.500	42.3	0.1
2002075.833	31.2	1.7
2002076.167	25.0	1.2
2002076.500	21.3	2.7
2002076.833	19.6	3.7
2002077.833	17.8	5.3
2002078.833	16.2	3.8
2002079.833	38.7	7.0
2002080.167	32.2	6.3
2002080.500	27.1	2.7
2002080.833	28.1	0.1
2002081.833	23.5	0.1
2002082.833	22.6	3.8
2002083.500	21.1	0.1
2002083.833	24.1	0.8
2002084.833	28.9	0.1
2002085.833	65.2	0.1
2002086.167	93.0	0.1
2002086.500	72.5	0.1
2002086.833	112.0	0.1
2002087.167	95.2	0.1
2002087.500	70.7	0.1
2002087.833	81.1	3.0
2002088.833	66.0	4.5
2002089.167	121.2	4.1
2002089.500	92.6	1.2
2002089.833	73.9	7.1
2002090.833	54.6	6.7
2002091.500	62.1	1.9
2002091.833	57.5	4.9
2002092.833	53.3	8.9
2002093.167	166.6	3.6
2002093.500	191.1	1.7
2002093.833	152.5	2.5
2002094.167	106.0	2.7
2002094.500	95.6	0.1
2002094.833	86.1	0.8
2002095.833	61.5	1.3
2002096.833	55.2	1.0
2002097.500	49.8	1.2
2002097.833	48.3	3.6
2002098.833	43.8	6.7
2002099.833	54.4	5.5
2002100.833	40.0	3.8
2002101.833	32.9	5.4
2002102.833	31.9	9.8
2002103.833	84.2	6.4
2002104.500	62.8	4.7
2002104.833	139.7	8.8
2002105.167	114.9	7.7
2002105.500	90.6	8.9
2002105.833	90.4	13.6
2002106.167	80.6	12.5
2002106.500	70.8	10.3
2002106.833	62.1	16.8
2002107.167	56.9	12.5
2002107.500	55.4	11.6
2002107.833	54.3	14.4
2002108.833	50.1	20.4
2002109.833	41.0	14.9
2002110.833	37.4	7.5
2002111.500	29.8	4.4
