!-----------------------------------------------------																				
!Lake Erie 2002-14																		
!Inflow	(Maumee	River)																		
!File prepared by LL																	
!-----------------------------------------------------																				
2	data	sets																			
0	seconds	between	data																		
3	3	3
DAY	INFLOW	WTR_TEMP
2002001.833	48.3	0.1
2002002.500	53.5	0.1
2002003.500	57.6	0.1
2002004.500	59.1	0.1
2002005.500	54.2	0.1
2002006.500	40.9	0.1
2002007.167	41.5	0.1
2002007.500	42.1	0.1
2002008.500	48.3	0.1
2002009.500	35.3	2.2
2002010.500	39.1	0.7
2002011.500	35.8	0.1
2002012.500	34.2	0.1
2002013.500	35.3	0.1
2002014.167	35.3	0.1
2002014.500	38.0	0.1
2002015.500	38.5	0.9
2002016.500	38.5	0.1
2002017.500	37.5	0.1
2002018.500	36.4	0.1
2002019.500	40.9	0.1
2002020.167	49.5	0.1
2002021.167	32.6	0.1
2002021.500	32.1	0.1
2002022.500	33.7	0.1
2002023.500	28.6	2.6
2002024.500	30.6	0.4
2002025.500	31.6	0.1
2002026.500	31.6	0.5
2002027.500	35.3	0.1
2002028.167	32.1	2.0
2002028.500	31.1	0.5
2002029.500	38.0	2.0
2002030.500	50.8	0.1
2002030.833	150.5	0.1
2002031.167	304.3	0.1
2002031.500	496.2	0.1
2002031.833	788.3	0.1
2002032.167	1002.3	0.2
2002032.500	1217.2	1.9
2002032.833	1329.3	0.1
2002033.167	1384.3	0.1
2002033.500	1418.9	0.1
2002033.833	1342.2	0.1
2002034.167	1290.6	0.1
2002034.500	1262.5	0.1
2002034.833	1202.3	0.1
2002035.167	1165.3	0.1
2002035.500	1020.7	0.1
2002035.833	930.6	0.1
2002036.167	786.3	0.1
2002036.500	706.5	0.1
2002036.833	589.0	0.1
2002037.167	516.1	0.1
2002037.500	468.4	0.1
2002037.833	418.2	1.7
2002038.167	392.7	0.5
2002038.500	366.5	0.1
2002039.500	283.5	0.1
2002040.500	197.4	0.1
2002041.500	164.1	1.9
2002042.167	143.9	0.1
2002042.500	131.9	0.1
2002043.500	132.8	1.9
2002044.500	130.1	0.1
2002045.500	129.2	0.1
2002046.500	111.1	0.1
2002047.500	91.3	0.1
2002048.500	82.7	0.1
2002049.167	73.5	0.1
2002049.500	76.0	0.1
2002050.500	65.7	0.1
2002051.500	68.0	4.0
2002052.500	152.4	1.9
2002053.500	216.2	0.9
2002054.500	193.1	0.1
2002055.500	145.7	0.1
