! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Grand_Ontario River)
! File prepared by LL
! -----------------------------------------------------
2  data sets																					   
0 seconds between data																						   
6	6	6
DAY	INFLOW	WTR_TEMP
2002001	38.59	 1.00 
2002002	33.26	 1.00 
2002003	32.99	 1.00 
2002004	34.88	 1.00 
2002005	35.90	 1.00 
2002006	37.63	 1.00 
2002007	37.41	 1.00 
2002008	38.23	 1.00 
2002009	36.93	 1.00 
2002010	37.28	 1.00 
2002011	36.58	 1.00 
2002012	36.34	 1.00 
2002013	37.54	 1.00 
2002014	42.65	 1.00 
2002015	35.23	 1.00 
2002016	42.76	 1.00 
2002017	39.30	 1.00 
2002018	42.36	 1.00 
2002019	37.01	 1.00 
2002020	29.75	 1.00 
2002021	35.73	 1.00 
2002022	37.63	 1.00 
2002023	36.07	 1.00 
2002024	40.35	 1.00 
2002025	59.32	 1.00 
2002026	64.36	 1.00 
2002027	66.74	 1.00 
2002028	57.53	 3.43 
2002029	58.81	 3.59 
2002030	70.22	 3.20 
2002031	69.05	 1.00 
2002032	58.99	 1.00 
2002033	48.24	 1.00 
2002034	58.23	 1.00 
2002035	53.61	 1.00 
2002036	47.00	 1.00 
2002037	37.71	 1.00 
2002038	44.05	 1.00 
2002039	45.18	 1.00 
2002040	42.10	 1.00 
2002041	38.89	 1.00 
2002042	40.56	 1.00 
2002043	46.95	 1.00 
2002044	41.58	 1.00 
2002045	42.70	 1.00 
2002046	39.68	 1.00 
2002047	40.34	 1.00 
2002048	41.90	 1.00 
2002049	39.29	 1.00 
2002050	32.60	 1.00 
2002051	38.30	 1.00 
2002052	91.55	 1.00 
2002053	227.23	 1.00 
2002054	231.00	 1.00 
2002055	155.00	 1.00 
2002056	108.33	 1.00 
2002057	103.57	 3.59 
2002058	178.66	 1.00 
2002059	181.75	 1.00 
2002060	124.58	 1.00 
2002061	94.73	 1.00 
2002062	101.28	 1.00 
2002063	160.23	 1.00 
2002064	204.71	 1.00 
2002065	139.06	 1.00 
2002066	93.76	 1.00 
2002067	79.45	 1.00 
2002068	72.03	 1.00 
2002069	142.78	 1.00 
2002070	302.94	 1.00 
2002071	225.88	 1.00 
2002072	149.05	 1.00 
2002073	124.85	 3.35 
2002074	128.67	 4.06 
2002075	124.95	 1.00 
2002076	101.43	 3.35 
2002077	92.99	 3.90 
2002078	73.95	 4.22 
2002079	64.15	 3.71 
2002080	58.71	 3.28 
2002081	54.02	 1.00 
2002082	50.91	 1.00 
2002083	46.81	 1.00 
2002084	44.09	 1.00 
2002085	42.27	 1.00 
2002086	41.53	 1.00 
2002087	41.02	 1.00 
2002088	43.10	 1.00 
2002089	57.90	 1.00 
2002090	83.10	 1.00 
2002091	111.93	 3.63 
2002092	101.42	 4.45 
2002093	115.67	 4.73 
2002094	96.44	 4.45 
2002095	95.67	 3.59 
2002096	89.40	 1.00 
2002097	82.40	 1.00 
2002098	77.18	 1.00 
2002099	115.26	 3.63 
2002100	325.07	 4.30 
2002101	317.00	 6.14 
2002102	163.09	 8.15 
2002103	165.28	 10.27 
2002104	230.59	 11.88 
2002105	225.51	 13.37 
2002106	175.81	 15.02 
2002107	136.47	 17.18 
2002108	102.58	 18.40 
2002109	86.75	 19.54 
2002110	74.63	 19.46 
2002111	72.04	 18.16 
2002112	65.74	 15.96 
2002113	56.97	 13.53 
2002114	52.39	 11.29 
2002115	49.77	 9.13 
2002116	44.31	 6.61 
2002117	40.70	 5.51 
2002118	40.73	 5.32 
2002119	57.56	 5.87 
2002120	73.50	 6.22 
2002121	86.17	 6.58 
2002122	81.56	 7.01 
2002123	78.79	 7.32 
2002124	85.59	 8.03 
2002125	87.20	 9.64 
2002126	66.16	 11.33 
2002127	56.42	 12.63 
2002128	50.44	 12.39 
2002129	48.29	 13.29 
2002130	54.49	 14.04 
2002131	55.84	 13.88 
2002132	57.27	 13.18 
2002133	74.59	 11.80 
2002134	112.89	 10.86 
2002135	132.40	 11.29 
2002136	124.60	 11.13 
2002137	123.09	 10.66 
2002138	197.84	 10.46 
2002139	166.40	 9.91 
2002140	114.20	 9.44 
2002141	79.21	 9.05 
2002142	65.38	 9.01 
2002143	58.04	 9.05 
2002144	51.15	 10.15 
2002145	44.64	 10.58 
2002146	41.88	 11.84 
2002147	40.10	 13.61 
2002148	37.55	 15.34 
2002149	35.67	 16.87 
2002150	33.60	 18.28 
2002151	32.67	 19.19 
2002152	38.07	 20.76 
2002153	38.66	 20.91 
2002154	34.76	 20.29 
2002155	32.69	 19.70 
2002156	38.12	 19.19 
2002157	42.57	 18.20 
2002158	44.11	 17.46 
2002159	41.65	 17.30 
2002160	36.92	 18.68 
2002161	33.23	 20.17 
2002162	31.14	 21.54 
2002163	27.96	 21.90 
2002164	28.86	 22.49 
2002165	29.89	 23.04 
2002166	32.48	 22.96 
2002167	46.19	 21.82 
2002168	55.13	 20.99 
2002169	78.99	 19.89 
2002170	62.12	 19.85 
2002171	42.21	 20.05 
2002172	33.74	 20.76 
2002173	33.52	 21.62 
2002174	36.81	 23.08 
2002175	34.56	 24.18 
2002176	33.37	 25.51 
2002177	31.01	 26.73 
2002178	34.66	 27.04 
2002179	44.97	 26.85 
2002180	40.10	 26.77 
2002181	36.79	 26.73 
