! East Basin - Station ER_63; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000
34	data sets
6	number of depths
29	155	i,j
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	1.90	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	   
5	1.84	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	   
10	1.84	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	   
20	2.09	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	   
30	2.25	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	   
40	2.27	0.05	2.0	0.0	13.46	8.11	21.84	0.26	2.50	0.00399	0.00079	0.00215	0.00100	0.01418	0.23625	0.00945	0.02599	0.00100	0.3590	0.052	0.173	0.052	0.243	1.213	0.00005	0.00009	0.00003	0.00012	0.00061	0.00047	0.00069	0.00021	0.00097	0.00485	 
