! West Basin - Station ER_58; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000
34	data sets
3	number of depths
70	22	i,j
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	10.39	0.05	10.0	0.0	11.47	8.13	23.16	0.34	2.50	0.02545	0.01364	0.02545	0.01364	0.08846	1.47433	0.05897	0.16218	0.00100	1.5877	0.074	0.246	0.074	0.344	1.722	0.00007	0.00012	0.00004	0.00017	0.00086	0.00066	0.00098	0.00030	0.00138	0.00689	   
3	10.17	0.05	10.0	0.0	11.47	8.13	23.16	0.34	2.50	0.02545	0.01364	0.02545	0.01364	0.08846	1.47433	0.05897	0.16218	0.00100	1.5877	0.074	0.246	0.074	0.344	1.722	0.00007	0.00012	0.00004	0.00017	0.00086	0.00066	0.00098	0.00030	0.00138	0.00689	   
5	9.75	0.05	10.0	0.0	11.47	8.13	23.16	0.34	2.50	0.02545	0.01364	0.02545	0.01364	0.08846	1.47433	0.05897	0.16218	0.00100	1.5877	0.074	0.246	0.074	0.344	1.722	0.00007	0.00012	0.00004	0.00017	0.00086	0.00066	0.00098	0.00030	0.00138	0.00689	 
