! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Sandusky River)
! File prepared by LL
! -----------------------------------------------------
2  data sets																					   
0 seconds between data																					   
4	4	4
DAY	INFLOW	WTR_TEMP
2002002.500	111.9	0.1
2002003.500	102.2	0.1
2002004.500	98.4	0.1
2002005.500	93.3	0.1
2002006.500	49.9	0.1
2002007.167	46.8	0.1
2002007.500	44.2	0.1
2002008.500	78.1	0.1
2002009.500	23.5	2.2
2002010.500	7.6	0.7
2002012.500	6.0	0.1
2002013.500	10.3	0.1
2002014.167	5.9	0.1
2002014.500	6.3	0.1
2002015.500	7.1	0.9
2002016.500	8.6	0.1
2002017.500	9.2	0.1
2002018.500	9.9	0.1
2002019.500	9.0	0.1
2002020.500	10.9	0.1
2002021.167	6.0	0.1
2002021.500	5.9	0.1
2002022.500	7.9	0.1
2002023.500	6.0	2.6
2002024.500	6.2	0.4
2002025.500	7.1	0.1
2002026.500	7.8	0.5
2002027.500	9.6	0.1
2002028.167	9.9	2.0
2002028.500	10.1	0.5
2002029.500	9.0	2.0
2002030.500	43.8	0.1
2002030.833	72.0	0.1
2002031.167	76.5	0.1
2002031.500	99.0	0.1
2002031.833	155.6	0.1
2002032.167	292.8	0.2
2002032.500	415.2	1.9
2002032.833	462.0	0.1
2002033.167	465.6	0.1
2002033.500	413.5	0.1
2002033.833	336.8	0.1
2002034.167	297.2	0.1
2002034.500	271.2	0.1
2002034.833	244.6	0.1
2002035.500	185.5	0.1
2002035.833	145.7	0.1
2002036.167	104.1	0.1
2002036.500	73.7	0.1
2002036.833	58.1	0.1
2002037.167	49.0	0.1
2002037.500	42.5	0.1
2002038.500	29.5	0.1
2002039.500	23.2	0.1
2002040.500	19.6	0.1
2002041.500	16.6	1.9
2002042.167	17.1	0.1
2002042.500	14.8	0.1
2002043.500	26.9	1.9
2002044.500	34.2	0.1
2002045.500	31.4	0.1
2002046.500	24.2	0.1
2002047.500	19.9	0.1
2002048.500	16.8	0.1
2002049.167	15.3	0.1
2002049.500	14.6	0.1
2002050.500	12.9	0.1
2002051.500	13.2	4.0
2002052.500	17.4	1.9
2002053.500	18.5	0.9
2002054.500	16.6	0.1
2002055.500	15.1	0.1
2002056.167	14.1	4.2
2002056.500	13.6	2.1
2002057.500	13.9	0.9
2002058.500	17.4	0.1
2002059.500	15.8	0.1
2002060.500	14.1	0.1
2002061.500	13.4	0.7
2002062.500	23.5	1.3
2002062.833	56.1	0.1
2002063.167	73.7	0.1
2002063.500	70.4	0.1
2002063.833	68.8	0.1
2002064.167	65.6	0.1
2002064.500	60.6	0.1
2002064.833	52.4	0.4
2002065.167	43.4	0.9
2002065.500	34.6	2.6
2002065.833	29.1	4.9
2002066.167	25.6	2.9
2002066.500	23.2	0.1
2002066.833	21.7	0.8
2002067.167	20.4	0.7
2002067.500	19.0	3.0
2002068.500	16.8	5.5
2002069.500	22.0	0.1
2002070.167	23.5	0.1
2002070.500	22.3	0.1
2002071.500	19.6	0.7
2002072.500	18.2	1.4
2002073.500	15.1	1.3
2002074.500	14.1	6.3
2002075.500	13.2	0.1
2002076.500	12.7	2.7
2002077.167	17.6	4.8
2002077.500	24.2	3.6
2002078.500	22.6	2.6
2002079.500	17.1	4.6
2002080.500	14.8	2.7
2002081.500	14.4	0.1
2002082.500	14.4	0.1
2002083.500	13.9	0.1
2002084.167	12.6	0.1
2002084.500	11.9	0.1
2002085.500	12.2	0.1
2002086.500	16.8	0.1
2002089.500	428.8	1.2
2002089.833	427.9	7.1
2002090.167	390.5	5.3
2002090.500	339.6	3.6
2002090.833	306.0	6.7
2002091.167	275.4	5.5
2002091.500	244.6	1.9
2002091.833	210.9	4.9
2002092.167	172.5	5.8
2002092.500	129.8	6.2
2002093.500	143.6	1.7
2002093.833	189.4	2.5
2002094.167	192.6	2.7
2002094.500	191.8	0.1
2002094.833	194.2	0.8
2002095.167	192.6	1.2
2002095.500	189.4	0.1
2002095.833	177.0	1.3
2002096.167	154.2	0.1
2002096.500	126.3	0.1
2002096.833	96.5	1.0
2002104.500	294.6	4.7
2002104.833	296.3	8.8
2002105.167	300.7	7.7
2002105.500	287.5	8.9
2002105.833	260.3	13.6
2002106.167	235.8	12.5
2002106.500	217.0	10.3
2002106.833	195.0	16.8
2002107.167	166.5	12.5
2002107.500	140.0	11.6
2002107.833	118.7	14.4
2002108.167	97.1	12.2
2002108.500	73.7	12.3
2002113.833	21.4	5.9
2002114.500	19.0	6.3
2002115.500	16.3	5.9
2002116.500	13.9	6.3
2002117.500	12.0	6.4
2002118.500	13.6	10.2
2002119.167	14.1	5.5
2002119.500	16.1	4.3
2002120.500	17.6	8.7
2002121.500	16.6	7.1
2002121.833	16.1	7.9
2002122.167	18.5	8.2
2002122.500	32.2	7.9
2002122.833	40.7	8.7
2002123.167	42.5	7.8
2002123.500	52.9	7.1
2002123.833	69.8	7.8
2002124.167	82.8	7.4
2002124.500	79.9	6.7
2002124.833	69.8	7.1
2002125.167	61.5	7.1
2002125.500	50.9	8.3
2002125.833	41.1	14.7
2002126.167	32.2	13.7
2002126.500	26.6	10.5
2002126.833	24.2	11.8
2002127.167	22.3	11.0
2002127.500	20.1	11.4
2002127.833	19.0	9.9
2002128.167	18.5	8.9
2002128.500	17.6	7.8
2002129.500	23.9	12.8
2002130.500	28.4	9.7
2002131.500	21.4	8.2
2002132.500	19.3	9.0
2002133.167	39.3	12.1
2002133.500	106.7	8.2
2002133.833	252.0	6.8
2002134.167	328.5	9.7
2002134.500	343.4	8.7
2002134.833	329.4	12.1
2002135.167	299.0	9.0
2002135.500	273.7	8.3
2002135.833	256.1	11.0
2002136.167	239.0	12.7
2002136.500	217.0	12.9
2002136.833	187.1	15.0
2002137.167	153.4	12.6
2002137.500	113.3	5.9
2002137.833	81.1	7.4
2002138.167	62.5	5.2
2002138.500	52.9	5.8
2002138.833	46.4	5.2
2002139.167	42.1	6.6
2002140.833	25.9	5.5
2002141.500	22.3	5.9
2002142.500	18.5	9.0
2002143.500	15.8	11.0
2002144.500	13.9	13.7
2002145.500	12.5	9.5
2002146.167	12.9	12.9
2002146.500	13.4	9.4
2002147.167	12.9	10.9
2002148.500	11.6	12.1
2002149.500	10.7	14.1
2002150.500	65.6	15.5
2002150.833	44.5	16.7
2002151.167	30.6	16.8
2002151.500	28.0	17.3
2002151.833	39.3	18.8
2002152.167	40.2	17.2
2002152.500	35.5	15.7
2002152.833	31.4	19.9
2002153.167	28.8	18.3
2002153.500	26.6	15.6
2002153.833	23.9	17.4
2002154.167	20.7	15.2
2002154.500	18.2	12.9
2002155.500	14.2	13.7
2002156.500	22.7	17.7
2002157.500	56.6	12.1
2002157.833	47.2	13.3
2002158.167	37.8	13.3
2002158.500	28.3	12.9
2002158.833	26.4	13.4
2002159.167	24.5	14.5
2002159.500	22.7	14.9
2002160.500	19.3	16.8
2002161.167	17.7	20.6
2002161.500	17.0	18.7
2002161.833	16.4	22.7
2002162.167	15.9	21.9
2002162.500	15.3	19.6
2002163.833	13.9	21.9
2002164.833	13.4	15.9
2002165.833	13.4	19.8
2002166.833	11.2	18.0
2002167.833	9.2	17.6
2002168.167	10.7	16.9
2002168.500	10.9	15.6
2002169.500	8.6	15.7
2002170.500	6.8	16.7
2002172.833	4.7	21.9
2002173.500	5.1	18.8
2002174.500	4.6	21.2
2002175.167	4.2	25.5
2002175.500	4.6	22.6
2002176.500	3.6	23.0
2002177.500	2.0	23.4
2002178.500	0.7	23.4
2002179.500	0.7	20.6
2002180.500	0.8	22.2
2002181.500	0.2	23.4
2002182.167	1.0	25.3
2002182.500	1.4	24.6
2002183.500	2.2	25.0
2002184.500	2.8	25.8
2002185.500	4.0	26.6
2002186.500	2.8	19.9
2002187.500	5.1	19.9
2002188.500	5.1	22.7
2002189.167	4.9	24.6
2002189.500	5.3	23.4
2002190.500	4.6	24.3
2002191.500	4.0	20.6
2002192.500	3.4	20.4
2002193.500	2.8	20.6
2002194.500	1.4	22.0
2002195.500	1.1	24.3
2002196.167	0.9	24.3
2002196.500	1.1	23.8
2002197.500	0.8	24.2
2002198.500	0.8	25.1
2002199.500	1.1	24.5
2002200.500	1.0	22.7
2002201.500	1.3	21.4
2002202.500	1.1	23.0
2002203.167	1.1	26.6
2002203.500	1.0	26.0
2002204.500	1.4	23.5
2002205.500	1.1	21.2
2002206.500	1.1	21.1
2002207.500	1.1	23.5
2002208.500	1.6	23.5
2002209.500	2.1	25.3
2002210.167	1.9	23.8
2002210.500	1.8	24.5
2002211.500	1.6	23.4
2002212.500	1.2	24.3
2002213.500	1.1	25.1
2002214.500	0.9	26.6
2002215.500	0.9	24.3
2002216.500	0.9	23.8
2002217.167	0.9	25.9
2002217.500	0.9	24.5
2002218.500	0.9	18.3
2002219.500	0.8	18.8
2002220.500	0.8	19.9
2002221.500	0.7	21.1
2002222.500	0.6	22.2
2002223.500	0.7	23.7
2002224.167	0.7	25.9
2002224.500	0.7	23.7
2002225.500	0.5	24.5
2002226.500	0.6	24.3
2002227.500	0.7	23.0
2002228.500	0.9	24.3
2002229.500	0.9	23.4
2002230.500	0.9	23.5
2002231.167	0.9	23.5
2002231.500	1.1	22.7
2002232.500	1.2	19.8
2002233.500	1.1	21.1
2002234.500	1.1	24.2
2002235.500	1.7	22.7
2002236.500	5.9	21.1
2002237.500	3.6	21.5
2002238.167	2.6	23.0
2002238.500	2.6	22.7
2002239.500	2.3	23.4
2002240.500	1.8	21.5
2002241.500	1.5	20.3
2002242.500	1.4	22.2
2002243.500	1.4	21.1
2002244.500	1.3	20.3
2002245.167	1.3	23.4
2002245.500	1.3	21.5
2002246.500	1.4	24.1
2002247.500	1.3	21.4
2002248.500	1.1	19.5
2002249.500	1.1	21.4
2002250.500	1.0	22.2
2002251.500	0.9	23.5
2002252.167	1.0	24.3
2002252.500	1.0	23.8
2002253.500	0.9	24.5
2002254.500	0.7	17.9
2002255.500	0.7	18.7
2002256.500	0.6	20.3
2002257.500	0.7	23.5
2002257.833	0.7	26.0
2002258.167	0.6	23.7
2002258.500	0.7	22.2
2002258.833	0.9	21.1
2002259.167	1.2	18.8
2002259.500	1.1	17.5
2002260.500	0.8	19.5
2002261.500	0.7	20.7
2002262.500	0.6	22.2
2002266.500	0.9	14.9
2002267.500	0.9	16.5
2002268.500	1.0	17.3
2002269.500	1.1	18.0
2002270.500	2.4	16.6
2002271.500	9.4	16.5
2002271.833	7.8	17.6
2002272.167	7.6	18.0
2002272.500	10.9	18.3
2002272.833	16.6	21.2
2002273.167	17.1	20.6
2002273.500	15.1	19.6
2002274.500	8.8	21.1
2002275.500	5.3	21.1
2002276.500	3.6	18.0
2002277.500	2.8	20.6
2002278.500	2.3	15.2
2002279.500	1.8	15.2
2002280.167	1.6	19.8
2002280.500	1.6	12.2
2002281.500	1.5	12.9
2002282.500	1.4	14.4
2002283.500	1.4	16.0
2002284.500	1.4	18.0
2002285.500	1.4	16.8
2002286.500	1.4	13.3
2002287.167	1.4	8.9
2002287.500	1.3	9.8
2002288.500	1.2	10.6
2002289.500	1.1	10.3
2002290.500	1.1	6.5
2002291.500	1.1	9.0
2002292.500	1.2	13.6
2002293.500	1.4	8.7
2002294.167	1.4	7.5
2002294.500	1.3	6.6
2002295.500	1.1	11.0
2002296.500	1.1	8.3
2002297.500	1.3	7.0
2002298.500	1.5	8.6
2002299.500	2.5	9.0
2002300.500	2.1	8.3
2002301.167	1.9	8.3
2002301.500	1.9	8.3
2002302.500	1.8	7.8
2002303.500	1.8	7.0
2002304.500	1.8	6.4
2002305.500	1.8	5.2
2002306.500	1.8	2.5
2002307.500	1.6	4.4
2002308.167	1.7	7.4
2002308.500	1.7	5.8
2002309.500	1.8	6.7
2002310.500	1.8	5.0
2002311.500	1.8	3.2
2002312.500	1.8	9.4
2002313.500	1.7	11.8
2002314.500	1.7	11.8
2002315.167	3.6	11.4
2002315.500	10.3	9.9
2002316.500	8.6	6.6
2002316.833	11.8	6.2
2002317.167	25.9	6.7
2002317.500	29.9	5.2
2002318.500	19.0	9.7
2002319.500	11.4	5.2
2002320.500	7.8	4.7
2002321.500	6.0	1.0
2002322.167	5.3	2.8
2002322.500	5.0	2.0
2002322.833	4.6	4.4
2002323.167	4.4	4.9
2002323.500	4.1	6.6
2002323.833	4.0	6.6
2002324.167	3.7	7.9
2002324.500	3.5	7.1
2002325.500	3.0	7.1
2002326.500	3.9	2.9
2002327.500	8.8	1.6
2002328.500	10.9	3.9
2002329.167	15.6	4.8
2002332.500	16.3	0.1
2002333.500	12.8	1.3
2002334.500	9.4	4.4
2002335.500	9.2	0.1
2002336.167	9.5	0.8
2002336.500	9.6	1.2
2002337.500	11.5	0.1
2002338.500	10.7	0.1
2002339.500	11.0	0.1
2002340.500	8.8	0.1
2002341.500	7.8	0.1
2002342.500	4.5	0.8
2002343.167	19.0	0.1
2002343.500	30.2	0.1
2002344.500	13.9	0.1
2002345.500	9.9	0.5
2002346.500	4.0	1.3
2002347.500	2.6	1.6
2002348.500	3.4	1.6
2002349.500	4.2	2.0
2002350.167	3.1	1.7
2002350.500	3.5	0.1
2002351.500	3.7	0.1
2002352.500	4.2	0.8
2002353.500	16.6	4.0
2002354.500	132.7	0.8
2002355.500	149.2	0.1
2002356.500	108.6	0.1
2002357.500	62.5	0.1
2002358.500	31.0	0.1
2002359.500	20.1	0.1
2002360.500	14.8	0.1
2002361.500	11.8	0.1
2002362.500	9.4	0.1
2002363.500	8.4	0.1
2002364.500	7.9	0.1
2002365.500	149.9	1.2
2003001.500	273.7	0.1
2003002.500	219.3	0.1
