! West Basin - Station ER_92; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000																																
34	data sets																															
3	number of depths																															
55	33	i,j																														
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	8.76	0.05	6.0	0.0	14.12	8.81	20.64	0.34	2.50	0.00124	0.00109	0.00124	0.00109	0.02802	0.46700	0.01868	0.05137	0.00100	0.0076	0.309	1.029	0.309	1.440	7.202	0.00031	0.00051	0.00015	0.00072	0.00360	0.00278	0.00412	0.00123	0.00576	0.02881	   
5	8.52	0.05	6.0	0.0	14.12	8.81	20.64	0.34	2.50	0.00124	0.00109	0.00124	0.00109	0.02802	0.46700	0.01868	0.05137	0.00100	0.0076	0.309	1.029	0.309	1.440	7.202	0.00031	0.00051	0.00015	0.00072	0.00360	0.00278	0.00412	0.00123	0.00576	0.02881	   
8	6.75	0.05	6.0	0.0	14.12	8.81	20.64	0.34	2.50	0.00124	0.00109	0.00124	0.00109	0.02802	0.46700	0.01868	0.05137	0.00100	0.0076	0.309	1.029	0.309	1.440	7.202	0.00031	0.00051	0.00015	0.00072	0.00360	0.00278	0.00412	0.00123	0.00576	0.02881	 
