! East Basin - Station ER_09; file prepared by Serghei Bocaniov - included Temp profiles in same file by Luis Leon
! 2008112.000
34	data sets
6	number of depths
22	163	i,j
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI
0	1.67	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	   
5	1.66	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	   
10	1.65	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	   
20	1.64	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	   
30	1.64	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	   
40	1.65	0.05	2.0	0.0	13.26	8.09	21.84	0.26	2.50	0.00556	0.00000	0.00299	0.00100	0.01446	0.24100	0.00964	0.02651	0.00100	0.4250	0.024	0.080	0.024	0.111	0.557	0.00002 	0.00004 	0.00001 	0.00006 	0.00028 	0.00021 	0.00032 	0.00010 	0.00045 	0.00223 	 
