! West Basin - Station ER_60; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
3	number of depths																																		
58	12	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	9.22	0.05	7.0	0.0	11.15319	7.80	20.32	0.34	2.5	0.003035667	0.002550453	0.003035667	0.002550453	0.03294	0.549	0.02196	0.06039	0.001	0.881333333	0.03952	0.131733333	0.03952	0.184426667	0.922133333	0.00003952	6.58667E-05	0.00001976	9.22133E-05	0.000461067	0.00061	0.0009	0.00027	0.00127	0.00633
3	9.22	0.05	7.0	0.0	11.15319	7.80	20.32	0.34	2.5	0.003035667	0.002550453	0.003035667	0.002550453	0.03294	0.549	0.02196	0.06039	0.001	0.881333333	0.03952	0.131733333	0.03952	0.184426667	0.922133333	0.00003952	6.58667E-05	0.00001976	9.22133E-05	0.000461067	0.00061	0.0009	0.00027	0.00127	0.00633
5	9.22	0.05	7.0	0.0	11.15319	7.80	20.32	0.34	2.5	0.003035667	0.002550453	0.003035667	0.002550453	0.03294	0.549	0.02196	0.06039	0.001	0.881333333	0.03952	0.131733333	0.03952	0.184426667	0.922133333	0.00003952	6.58667E-05	0.00001976	9.22133E-05	0.000461067	0.00061	0.0009	0.00027	0.00127	0.00633
