! West Basin - Station ER_58; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
3	number of depths																																		
70	22	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	9.18	0.05	10.0	0.0	11.34923667	7.96	23.16	0.34	2.5	0.001206667	0.001713153	0.001206667	0.001713153	0.08846	1.47433	0.05897	0.16218	0.001	0.858	0.11872	0.395733333	0.11872	0.554026667	2.770133333	0.00011872	0.000197867	5.936E-05	0.000277013	0.001385067	0.00066	0.00098	0.0003	0.00138	0.00689
5	9.18	0.05	10.0	0.0	11.34923667	7.96	23.16	0.34	2.5	0.001206667	0.001713153	0.001206667	0.001713153	0.08846	1.47433	0.05897	0.16218	0.001	0.858	0.11872	0.395733333	0.11872	0.554026667	2.770133333	0.00011872	0.000197867	5.936E-05	0.000277013	0.001385067	0.00066	0.00098	0.0003	0.00138	0.00689
7	9.18	0.05	10.0	0.0	11.34923667	7.96	23.16	0.34	2.5	0.001206667	0.001713153	0.001206667	0.001713153	0.08846	1.47433	0.05897	0.16218	0.001	0.858	0.11872	0.395733333	0.11872	0.554026667	2.770133333	0.00011872	0.000197867	5.936E-05	0.000277013	0.001385067	0.00066	0.00098	0.0003	0.00138	0.00689
