DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   1.670,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
 5.00000,   0.050,   1.660,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
10.00000,   0.050,   1.650,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
20.00000,   0.050,   1.640,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
30.00000,   0.050,   1.640,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
40.00000,   0.050,   1.650,   2.000,   0.000, 207.188,   8.090,1820.000,  21.667, 208.333,   0.179,   0.000,   0.096,   0.032,   1.033,  17.214,   0.689,   1.894,   0.071,   7.083,   2.000,   6.667,   2.000,   9.250,  46.417,   0.001,   0.001,   0.000,   0.002,   0.009,   0.015,   0.023,   0.007,   0.032,   0.159
