ID,BIV_zebra
579,1029.1
580,1029.2
581,1029.6
582,1029.3
583,757.6
584,912.8
585,1458.6
586,2228.7
587,873.1
588,869.1
589,854
590,862.7
591,836.7
592,791.7
593,767.6
594,894.7
595,895.5
596,979.7
597,933.1
598,1004.7
599,913.1
600,1029.2
601,1020.1
602,896.2
603,907.9
604,895.5
605,895.5
606,3899.8
607,4019.1
608,3594.7
609,3594.7
610,4081.8
611,2629.2
612,2255.4
613,2486.5
614,2436.8
615,2255.4
616,2436.8
617,4087.4
618,4087.4
619,1031.3
620,2535.4
621,1031
622,1035
623,1033.5
624,1035
625,1032.7
626,740
627,1458.6
628,2229.4
629,885.8
630,874.2
631,869.3
632,861.3
633,819.2
634,774.5
635,704.9
636,752.9
637,893.4
638,885.1
639,1001.5
640,951.9
641,1028.7
642,931.9
643,915.1
644,907.9
645,903.1
646,895.5
647,894.4
648,4005.9
649,3763.8
650,4082.4
651,4082.4
652,2956
653,2909.3
654,2456.1
655,2973.3
656,3276.7
657,2754.3
658,2573.5
659,2865.2
660,3006
661,4099.8
662,2786.1
663,1035.8
664,1037
665,1039.4
666,1037.6
667,1035.2
668,1032.7
669,1042.2
670,1038.3
671,2268.1
672,860.7
673,847.7
674,823.5
675,792.1
676,725.9
677,1230.5
678,1450.3
679,874.7
680,856.9
681,837.8
682,839.7
683,1014
684,971.5
685,929.1
686,920.6
687,915.4
688,905.8
689,899.9
690,895.7
691,879.3
692,3977.1
693,4072
694,3099
695,3823.6
696,4100.3
697,3347.5
698,5516.5
699,7155.2
700,3267.8
701,5516.5
702,2553.5
703,2757.3
704,3135.6
705,3291.1
706,3973.1
707,3277
708,3290
709,7507.4
710,4100.3
711,2252.7
712,1039
713,1042.3
714,1045.5
715,1044.7
716,1041.7
717,1033.4
718,1010
719,1055.2
720,1049.3
721,1051.7
722,823.5
723,777.3
724,1005.4
725,2407.2
726,826.8
727,800.8
728,820.6
729,856.4
730,802
731,962.8
732,939.6
733,920
734,915.4
735,924.7
736,914.3
737,906.9
738,902.8
739,895.5
740,882.2
741,832
742,832
743,4050.6
744,4437.1
745,7179.5
746,7875.9
747,8232.6
748,7985.4
749,8062.3
750,8249
751,2757.3
752,2588.9
753,2588.9
754,3367.5
755,4093.6
756,7642
757,2702.3
758,3218.9
759,3398.6
760,3360.5
761,7725.4
762,8005.8
763,3554.5
764,1043.7
765,1048.3
766,1052.4
767,1059.4
768,1037.5
769,1016.4
770,1046
771,998.9
772,1060.6
773,1065.3
774,1063.4
775,1065.6
776,1050.2
777,872.8
778,2452
779,1646.3
780,772.5
781,1157.9
782,952.8
783,932.3
784,932.3
785,906.2
786,903.1
787,926.4
788,911.6
789,905.4
790,909
791,903.1
792,894.5
793,874.9
794,853.9
795,2484.7
796,8163.4
797,8096.8
798,8195.9
799,8275.6
800,8299.5
801,8028.3
802,8019
803,2422.7
804,2310
805,2735.8
806,6461.2
807,7766
808,2556.1
809,2760
810,3315.1
811,4849.2
812,7087.5
813,7862.3
814,7980.2
815,8299.5
816,8377.8
817,4659.7
818,1056.5
819,1056.5
820,1059.9
821,1065.2
822,1065
823,1027.7
824,1008
825,959.1
826,1051.7
827,1038.2
828,1066.3
829,1071.4
830,1068.5
831,1072.7
832,1063.4
833,2524.8
834,2324.8
835,2435
836,2312.6
837,937.3
838,902.1
839,920.2
840,569
841,957.5
842,929
843,920.2
844,637.6
845,898.2
846,897.6
847,849.6
848,2679.6
849,2418.8
850,8234.8
851,8300.8
852,8355.2
853,8379.6
854,8298.2
855,8058
856,2425.6
857,7803.6
858,2625.3
859,2981
860,2597.4
861,3765.5
862,7547.3
863,6986.5
864,7486.8
865,7968.7
866,8406.7
867,8487.3
868,6857.5
869,1065.3
870,1065.6
871,1066
872,1076.5
873,1077.6
874,1076.7
875,1006.4
876,1059.9
877,1041
878,1006.5
879,1079.7
880,1079.7
881,1081.1
882,1071.3
883,882.3
884,623.4
885,582.3
886,565
887,797.5
888,953.3
889,691.7
890,888.9
891,872
892,882.3
893,2053.5
894,2383.7
895,2257.1
896,8450.9
897,8542
898,8428.9
899,8520.9
900,8154.4
901,8449.8
902,7969.1
903,7842.5
904,2907.7
905,3276.8
906,2749
907,3615.6
908,7439.1
909,6869.3
910,4963.2
911,3187.5
912,8495.8
913,1307.7
914,2205.1
915,671.2
916,1074.8
917,1082.9
918,1090.7
919,1090.2
920,1097.3
921,1098.3
922,1088.3
923,1068
924,1029.4
925,1008
926,777
927,1102.6
928,1101.2
929,1089.2
930,1105.9
931,1107.1
932,560.9
933,562.4
934,599.4
935,569.2
936,713.7
937,564.9
938,896.4
939,2271.4
940,893.2
941,813.2
942,2648.6
943,2291.8
944,8542
945,8542
946,8553.9
947,8203.3
948,8557.7
949,8273.6
950,8532.7
951,7991.7
952,7863.7
953,5334.1
954,2896.3
955,2896.3
956,2573.1
957,2666.5
958,2582.6
959,3101.7
960,2800.4
961,2572
962,2572
963,668.3
964,675.4
965,713
966,882.1
967,682.4
968,683
969,1084.7
970,1103.9
971,1104.6
972,1107.6
973,1102.6
974,1103.8
975,1107.2
976,1081.5
977,1053.8
978,616.3
979,1106
980,1111.9
981,1110.6
982,1113.9
983,570.1
984,568.7
985,568.3
986,564.9
987,604
988,615.9
989,790.2
990,790.2
991,847.9
992,2114.2
993,847.9
994,1487.3
995,2453.5
996,2345.8
997,7612
998,8545.9
999,8594.5
1000,8594.5
1001,5227.1
1002,6343.1
1003,676.2
1004,676.5
1005,8214.2
1006,8532.4
1007,7910.1
1008,7553.7
1009,3537.7
1010,2900
1011,2429
1012,2318.5
1013,2803.2
1014,2546.9
1015,2572.6
1016,2290.1
1017,682.4
1018,685.3
1019,692.9
1020,731.6
1021,1096.3
1022,1110.2
1023,1111.7
1024,1109.5
1025,1113.4
1026,1086.9
1027,797.5
1028,1112.4
1029,954.8
1030,1119.7
1031,1121.8
1032,1118.2
1033,1127.4
1034,1122.1
1035,584.2
1036,577
1037,605.1
1038,578.6
1039,573.4
1040,686.5
1041,617.9
1042,662.8
1043,881.2
1044,808.1
1045,2253.6
1046,808.1
1047,2282.2
1048,2738.8
1049,2259.6
1050,8578.8
1051,8677.8
1052,8677.8
1053,7007.4
1054,5252.4
1055,686.8
1056,685.7
1057,8547.4
1058,8641.3
1059,7819.3
1060,5389.2
1061,3052.8
1062,3045.5
1063,2953.6
1064,2634.8
1065,2793.7
1066,2397.1
1067,688.9
1068,690.7
1069,692.8
1070,814.7
1071,698.3
1072,701
1073,698.4
1074,1050.4
1075,1116.6
1076,1123.7
1077,1119.6
1078,1125.6
1079,677.1
1080,726.2
1081,1133.2
1082,1135.7
1083,1142.3
1084,1130.9
1085,1137.9
1086,1130
1087,592.5
1088,578.6
1089,598.6
1090,623.2
1091,609.7
1092,761.8
1093,906.2
1094,642.6
1095,680.6
1096,897.5
1097,842.7
1098,1828
1099,2934
1100,2509.4
1101,2426.4
1102,2287.8
1103,8673.3
1104,8784.7
1105,8784.7
1106,8345.1
1107,691.7
1108,2028.4
1109,698.8
1110,691.5
1111,8578.5
1112,8673.3
1113,7793.2
1114,4435
1115,3227.1
1116,2882.1
1117,2676.8
1118,2793.7
1119,2413.6
1120,2676.8
1121,2397.6
1122,693.3
1123,702.4
1124,705.4
1125,707.8
1126,1069.6
1127,1128.8
1128,1126.2
1129,1131.1
1130,1134.1
1131,1134.6
1132,710.2
1133,917.5
1134,1145
1135,1140.5
1136,1144.6
1137,1138.3
1138,1142.3
1139,593.1
1140,586.5
1141,609.2
1142,801.4
1143,914.4
1144,630.4
1145,618
1146,646
1147,897.5
1148,676.9
1149,715.6
1150,859.1
1151,1414.8
1152,2742.9
1153,2527
1154,2671.6
1155,2364
1156,8703.5
1157,8801.8
1158,8823.8
1159,8859
1160,702.1
1161,714.9
1162,715.2
1163,711.5
1164,8377.8
1165,8741.1
1166,8030.9
1167,5265.7
1168,3129.5
1169,2754.5
1170,3035.6
1171,2510.4
1172,2271.4
1173,2265.8
1174,2418.5
1175,2535.4
1176,714.7
1177,717.1
1178,714.3
1179,1137.1
1180,1135.3
1181,719.4
1182,768.2
1183,1148.4
1184,901.4
1185,1138.4
1186,1142.3
1187,1139.4
1188,1142.3
1189,1146.7
1190,1157.3
1191,601
1192,617
1193,929
1194,905.7
1195,878.2
1196,936.8
1197,636.9
1198,625.4
1199,652.9
1200,616.9
1201,610.2
1202,669.6
1203,699.3
1204,736.4
1205,726.3
1206,866.8
1207,1467
1208,1764.5
1209,1349.2
1210,2663.8
1211,2577.9
1212,8797.4
1213,8873.4
1214,8878.5
1215,8984.2
1216,3165.9
1217,727.2
1218,732.6
1219,739.4
1220,728.5
1221,8413
1222,8659.6
1223,7927.6
1224,3598.6
1225,3306.7
1226,3118
1227,2903.2
1228,2510.6
1229,2418.5
1230,2656.1
1231,2656.1
1232,735.9
1233,728.3
1234,720.9
1235,985.8
1236,737.8
1237,743.3
1238,1142.3
1239,1144.9
1240,1013.4
1241,1142.3
1242,802.7
1243,1152
1244,1144.5
1245,1097.3
1246,739.3
1247,745.3
1248,611.1
1249,900.6
1250,1152.1
1251,950.2
1252,765.6
1253,950.2
1254,645.1
1255,633.7
1256,678.8
1257,623.7
1258,616.3
1259,692
1260,610
1261,739.1
1262,699.5
1263,1092.9
1264,752
1265,733.1
1266,1383.1
1267,2368.7
1268,8844.2
1269,8884.8
1270,9003.6
1271,9167.6
1272,8813.7
1273,4440
1274,742
1275,741.3
1276,749.7
1277,754.5
1278,8440.4
1279,8755.3
1280,7986.5
1281,8071.2
1282,7720.3
1283,7571.3
1284,4643.8
1285,3166.4
1286,2535
1287,2744.6
1288,2248.3
1289,2460.1
1290,741.4
1291,733.7
1292,726
1293,726.1
1294,744.7
1295,761.4
1296,745.6
1297,1152.3
1298,1173.5
1299,735.8
1300,1168.9
1301,738.8
1302,746.5
1303,1166.3
1304,748.6
1305,757.2
1306,760
1307,925.5
1308,878.3
1309,609
1310,609
1311,859.9
1312,926.3
1313,668.7
1314,642.4
1315,680.9
1316,631.4
1317,622.6
1318,730.1
1319,690.4
1320,833.6
1321,1349.6
1322,860
1323,2404.7
1324,1817.9
1325,8841
1326,8848.5
1327,9080.2
1328,8701.8
1329,9212.3
1330,9149.4
1331,4074.8
1332,8833.9
1333,763.9
1334,767.3
1335,767.5
1336,756.6
1337,8370
1338,8022.5
1339,8022.5
1340,7930.1
1341,7604
1342,6844.1
1343,3330.5
1344,2994.9
1345,2792.3
1346,2519.7
1347,742.3
1348,765.9
1349,754.9
1350,772.9
1351,775.1
1352,740.5
1353,1177.9
1354,749.3
1355,741.6
1356,1123.2
1357,767.1
1358,1177.7
1359,769.2
1360,788.1
1361,1123.7
1362,756.1
1363,761.6
1364,772.4
1365,788.7
1366,879.4
1367,621.1
1368,613.8
1369,607.2
1370,944.3
1371,874.3
1372,674.2
1373,661.7
1374,638.8
1375,629.6
1376,719.6
1377,686.9
1378,810.9
1379,2466.3
1380,2353.3
1381,2455.8
1382,2353.3
1383,8309
1384,8556.6
1385,8755
1386,8873.8
1387,8583.9
1388,9063.9
1389,8423.7
1390,8287
1391,9130.2
1392,8785
1393,783.6
1394,9228.3
1395,787.4
1396,8011.8
1397,7866.5
1398,7509.7
1399,7045.3
1400,3403.9
1401,3347.7
1402,3019.5
1403,2395.8
1404,3019.5
1405,767.9
1406,784
1407,779.9
1408,791.8
1409,748.6
1410,729.9
1411,758.5
1412,752.1
1413,741.2
1414,779.2
1415,912.3
1416,796.5
1417,973.2
1418,794.8
1419,798.2
1420,761.7
1421,763.7
1422,773.3
1423,782
1424,799.6
1425,797.7
1426,1276.6
1427,627.9
1428,617.8
1429,611.8
1430,925.9
1431,928.5
1432,813.2
1433,2007.2
1434,671.9
1435,643.3
1436,635.7
1437,698.7
1438,683.5
1439,2805.1
1440,2471.9
1441,7914.6
1442,8799.4
1443,8903.7
1444,8597.3
1445,8152.9
1446,8956.8
1447,7758.7
1448,7946.4
1449,8964.5
1450,9160.1
1451,8298.5
1452,3117.7
1453,794.3
1454,9223.9
1455,7726.7
1456,6515.7
1457,3659.4
1458,3311.4
1459,3133.2
1460,2848.8
1461,2350.4
1462,2745.5
1463,765.1
1464,788.2
1465,788.4
1466,780.2
1467,740.6
1468,706.2
1469,784.3
1470,768.7
1471,766.3
1472,744.3
1473,795.1
1474,750.2
1475,807.2
1476,760.5
1477,810.2
1478,774.2
1479,9352.2
1480,4242
1481,791.4
1482,791.8
1483,789.4
1484,812.1
1485,806.7
1486,800.4
1487,797.2
1488,632.9
1489,624.2
1490,876.9
1491,624.2
1492,814.5
1493,920.9
1494,1123.9
1495,2405.3
1496,2405.3
1497,2513.4
1498,2500.7
1499,649.7
1500,691.6
1501,671
1502,662.1
1503,6076.5
1504,8662.1
1505,8339.6
1506,7805.2
1507,7932.5
1508,6602.7
1509,7078.5
1510,8442.6
1511,8752.9
1512,4368.6
1513,8881.7
1514,9189.9
1515,3555.4
1516,8138.5
1517,3476.8
1518,3410.8
1519,3046.7
1520,3101.2
1521,2594
1522,2414.3
1523,2834.6
1524,756.6
1525,786.7
1526,769.4
1527,764.6
1528,706.3
1529,695.7
1530,806.9
1531,815.3
1532,802.4
1533,780.5
1534,763.5
1535,797.1
1536,767.5
1537,822.5
1538,820
1539,761.7
1540,810
1541,822.6
1542,778.1
1543,1158.3
1544,812.6
1545,796.8
1546,692.5
1547,789
1548,803.7
1549,822.9
1550,821.8
1551,817.5
1552,818.1
1553,801.3
1554,636.4
1555,626.5
1556,640.2
1557,942.9
1558,743.3
1559,955.2
1560,2020.7
1561,2721.7
1562,2262.5
1563,2271.8
1564,671.7
1565,671
1566,633.5
1567,3483
1568,8254.4
1569,7722.1
1570,7449.9
1571,3619.4
1572,3672.3
1573,3607.5
1574,4038.5
1575,4375
1576,681.3
1577,7663.7
1578,685.5
1579,688.3
1580,3387.2
1581,3101.2
1582,3096
1583,2834.6
1584,2488.8
1585,2749.3
1586,710.5
1587,798.4
1588,754.5
1589,711
1590,768.6
1591,687.9
1592,638.9
1593,641.3
1594,824.3
1595,838.2
1596,815.3
1597,830.6
1598,835.8
1599,824.6
1600,767.4
1601,811.2
1602,782.4
1603,826.1
1604,776.1
1605,826.3
1606,772.1
1607,826.2
1608,795.5
1609,800.9
1610,2870.6
1611,3252.9
1612,810.8
1613,894.1
1614,993.7
1615,1014.8
1616,834.6
1617,825
1618,626.6
1619,793.5
1620,1641.6
1621,917.5
1622,983.4
1623,2721.7
1624,2316.3
1625,631.8
1626,621
1627,3478.3
1628,3526.3
1629,7299.6
1630,6344
1631,3332.5
1632,3607.7
1633,3672.3
1634,3505.1
1635,3506.1
1636,3429.2
1637,4882.3
1638,608.6
1639,7180.5
1640,7174.9
1641,3188.2
1642,3207.4
1643,2937.6
1644,2800.5
1645,681.7
1646,829.9
1647,799.5
1648,687.7
1649,673.7
1650,721.2
1651,729.1
1652,637.2
1653,630.8
1654,624.5
1655,623.1
1656,857.4
1657,853.7
1658,844.3
1659,861.5
1660,857.4
1661,843
1662,816.8
1663,841.2
1664,854.1
1665,841.7
1666,788.5
1667,801.1
1668,824.5
1669,793.2
1670,850.6
1671,806.5
1672,795.8
1673,849.9
1674,812.1
1675,1050.9
1676,7311.7
1677,6807.7
1678,851.7
1679,582.5
1680,932.3
1681,937.3
1682,1011.3
1683,838.4
1684,955.5
1685,923.6
1686,2669.8
1687,876.5
1688,2726.7
1689,2669.8
1690,2506.6
1691,854
1692,951.4
1693,3353
1694,3298.8
1695,7039.1
1696,5878.3
1697,3446.5
1698,3503.9
1699,3474.7
1700,3339.1
1701,3413.4
1702,3437.6
1703,559.6
1704,6240.7
1705,7046.5
1706,3147.4
1707,3217.5
1708,2777.5
1709,640.8
1710,817.3
1711,766.7
1712,698.6
1713,664.9
1714,649.9
1715,669.3
1716,661.1
1717,629.7
1718,857.7
1719,899.5
1720,669.5
1721,882.7
1722,880.4
1723,872.3
1724,862.9
1725,878.8
1726,865.8
1727,857.7
1728,852.3
1729,823.3
1730,839.2
1731,846.6
1732,856.8
1733,851.7
1734,831.5
1735,851.4
1736,821.3
1737,822.4
1738,841.5
1739,838.1
1740,1034.4
1741,2371.8
1742,851.7
1743,2383.6
1744,7171.9
1745,578.8
1746,714.6
1747,582.7
1748,601.5
1749,964.4
1750,934
1751,927.8
1752,862.1
1753,803.6
1754,923
1755,902.1
1756,2306.3
1757,1332.3
1758,2568.1
1759,2726.7
1760,2282.5
1761,935.2
1762,897.7
1763,3121.5
1764,2962.3
1765,2715.4
1766,3113.4
1767,6912.6
1768,3524.7
1769,3636
1770,7285.4
1771,3200.2
1772,2372.6
1773,2853.1
1774,2955.1
1775,3365.3
1776,4366.3
1777,3065.1
1778,2688.6
1779,638.8
1780,751.7
1781,699.5
1782,683.7
1783,669.9
1784,637.2
1785,640.9
1786,649.2
1787,628.2
1788,936.2
1789,893.8
1790,961.1
1791,836.6
1792,891
1793,891.9
1794,896.9
1795,914.9
1796,882.1
1797,878.3
1798,881.5
1799,873.7
1800,867.6
1801,883.9
1802,842.3
1803,868.2
1804,846.3
1805,873.6
1806,851.7
1807,851.2
1808,851.2
1809,849.6
1810,851.7
1811,5315.2
1812,895.8
1813,2726.4
1814,977.1
1815,921.3
1816,823.2
1817,980.9
1818,985.1
1819,609.3
1820,607.6
1821,7455.1
1822,658.5
1823,976.1
1824,812.1
1825,788.5
1826,734.1
1827,714.4
1828,1332.3
1829,2891.8
1830,2891.8
1831,2527.7
1832,2269
1833,2481.3
1834,3112.1
1835,2425.3
1836,2410.4
1837,2265
1838,3514.1
1839,4889
1840,3374.8
1841,3298
1842,7659.1
1843,3054.7
1844,2626.7
1845,2547.7
1846,3170.7
1847,625.8
1848,685.2
1849,669.4
1850,652.9
1851,647
1852,630.3
1853,630.8
1854,655.7
1855,623.2
1856,956.4
1857,883.6
1858,1937.9
1859,857.5
1860,937.6
1861,956.4
1862,903.9
1863,842.7
1864,920.5
1865,918.5
1866,908.2
1867,890.7
1868,795.3
1869,906.7
1870,913.4
1871,907.5
1872,927
1873,927.5
1874,902.8
1875,869.5
1876,889
1877,926.9
1878,912
1879,851.7
1880,851.7
1881,2265.3
1882,851.8
1883,870.5
1884,865.7
1885,920.3
1886,4557.6
1887,927
1888,927
1889,959.1
1890,979.3
1891,1027.5
1892,664.4
1893,832.3
1894,957.7
1895,671.2
1896,7788.3
1897,5216.3
1898,756.5
1899,716.7
1900,2970.6
1901,3893.8
1902,2772.7
1903,2851.8
1904,2667.4
1905,2405.7
1906,2405.7
1907,2843.6
1908,3363.2
1909,4779.8
1910,3154.7
1911,2814.1
1912,3038.6
1913,2688.1
1914,2763.3
1915,649.3
1916,646.2
1917,682.6
1918,840.5
1919,940.1
1920,964.8
1921,798.7
1922,1857.8
1923,2941
1924,2798
1925,2894.6
1926,2557.5
1927,926.2
1928,2792
1929,888.2
1930,1498
1931,801.2
1932,721.6
1933,943.2
1934,922.9
1935,944.2
1936,858.4
1937,832.2
1938,927.1
1939,769.6
1940,763.7
1941,938.9
1942,947.8
1943,961.4
1944,947
1945,961.7
1946,969.9
1947,886.3
1948,913.2
1949,991.2
1950,1013
1951,867.9
1952,7939.7
1953,883
1954,889.8
1955,883.9
1956,883.8
1957,888.7
1958,930.9
1959,968.2
1960,1005.3
1961,5672.4
1962,994.1
1963,993.9
1964,669.6
1965,735.7
1966,682.9
1967,655.3
1968,656
1969,641.2
1970,667.9
1971,6844.5
1972,935.3
1973,3321
1974,4959.5
1975,721.6
1976,2936.8
1977,655.3
1978,2569
1979,2521.1
1980,2523.1
1981,2324.4
1982,2839
1983,3321
1984,3202.6
1985,2466.3
1986,2410.9
1987,2552.3
1988,637.6
1989,636
1990,912.5
1991,921.8
1992,888.2
1993,885.6
1994,1285.1
1995,916.9
1996,885.6
1997,2116.6
1998,2452.2
1999,2904.6
2000,2577.8
2001,2644.4
2002,2684.2
2003,2423
2004,2536
2005,2536
2006,2427.2
2007,2427.2
2008,2596.8
2009,2716
2010,2388.8
2011,948
2012,885.4
2013,968
2014,815.9
2015,962.1
2016,789.7
2017,3348.7
2018,3608.6
2019,6318.7
2020,979.8
2021,994.4
2022,992.2
2023,1097.3
2024,1044.7
2025,1001.1
2026,1011.1
2027,1003.6
2028,942.2
2029,1143
2030,1134.6
2031,1080.9
2032,852.6
2033,903.6
2034,918.1
2035,899
2036,901.2
2037,974.2
2038,1000.7
2039,887.2
2040,1015.4
2041,1098.2
2042,851.2
2043,683.2
2044,687.5
2045,674.2
2046,673.9
2047,667.9
2048,669.5
2049,653.1
2050,647.7
