DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   4.740,   5.000,   0.000, 215.000,   8.240,1875.000,  26.667, 208.333,   0.088,   0.083,   0.132,   0.083,   0.634,  10.554,   0.422,   1.161,   0.071,   2.155,  17.667,  59.000,  17.667,  82.583, 412.750,   0.007,   0.011,   0.004,   0.016,   0.080,   0.136,   0.202,   0.061,   0.283,   1.415
 5.00000,   0.050,   4.520,   5.000,   0.000, 215.000,   8.240,1875.000,  26.667, 208.333,   0.088,   0.083,   0.132,   0.083,   0.634,  10.554,   0.422,   1.161,   0.071,   2.155,  17.667,  59.000,  17.667,  82.583, 412.750,   0.007,   0.011,   0.004,   0.016,   0.080,   0.136,   0.202,   0.061,   0.283,   1.415
10.00000,   0.050,   4.310,   5.000,   0.000, 215.000,   8.240,1875.000,  26.667, 208.333,   0.088,   0.083,   0.132,   0.083,   0.634,  10.554,   0.422,   1.161,   0.071,   2.155,  17.667,  59.000,  17.667,  82.583, 412.750,   0.007,   0.011,   0.004,   0.016,   0.080,   0.136,   0.202,   0.061,   0.283,   1.415
20.00000,   0.050,   4.140,   5.000,   0.000, 215.000,   8.240,1875.000,  26.667, 208.333,   0.088,   0.083,   0.132,   0.083,   0.634,  10.554,   0.422,   1.161,   0.071,   2.155,  17.667,  59.000,  17.667,  82.583, 412.750,   0.007,   0.011,   0.004,   0.016,   0.080,   0.136,   0.202,   0.061,   0.283,   1.415
