DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   1.900,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
 5.00000,   0.050,   1.840,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
10.00000,   0.050,   1.840,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
20.00000,   0.050,   2.090,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
30.00000,   0.050,   2.250,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
40.00000,   0.050,   2.270,   2.000,   0.000, 210.313,   8.110,1820.000,  21.667, 208.333,   0.129,   0.025,   0.069,   0.032,   1.013,  16.875,   0.675,   1.856,   0.071,   5.983,   4.333,  14.417,   4.333,  20.250, 101.083,   0.002,   0.003,   0.001,   0.004,   0.020,   0.034,   0.049,   0.015,   0.069,   0.346
