DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,  10.390,  10.000,   0.000, 179.219,   8.130,1930.000,  28.333, 208.333,   0.821,   0.440,   0.821,   0.440,   6.319, 105.309,   4.212,  11.584,   0.071,  26.462,   6.167,  20.500,   6.167,  28.667, 143.500,   0.002,   0.004,   0.001,   0.005,   0.028,   0.047,   0.070,   0.021,   0.099,   0.492
 3.00000,   0.050,  10.170,  10.000,   0.000, 179.219,   8.130,1930.000,  28.333, 208.333,   0.821,   0.440,   0.821,   0.440,   6.319, 105.309,   4.212,  11.584,   0.071,  26.462,   6.167,  20.500,   6.167,  28.667, 143.500,   0.002,   0.004,   0.001,   0.005,   0.028,   0.047,   0.070,   0.021,   0.099,   0.492
 5.00000,   0.050,   9.750,  10.000,   0.000, 179.219,   8.130,1930.000,  28.333, 208.333,   0.821,   0.440,   0.821,   0.440,   6.319, 105.309,   4.212,  11.584,   0.071,  26.462,   6.167,  20.500,   6.167,  28.667, 143.500,   0.002,   0.004,   0.001,   0.005,   0.028,   0.047,   0.070,   0.021,   0.099,   0.492
