TIME,Q,SAL,TEMP,T1,SS1,AGE,OXY,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,CY,CYr,CYin,CYip,CH,CHin,CHip,CR,CRin,CRip,ED,EDin,EDip,LD,LDin,LDip,CGM,CGMip,BIVF
19/01/2002 00:00:00,4437.2,0.018,0.8,0,9.923,0,180.963,9.433,4.957,28.628,0.229,0.0229,145.132,16.667,6.88,2.949,0.016,0.185,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
20/01/2002 00:00:00,4562.6,0.018,0.4,0,9.897,0,181.023,9.433,4.969,28.564,0.229,0.0229,145.132,16.667,6.877,2.948,0.016,0.187,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
21/01/2002 00:00:00,4635.4,0.018,0.2,0,9.871,0,181.084,9.433,4.98,28.501,0.229,0.0229,145.132,16.667,6.875,2.946,0.016,0.188,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
22/01/2002 00:00:00,4542.4,0.018,0.6,0,9.845,0,181.144,9.433,4.991,28.437,0.229,0.0229,145.132,16.667,6.872,2.945,0.016,0.19,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
23/01/2002 00:00:00,4518.1,0.018,0.9,0,9.819,0,181.205,9.433,5.003,28.374,0.229,0.0229,145.132,16.667,6.869,2.944,0.016,0.192,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
24/01/2002 00:00:00,4392.7,0.018,1,0,9.794,0,181.265,9.433,5.014,28.31,0.228,0.0228,145.132,16.667,6.867,2.943,0.016,0.193,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
25/01/2002 00:00:00,4667.7,0.018,0.8,0,9.768,0,181.326,9.433,5.025,28.247,0.228,0.0228,145.132,16.667,6.864,2.942,0.016,0.195,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
26/01/2002 00:00:00,4493.8,0.018,0.8,0,9.742,0,181.386,9.433,5.036,28.183,0.228,0.0228,145.132,16.667,6.861,2.941,0.016,0.197,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
27/01/2002 00:00:00,4348.2,0.018,1,0,9.716,0,181.447,9.433,5.048,28.12,0.228,0.0228,145.132,16.667,6.859,2.939,0.016,0.199,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
28/01/2002 00:00:00,4469.5,0.018,1.4,0,9.69,0,181.507,9.433,5.059,28.056,0.228,0.0228,145.132,16.667,6.856,2.938,0.016,0.2,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
29/01/2002 00:00:00,4534.3,0.018,1.7,0,9.665,0,181.568,9.433,5.07,27.992,0.228,0.0228,145.132,16.667,6.853,2.937,0.016,0.202,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
30/01/2002 00:00:00,4501.9,0.018,1.8,0,9.639,0,181.628,9.433,5.082,27.929,0.227,0.0227,145.132,16.667,6.851,2.936,0.016,0.204,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
31/01/2002 00:00:00,4400.8,0.018,1.8,0,9.613,0,181.689,9.433,5.093,27.865,0.227,0.0227,145.132,16.667,6.848,2.935,0.016,0.206,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
01/02/2002 00:00:00,4542.4,0.018,1.8,0,9.587,0,181.749,9.433,5.104,27.802,0.227,0.0227,145.132,16.667,6.845,2.934,0.016,0.207,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
02/02/2002 00:00:00,4518.1,0.018,2.2,0,9.561,0,181.809,9.433,5.116,27.738,0.227,0.0227,145.132,16.667,6.843,2.933,0.016,0.209,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
03/02/2002 00:00:00,4501.9,0.018,2.5,0,9.535,0,181.87,9.433,5.127,27.675,0.227,0.0227,145.132,16.667,6.84,2.931,0.016,0.211,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
04/02/2002 00:00:00,4497.9,0.018,2.6,0,9.51,0,181.93,9.433,5.138,27.611,0.227,0.0227,145.132,16.667,6.838,2.93,0.016,0.212,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
05/02/2002 00:00:00,4566.6,0.018,2.2,0,9.484,0,181.991,9.433,5.149,27.548,0.227,0.0227,145.132,16.667,6.835,2.929,0.016,0.214,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
06/02/2002 00:00:00,4501.9,0.018,1.6,0,9.458,0,182.051,9.433,5.161,27.484,0.226,0.0226,145.132,16.667,6.832,2.928,0.016,0.216,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
07/02/2002 00:00:00,4566.6,0.018,1.3,0,9.432,0,182.112,9.433,5.172,27.421,0.226,0.0226,145.132,16.667,6.83,2.927,0.016,0.218,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
08/02/2002 00:00:00,4615.2,0.018,1.3,0,9.406,0,182.172,9.433,5.183,27.357,0.226,0.0226,145.132,16.667,6.827,2.926,0.016,0.219,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
09/02/2002 00:00:00,4497.9,0.018,1.4,0,9.381,0,182.233,9.433,5.195,27.293,0.226,0.0226,145.132,16.667,6.824,2.924,0.016,0.221,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
10/02/2002 00:00:00,4360.3,0.018,1.2,0,9.355,0,182.293,9.433,5.206,27.23,0.226,0.0226,145.132,16.667,6.822,2.923,0.016,0.223,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
11/02/2002 00:00:00,4283.5,0.018,1,0,9.329,0,182.354,9.433,5.217,27.166,0.226,0.0226,145.132,16.667,6.819,2.922,0.016,0.225,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
12/02/2002 00:00:00,4530.2,0.018,0.3,0,9.303,0,182.414,9.433,5.228,27.103,0.225,0.0225,145.132,16.667,6.816,2.921,0.016,0.226,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
13/02/2002 00:00:00,4586.8,0.018,0.2,0,9.277,0,182.475,9.433,5.24,27.039,0.225,0.0225,145.132,16.667,6.814,2.92,0.016,0.228,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
14/02/2002 00:00:00,4465.5,0.018,0.1,0,9.252,0,182.535,9.433,5.251,26.976,0.225,0.0225,145.132,16.667,6.811,2.919,0.016,0.23,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
15/02/2002 00:00:00,4340.1,0.018,0.2,0,9.226,0,182.596,9.433,5.262,26.912,0.225,0.0225,145.132,16.667,6.808,2.918,0.016,0.231,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
16/02/2002 00:00:00,4380.6,0.018,0.6,0,9.2,0,182.656,9.433,5.274,26.849,0.225,0.0225,145.132,16.667,6.806,2.916,0.016,0.233,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
17/02/2002 00:00:00,4461.5,0.018,0.7,0,9.171,0,182.718,9.433,5.286,26.778,0.225,0.0225,145.132,16.667,6.803,2.915,0.016,0.235,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
18/02/2002 00:00:00,4497.9,0.018,0.5,0,9.143,0,182.779,9.433,5.299,26.708,0.224,0.0224,145.132,16.667,6.8,2.914,0.016,0.237,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
19/02/2002 00:00:00,4526.2,0.018,0.8,0,9.114,0,182.84,9.433,5.311,26.638,0.224,0.0224,145.132,16.667,6.797,2.913,0.016,0.239,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
20/02/2002 00:00:00,4627.3,0.018,1.3,0,9.086,0,182.902,9.433,5.324,26.567,0.224,0.0224,145.132,16.667,6.794,2.911,0.016,0.241,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
21/02/2002 00:00:00,4542.4,0.018,1.8,0,9.057,0,182.963,9.433,5.336,26.497,0.224,0.0224,145.132,16.667,6.791,2.91,0.016,0.243,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
22/02/2002 00:00:00,4408.9,0.018,1.9,0,9.029,0,183.025,9.433,5.349,26.427,0.224,0.0224,145.132,16.667,6.788,2.909,0.016,0.245,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
23/02/2002 00:00:00,4518.1,0.018,1.5,0,9,0,183.086,9.433,5.361,26.356,0.224,0.0224,145.132,16.667,6.785,2.908,0.016,0.247,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
24/02/2002 00:00:00,4724.4,0.018,1.1,0,8.971,0,183.147,9.433,5.374,26.286,0.223,0.0223,145.132,16.667,6.782,2.906,0.016,0.249,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
25/02/2002 00:00:00,4874.1,0.018,1.3,0,8.943,0,183.209,9.433,5.386,26.216,0.223,0.0223,145.132,16.667,6.779,2.905,0.016,0.25,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
26/02/2002 00:00:00,4942.8,0.018,2.1,0,8.914,0,183.27,9.433,5.399,26.145,0.223,0.0223,145.132,16.667,6.776,2.904,0.016,0.252,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
27/02/2002 00:00:00,4789.1,0.018,1.9,0,8.886,0,183.331,9.433,5.411,26.075,0.223,0.0223,145.132,16.667,6.773,2.903,0.016,0.254,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
28/02/2002 00:00:00,4821.5,0.018,1.8,0,8.857,0,183.393,9.433,5.424,26.005,0.223,0.0223,145.132,16.667,6.77,2.901,0.016,0.256,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
01/03/2002 00:00:00,4825.6,0.018,1.4,0,8.829,0,183.454,9.433,5.436,25.934,0.223,0.0223,145.132,16.667,6.767,2.9,0.016,0.258,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
02/03/2002 00:00:00,4781,0.018,1,0,8.8,0,183.516,9.433,5.449,25.864,0.222,0.0222,145.132,16.667,6.764,2.899,0.016,0.26,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
03/03/2002 00:00:00,4894.3,0.018,1.1,0,8.771,0,183.577,9.433,5.461,25.794,0.222,0.0222,145.132,16.667,6.761,2.898,0.016,0.262,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
04/03/2002 00:00:00,4740.6,0.018,1.3,0,8.743,0,183.638,9.433,5.474,25.723,0.222,0.0222,145.132,16.667,6.758,2.896,0.016,0.264,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
05/03/2002 00:00:00,4922.6,0.018,0.6,0,8.714,0,183.7,9.433,5.487,25.653,0.222,0.0222,145.132,16.667,6.755,2.895,0.016,0.266,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
06/03/2002 00:00:00,4930.7,0.018,0.1,0,8.686,0,183.761,9.433,5.499,25.583,0.222,0.0222,145.132,16.667,6.752,2.894,0.016,0.268,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
07/03/2002 00:00:00,4898.3,0.018,0.1,0,8.657,0,183.823,9.433,5.512,25.512,0.222,0.0222,145.132,16.667,6.749,2.893,0.016,0.27,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
08/03/2002 00:00:00,4853.9,0.018,0.1,0,8.629,0,183.884,9.433,5.524,25.442,0.221,0.0221,145.132,16.667,6.747,2.891,0.016,0.271,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
09/03/2002 00:00:00,4910.5,0.018,0.4,0,8.6,0,183.945,9.433,5.537,25.372,0.221,0.0221,145.132,16.667,6.744,2.89,0.016,0.273,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
10/03/2002 00:00:00,5124.9,0.018,0.9,0,8.571,0,184.007,9.433,5.549,25.301,0.221,0.0221,145.132,16.667,6.741,2.889,0.016,0.275,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
11/03/2002 00:00:00,5294.7,0.018,0.2,0,8.543,0,184.068,9.433,5.562,25.231,0.221,0.0221,145.132,16.667,6.738,2.888,0.016,0.277,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
12/03/2002 00:00:00,5149.2,0.018,0.1,0,8.514,0,184.129,9.433,5.574,25.161,0.221,0.0221,145.132,16.667,6.735,2.886,0.016,0.279,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
13/03/2002 00:00:00,5335.2,0.018,0.1,0,8.486,0,184.191,9.433,5.587,25.09,0.221,0.0221,145.132,16.667,6.732,2.885,0.016,0.281,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
14/03/2002 00:00:00,5185.6,0.018,0.8,0,8.457,0,184.252,9.433,5.599,25.02,0.22,0.022,145.132,16.667,6.729,2.884,0.016,0.283,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
15/03/2002 00:00:00,5379.7,0.018,1.5,0,8.429,0,184.314,9.433,5.612,24.95,0.22,0.022,145.132,16.667,6.726,2.883,0.016,0.285,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
16/03/2002 00:00:00,5525.4,0.018,2.2,0,8.4,0,184.375,9.433,5.624,24.879,0.22,0.022,145.132,16.667,6.723,2.881,0.016,0.287,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
17/03/2002 00:00:00,5501.1,0.018,2,0,8.374,0,184.682,9.433,5.636,24.816,0.22,0.022,145.132,16.667,6.72,2.88,0.016,0.289,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
18/03/2002 00:00:00,5517.3,0.018,2.1,0,8.348,0,184.99,9.433,5.647,24.752,0.22,0.022,145.132,16.667,6.718,2.879,0.016,0.29,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
19/03/2002 00:00:00,5395.9,0.018,3.1,0,8.323,0,185.297,9.433,5.658,24.689,0.22,0.022,145.132,16.667,6.715,2.878,0.016,0.292,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
20/03/2002 00:00:00,5359.5,0.018,3.6,0,8.297,0,185.605,9.433,5.67,24.625,0.219,0.0219,145.132,16.667,6.712,2.877,0.016,0.294,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
21/03/2002 00:00:00,5408.1,0.018,3.7,0,8.271,0,185.912,9.433,5.681,24.562,0.219,0.0219,145.132,16.667,6.709,2.876,0.016,0.295,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
22/03/2002 00:00:00,5282.7,0.018,3.6,0,8.245,0,186.22,9.433,5.692,24.498,0.219,0.0219,145.132,16.667,6.707,2.875,0.016,0.297,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
23/03/2002 00:00:00,5274.6,0.018,2.6,0,8.219,0,186.527,9.433,5.703,24.434,0.219,0.0219,145.132,16.667,6.704,2.873,0.016,0.299,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
24/03/2002 00:00:00,5197.7,0.018,2.5,0,8.194,0,186.835,9.433,5.715,24.371,0.219,0.0219,145.132,16.667,6.701,2.872,0.016,0.301,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
25/03/2002 00:00:00,5088.5,0.018,2.8,0,8.168,0,187.142,9.433,5.726,24.307,0.219,0.0219,145.132,16.667,6.699,2.871,0.016,0.302,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
26/03/2002 00:00:00,5165.3,0.018,2.6,0,8.142,0,187.45,9.433,5.737,24.244,0.218,0.0218,145.132,16.667,6.696,2.87,0.016,0.304,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
27/03/2002 00:00:00,5286.7,0.018,2.1,0,8.116,0,187.757,9.433,5.749,24.18,0.218,0.0218,145.132,16.667,6.693,2.869,0.016,0.306,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
28/03/2002 00:00:00,5359.5,0.018,1.5,0,8.09,0,188.065,9.433,5.76,24.117,0.218,0.0218,145.132,16.667,6.691,2.868,0.016,0.308,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
29/03/2002 00:00:00,5258.4,0.018,1.2,0,8.065,0,188.372,9.433,5.771,24.053,0.218,0.0218,145.132,16.667,6.688,2.866,0.016,0.309,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
30/03/2002 00:00:00,5343.3,0.018,1,0,8.039,0,188.679,9.433,5.783,23.99,0.218,0.0218,145.132,16.667,6.685,2.865,0.016,0.311,5.833,1000,0.880453,0.055028,5.833,0.88045,0.05503,40,6.0377,0.3774,28.333,4.277,0.267,204.167,30.82,1.926,0,0,0
