DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   4.790,   5.000,   0.000, 230.781,   8.400,1846.667,  26.667, 208.333,   0.025,   0.000,   0.038,   0.032,   0.591,   9.857,   0.394,   1.084,   0.071,   0.060,  20.750,  69.250,  20.750,  97.000, 484.833,   0.008,   0.014,   0.004,   0.019,   0.094,   0.160,   0.237,   0.071,   0.332,   1.662
 5.00000,   0.050,   4.690,   5.000,   0.000, 230.781,   8.400,1846.667,  26.667, 208.333,   0.025,   0.000,   0.038,   0.032,   0.591,   9.857,   0.394,   1.084,   0.071,   0.060,  20.750,  69.250,  20.750,  97.000, 484.833,   0.008,   0.014,   0.004,   0.019,   0.094,   0.160,   0.237,   0.071,   0.332,   1.662
10.00000,   0.050,   4.170,   5.000,   0.000, 230.781,   8.400,1846.667,  26.667, 208.333,   0.025,   0.000,   0.038,   0.032,   0.591,   9.857,   0.394,   1.084,   0.071,   0.060,  20.750,  69.250,  20.750,  97.000, 484.833,   0.008,   0.014,   0.004,   0.019,   0.094,   0.160,   0.237,   0.071,   0.332,   1.662
20.00000,   0.050,   3.980,   5.000,   0.000, 230.781,   8.400,1846.667,  26.667, 208.333,   0.025,   0.000,   0.038,   0.032,   0.591,   9.857,   0.394,   1.084,   0.071,   0.060,  20.750,  69.250,  20.750,  97.000, 484.833,   0.008,   0.014,   0.004,   0.019,   0.094,   0.160,   0.237,   0.071,   0.332,   1.662
