DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   5.010,   5.000,   0.000, 212.969,   8.310,1876.667,  26.667, 208.333,   0.045,   0.043,   0.067,   0.043,   0.631,  10.524,   0.421,   1.158,   0.071,   0.172,   5.083,  16.833,   5.083,  23.500, 117.667,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.058,   0.017,   0.081,   0.404
 5.00000,   0.050,   4.880,   5.000,   0.000, 212.969,   8.310,1876.667,  26.667, 208.333,   0.045,   0.043,   0.067,   0.043,   0.631,  10.524,   0.421,   1.158,   0.071,   0.172,   5.083,  16.833,   5.083,  23.500, 117.667,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.058,   0.017,   0.081,   0.404
10.00000,   0.050,   4.480,   5.000,   0.000, 212.969,   8.310,1876.667,  26.667, 208.333,   0.045,   0.043,   0.067,   0.043,   0.631,  10.524,   0.421,   1.158,   0.071,   0.172,   5.083,  16.833,   5.083,  23.500, 117.667,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.058,   0.017,   0.081,   0.404
20.00000,   0.050,   4.500,   5.000,   0.000, 212.969,   8.310,1876.667,  26.667, 208.333,   0.045,   0.043,   0.067,   0.043,   0.631,  10.524,   0.421,   1.158,   0.071,   0.172,   5.083,  16.833,   5.083,  23.500, 117.667,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.058,   0.017,   0.081,   0.404
