DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   9.650,   6.000,   0.000, 191.875,   8.320,1720.000,  28.333, 208.333,   0.063,   0.070,   0.063,   0.070,   3.234,  53.905,   2.156,   5.929,   0.071,  10.155,  13.583,  45.417,  13.583,  63.500, 317.667,   0.005,   0.009,   0.003,   0.012,   0.062,   0.105,   0.156,   0.046,   0.218,   1.089
 5.00000,   0.050,   9.350,   6.000,   0.000, 191.875,   8.320,1720.000,  28.333, 208.333,   0.063,   0.070,   0.063,   0.070,   3.234,  53.905,   2.156,   5.929,   0.071,  10.155,  13.583,  45.417,  13.583,  63.500, 317.667,   0.005,   0.009,   0.003,   0.012,   0.062,   0.105,   0.156,   0.046,   0.218,   1.089
 9.00000,   0.050,   7.170,   6.000,   0.000, 191.875,   8.320,1720.000,  28.333, 208.333,   0.063,   0.070,   0.063,   0.070,   3.234,  53.905,   2.156,   5.929,   0.071,  10.155,  13.583,  45.417,  13.583,  63.500, 317.667,   0.005,   0.009,   0.003,   0.012,   0.062,   0.105,   0.156,   0.046,   0.218,   1.089
