id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.6714861E+06,  0.4748537E+07,    34.208,    34.859
           2,  0.6711068E+06,  0.4748381E+07,    36.566,    37.064
           3,  0.6708332E+06,  0.4748737E+07,    33.459,    34.099
           4,  0.6720969E+06,  0.4748202E+07,    37.514,    38.365
           5,  0.6717260E+06,  0.4748066E+07,    38.991,    39.582
           6,  0.6726497E+06,  0.4747784E+07,    42.368,    43.557
           7,  0.6720237E+06,  0.4747887E+07,    32.617,    33.744
           8,  0.6723343E+06,  0.4747656E+07,    37.721,    38.413
           9,  0.6731952E+06,  0.4747349E+07,    39.310,    40.255
          10,  0.6725893E+06,  0.4747416E+07,    41.727,    43.446
          11,  0.6728757E+06,  0.4747188E+07,    38.914,    39.566
          12,  0.6737455E+06,  0.4746930E+07,    45.899,    47.191
          13,  0.6731661E+06,  0.4746993E+07,    40.069,    41.775
          14,  0.6737220E+06,  0.4746534E+07,    51.735,    55.130
          15,  0.6741571E+06,  0.4746395E+07,    61.994,    66.112
          16,  0.6707183E+06,  0.4748112E+07,    34.629,    35.284
          17,  0.6713467E+06,  0.4747910E+07,    33.998,    34.617
          18,  0.6709814E+06,  0.4747704E+07,    30.586,    31.096
          19,  0.6704446E+06,  0.4748467E+07,    37.315,    37.877
          20,  0.6703564E+06,  0.4747860E+07,    38.378,    39.062
          21,  0.6700408E+06,  0.4748162E+07,    34.670,    35.374
          22,  0.6701433E+06,  0.4748780E+07,    36.165,    36.957
          23,  0.6719633E+06,  0.4747519E+07,    36.308,    37.131
          24,  0.6712875E+06,  0.4747544E+07,    31.282,    32.207
          25,  0.6716611E+06,  0.4747355E+07,    34.775,    35.207
          26,  0.6725602E+06,  0.4747060E+07,    34.248,    34.899
          27,  0.6719716E+06,  0.4747123E+07,    36.629,    37.914
          28,  0.6731427E+06,  0.4746596E+07,    38.508,    39.469
          29,  0.6725082E+06,  0.4746675E+07,    32.119,    33.095
          30,  0.6728054E+06,  0.4746440E+07,    35.286,    35.992
          31,  0.6735676E+06,  0.4746074E+07,    49.369,    51.234
          32,  0.6731014E+06,  0.4746205E+07,    33.700,    35.026
          33,  0.6740027E+06,  0.4745935E+07,    45.603,    48.306
          34,  0.6743832E+06,  0.4745741E+07,    39.283,    40.440
          35,  0.6734134E+06,  0.4745662E+07,    39.395,    40.823
          36,  0.6738032E+06,  0.4745491E+07,    40.134,    41.187
          37,  0.6706196E+06,  0.4747452E+07,    34.312,    34.854
          38,  0.6712958E+06,  0.4747148E+07,    28.304,    28.792
          39,  0.6707697E+06,  0.4747040E+07,    33.078,    33.940
          40,  0.6699340E+06,  0.4747571E+07,    30.994,    31.572
          41,  0.6701578E+06,  0.4747263E+07,    33.009,    33.920
          42,  0.6697395E+06,  0.4748475E+07,    39.891,    40.575
          43,  0.6696185E+06,  0.4747873E+07,    40.090,    40.921
          44,  0.6693294E+06,  0.4748174E+07,    34.626,    35.354
          45,  0.6694432E+06,  0.4748780E+07,    35.448,    36.219
          46,  0.6697750E+06,  0.4747269E+07,    31.954,    32.782
          47,  0.6691613E+06,  0.4747581E+07,    31.592,    32.200
          48,  0.6693225E+06,  0.4747233E+07,    34.105,    35.102
          49,  0.6719196E+06,  0.4746739E+07,    33.055,    33.555
          50,  0.6714276E+06,  0.4746749E+07,    33.253,    34.269
          51,  0.6724669E+06,  0.4746283E+07,    28.297,    28.802
          52,  0.6719932E+06,  0.4746312E+07,    38.841,    39.971
          53,  0.6729472E+06,  0.4745793E+07,    36.641,    37.480
          54,  0.6724811E+06,  0.4745834E+07,    29.396,    30.241
          55,  0.6732155E+06,  0.4745186E+07,    31.544,    32.126
          56,  0.6728890E+06,  0.4745269E+07,    29.224,    30.023
          57,  0.6741837E+06,  0.4745298E+07,    44.394,    46.020
          58,  0.6745117E+06,  0.4745054E+07,    36.514,    37.421
          59,  0.6736054E+06,  0.4745015E+07,    36.200,    37.538
          60,  0.6739402E+06,  0.4744843E+07,    36.796,    37.760
          61,  0.6729743E+06,  0.4744916E+07,    31.438,    32.334
          62,  0.6736357E+06,  0.4744662E+07,    36.512,    37.945
          63,  0.6733035E+06,  0.4744449E+07,    35.979,    36.635
          64,  0.6703080E+06,  0.4746851E+07,    33.656,    34.181
          65,  0.6709014E+06,  0.4746641E+07,    36.732,    37.355
          66,  0.6705000E+06,  0.4746455E+07,    35.690,    36.411
          67,  0.6695463E+06,  0.4746925E+07,    33.391,    34.028
          68,  0.6698608E+06,  0.4746594E+07,    28.939,    29.558
          69,  0.6715012E+06,  0.4746322E+07,    27.550,    27.976
          70,  0.6711668E+06,  0.4746197E+07,    32.138,    32.553
          71,  0.6690331E+06,  0.4748479E+07,    38.612,    39.278
          72,  0.6688723E+06,  0.4747882E+07,    35.703,    36.483
          73,  0.6686071E+06,  0.4748198E+07,    30.264,    30.851
          74,  0.6687431E+06,  0.4748780E+07,    33.312,    33.975
          75,  0.6689326E+06,  0.4747238E+07,    29.730,    30.669
          76,  0.6684433E+06,  0.4747641E+07,    33.265,    33.897
          77,  0.6686027E+06,  0.4747290E+07,    33.055,    34.250
          78,  0.6694083E+06,  0.4746558E+07,    28.074,    28.540
          79,  0.6687638E+06,  0.4746942E+07,    34.356,    34.990
          80,  0.6690020E+06,  0.4746576E+07,    33.735,    34.633
          81,  0.6720074E+06,  0.4745863E+07,    33.913,    34.381
          82,  0.6714823E+06,  0.4745980E+07,    30.356,    31.173
          83,  0.6724229E+06,  0.4745310E+07,    31.336,    31.910
          84,  0.6718997E+06,  0.4745463E+07,    31.670,    32.503
          85,  0.6726060E+06,  0.4744665E+07,    30.345,    30.739
          86,  0.6723196E+06,  0.4744868E+07,    28.078,    28.800
          87,  0.6742682E+06,  0.4744599E+07,    45.262,    47.353
          88,  0.6745836E+06,  0.4744360E+07,    51.581,    54.160
          89,  0.6736383E+06,  0.4744276E+07,    39.857,    41.869
          90,  0.6739869E+06,  0.4744143E+07,    49.820,    52.190
          91,  0.6729352E+06,  0.4744197E+07,    31.629,    32.514
          92,  0.6736547E+06,  0.4743930E+07,    39.717,    41.994
          93,  0.6730439E+06,  0.4743772E+07,    27.164,    27.855
          94,  0.6733400E+06,  0.4743698E+07,    33.101,    33.839
          95,  0.6722778E+06,  0.4744534E+07,    28.246,    28.908
          96,  0.6723108E+06,  0.4744041E+07,    35.098,    35.900
          97,  0.6700528E+06,  0.4746197E+07,    33.582,    34.202
          98,  0.6707654E+06,  0.4746011E+07,    26.457,    26.864
          99,  0.6704115E+06,  0.4745817E+07,    32.710,    33.117
         100,  0.6693166E+06,  0.4746245E+07,    25.753,    26.181
         101,  0.6697040E+06,  0.4745903E+07,    31.997,    32.399
         102,  0.6713746E+06,  0.4745580E+07,    30.224,    30.639
         103,  0.6707940E+06,  0.4745661E+07,    30.529,    31.284
         104,  0.6683171E+06,  0.4748498E+07,    42.720,    43.574
         105,  0.6681781E+06,  0.4747956E+07,    41.751,    42.690
         106,  0.6678945E+06,  0.4748281E+07,    36.301,    37.186
         107,  0.6680553E+06,  0.4748855E+07,    39.998,    41.156
         108,  0.6679496E+06,  0.4747421E+07,    31.728,    32.823
         109,  0.6677612E+06,  0.4747686E+07,    29.837,    30.449
         110,  0.6681089E+06,  0.4747071E+07,    32.736,    33.399
         111,  0.6683052E+06,  0.4746723E+07,    34.892,    35.991
         112,  0.6679803E+06,  0.4746799E+07,    26.327,    27.089
         113,  0.6675956E+06,  0.4747411E+07,    30.081,    30.978
         114,  0.6675696E+06,  0.4746897E+07,    36.154,    37.240
         115,  0.6685435E+06,  0.4746357E+07,    30.716,    31.216
         116,  0.6690109E+06,  0.4745956E+07,    32.257,    32.641
         117,  0.6686303E+06,  0.4745991E+07,    29.162,    29.704
         118,  0.6677659E+06,  0.4746549E+07,    30.643,    31.097
         119,  0.6682634E+06,  0.4746086E+07,    35.480,    36.183
         120,  0.6678857E+06,  0.4746134E+07,    32.577,    33.427
         121,  0.6717963E+06,  0.4745021E+07,    31.260,    31.819
         122,  0.6713257E+06,  0.4745115E+07,    31.895,    32.693
         123,  0.6717109E+06,  0.4744565E+07,    32.420,    33.233
         124,  0.6743023E+06,  0.4743904E+07,    60.800,    67.338
         125,  0.6745713E+06,  0.4743663E+07,    77.173,    87.783
         126,  0.6739429E+06,  0.4743455E+07,    46.704,    48.431
         127,  0.6742723E+06,  0.4743556E+07,    58.346,    65.829
         128,  0.6724196E+06,  0.4743616E+07,    26.511,    27.241
         129,  0.6730777E+06,  0.4743407E+07,    33.930,    35.039
         130,  0.6727217E+06,  0.4743205E+07,    36.080,    36.764
         131,  0.6717440E+06,  0.4744072E+07,    29.456,    30.094
         132,  0.6720500E+06,  0.4743422E+07,    30.743,    31.164
         133,  0.6716814E+06,  0.4743688E+07,    27.241,    27.883
         134,  0.6736282E+06,  0.4743223E+07,    39.541,    41.207
         135,  0.6733386E+06,  0.4742997E+07,    30.164,    30.811
         136,  0.6742119E+06,  0.4743213E+07,    54.996,    60.223
         137,  0.6735930E+06,  0.4742886E+07,    30.465,    31.768
         138,  0.6739413E+06,  0.4742702E+07,    42.383,    44.163
         139,  0.6712403E+06,  0.4744659E+07,    32.753,    33.340
