DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   3.910,   5.000,   0.000, 239.531,   8.490,1826.667,  26.667, 208.333,   0.026,   0.000,   0.040,   0.032,   0.580,   9.666,   0.386,   1.064,   0.071,   0.362,  26.917,  89.667,  26.917, 125.500, 627.417,   0.010,   0.017,   0.005,   0.024,   0.121,   0.207,   0.307,   0.092,   0.430,   2.151
 5.00000,   0.050,   3.800,   5.000,   0.000, 239.531,   8.490,1826.667,  26.667, 208.333,   0.026,   0.000,   0.040,   0.032,   0.580,   9.666,   0.386,   1.064,   0.071,   0.362,  26.917,  89.667,  26.917, 125.500, 627.417,   0.010,   0.017,   0.005,   0.024,   0.121,   0.207,   0.307,   0.092,   0.430,   2.151
10.00000,   0.050,   3.790,   5.000,   0.000, 239.531,   8.490,1826.667,  26.667, 208.333,   0.026,   0.000,   0.040,   0.032,   0.580,   9.666,   0.386,   1.064,   0.071,   0.362,  26.917,  89.667,  26.917, 125.500, 627.417,   0.010,   0.017,   0.005,   0.024,   0.121,   0.207,   0.307,   0.092,   0.430,   2.151
20.00000,   0.050,   3.770,   5.000,   0.000, 239.531,   8.490,1826.667,  26.667, 208.333,   0.026,   0.000,   0.040,   0.032,   0.580,   9.666,   0.386,   1.064,   0.071,   0.362,  26.917,  89.667,  26.917, 125.500, 627.417,   0.010,   0.017,   0.005,   0.024,   0.121,   0.207,   0.307,   0.092,   0.430,   2.151
