DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   8.760,   6.000,   0.000, 220.625,   8.810,1720.000,  28.333, 208.333,   0.040,   0.035,   0.040,   0.035,   2.001,  33.357,   1.334,   3.669,   0.071,   0.127,  25.750,  85.750,  25.750, 120.000, 600.167,   0.010,   0.016,   0.005,   0.023,   0.116,   0.199,   0.294,   0.088,   0.411,   2.058
 5.00000,   0.050,   8.520,   6.000,   0.000, 220.625,   8.810,1720.000,  28.333, 208.333,   0.040,   0.035,   0.040,   0.035,   2.001,  33.357,   1.334,   3.669,   0.071,   0.127,  25.750,  85.750,  25.750, 120.000, 600.167,   0.010,   0.016,   0.005,   0.023,   0.116,   0.199,   0.294,   0.088,   0.411,   2.058
 8.00000,   0.050,   6.750,   6.000,   0.000, 220.625,   8.810,1720.000,  28.333, 208.333,   0.040,   0.035,   0.040,   0.035,   2.001,  33.357,   1.334,   3.669,   0.071,   0.127,  25.750,  85.750,  25.750, 120.000, 600.167,   0.010,   0.016,   0.005,   0.023,   0.116,   0.199,   0.294,   0.088,   0.411,   2.058
