DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   4.110,   5.000,   0.000, 226.406,   8.410,1840.000,  26.667, 208.333,   0.050,   0.052,   0.075,   0.052,   0.599,   9.976,   0.399,   1.097,   0.071,   0.362,  25.667,  85.583,  25.667, 119.750, 598.833,   0.010,   0.016,   0.005,   0.023,   0.116,   0.198,   0.294,   0.088,   0.411,   2.054
 5.00000,   0.050,   4.010,   5.000,   0.000, 226.406,   8.410,1840.000,  26.667, 208.333,   0.050,   0.052,   0.075,   0.052,   0.599,   9.976,   0.399,   1.097,   0.071,   0.362,  25.667,  85.583,  25.667, 119.750, 598.833,   0.010,   0.016,   0.005,   0.023,   0.116,   0.198,   0.294,   0.088,   0.411,   2.054
10.00000,   0.050,   4.000,   5.000,   0.000, 226.406,   8.410,1840.000,  26.667, 208.333,   0.050,   0.052,   0.075,   0.052,   0.599,   9.976,   0.399,   1.097,   0.071,   0.362,  25.667,  85.583,  25.667, 119.750, 598.833,   0.010,   0.016,   0.005,   0.023,   0.116,   0.198,   0.294,   0.088,   0.411,   2.054
20.00000,   0.050,   4.000,   5.000,   0.000, 226.406,   8.410,1840.000,  26.667, 208.333,   0.050,   0.052,   0.075,   0.052,   0.599,   9.976,   0.399,   1.097,   0.071,   0.362,  25.667,  85.583,  25.667, 119.750, 598.833,   0.010,   0.016,   0.005,   0.023,   0.116,   0.198,   0.294,   0.088,   0.411,   2.054
