ID,BIV_num
1,406.9500
2,406.9500
3,386.7200
4,386.7200
5,409.4800
6,409.4800
7,406.9500
8,409.4800
9,406.9500
10,386.7200
11,386.7200
12,386.7200
13,409.4800
14,409.4800
15,409.4800
16,409.4800
17,406.9500
18,409.4800
19,406.9500
20,409.4800
21,386.7200
22,386.7200
23,406.9500
24,383.1300
25,386.7200
26,384.4033
27,397.2900
28,397.2900
29,397.2900
30,397.2900
31,409.4800
32,409.4800
33,397.2900
34,409.4800
35,397.2900
36,397.2900
37,408.2695
38,401.0300
39,379.4700
40,397.6964
41,390.9018
42,397.0560
43,388.8731
44,411.4219
45,397.2900
46,397.2900
47,390.4100
48,390.4100
49,397.2900
50,403.8426
51,397.2900
52,400.6096
53,390.4100
54,390.4100
55,390.4100
56,414.4741
57,408.2873
58,418.3465
59,375.0650
60,396.1750
61,414.9031
62,400.8490
63,416.9287
64,414.1154
65,420.4442
66,416.0430
67,421.6493
68,389.8650
69,390.4100
70,393.4626
71,396.0176
72,407.0165
73,380.6744
74,389.8650
75,389.8650
76,429.2377
77,430.2736
78,414.9728
79,376.2050
80,401.2846
81,420.5450
82,420.4579
83,424.1307
84,429.8632
85,428.1174
86,430.1045
87,432.5970
88,398.2050
89,360.4868
90,380.8044
91,380.0764
92,396.3987
93,407.7419
94,429.0117
95,373.2083
96,398.2050
97,398.2050
98,379.4381
99,424.7762
100,438.7563
101,403.4076
102,351.7400
103,387.7254
104,420.9655
105,430.7705
106,384.1216
107,431.0170
108,433.9422
109,433.3837
110,435.1542
111,433.9808
112,318.4400
113,318.4400
114,370.9985
115,391.8071
116,399.4160
117,399.1312
118,413.2380
119,320.4368
120,371.7896
121,413.2281
122,324.5427
123,336.2147
124,366.9535
125,311.1789
126,372.1144
127,308.1495
128,179.5883
129,351.7400
130,391.4829
131,363.6305
132,392.4846
133,352.7750
134,388.4610
135,242.8456
136,326.1345
137,365.4385
138,256.4860
139,224.8515
140,287.8934
141,272.1419
142,322.6250
143,330.3534
144,427.4374
145,398.0692
146,402.1058
147,385.3137
148,223.5154
149,413.5466
150,432.6479
151,343.7497
152,381.0153
153,420.9191
154,174.7982
155,144.3658
156,123.7285
157,193.0903
158,138.9119
159,381.2050
160,381.2050
161,239.8351
162,220.9941
163,169.4456
164,172.2855
165,122.1699
166,205.7824
167,169.9634
168,122.7449
169,165.1953
170,120.7827
171,122.8250
172,114.3300
173,326.8400
174,326.8400
175,331.8050
176,350.0348
177,422.4172
178,440.3424
179,378.7613
180,176.4478
181,135.4750
182,438.9913
183,449.8972
184,381.6060
185,404.1614
186,420.2662
187,435.9849
188,110.6566
189,117.6164
190,116.8894
191,116.6401
192,106.9038
193,105.5992
194,163.0856
195,220.6514
196,109.8189
197,107.2567
198,112.9100
199,111.1285
200,292.4226
201,113.1105
202,113.6298
203,114.0768
204,113.7836
205,114.9032
206,326.8400
207,337.0700
208,344.3403
209,359.6021
210,337.0700
211,334.8310
212,382.6264
213,366.6444
214,442.9230
215,238.1993
216,114.2178
217,117.3747
218,438.7579
219,451.8745
220,465.5554
221,382.5223
222,401.2548
223,405.1296
224,428.1354
225,118.9499
226,117.9353
227,117.6258
228,114.6643
229,106.0387
230,104.7684
231,158.3017
232,234.3800
233,109.8487
234,110.8412
235,111.2840
236,111.4295
237,109.3031
238,109.8676
239,348.2140
240,297.3324
241,113.1076
242,113.9810
243,329.6450
244,332.9936
245,352.4734
246,368.2116
247,330.8992
248,337.3614
249,373.9583
250,453.2485
251,170.1645
252,117.2294
253,118.5980
254,430.2649
255,455.2253
256,478.0031
257,473.9645
258,363.7013
259,387.8248
260,396.9297
261,120.4896
262,119.2962
263,121.5593
264,115.9779
265,114.1746
266,107.9779
267,146.7175
268,110.6134
269,156.6977
270,110.4393
271,107.8659
272,107.7183
273,110.9602
274,112.3099
275,108.3190
276,105.7991
277,110.7773
278,109.4705
279,343.9350
280,302.0427
281,187.5118
282,113.4731
283,355.8350
284,335.1005
285,349.2855
286,351.1158
287,334.9212
288,247.5446
289,479.6587
290,202.1645
291,120.2347
292,123.2663
293,467.2477
294,480.9605
295,408.2598
296,485.2491
297,489.7030
298,498.7727
299,359.3942
300,360.6292
301,348.0325
302,366.4782
303,381.5117
304,121.7235
305,119.2576
306,123.7086
307,117.3229
308,115.2060
309,111.4413
310,111.7926
311,109.5224
312,108.7858
313,129.4416
314,105.0546
315,105.6151
316,105.1314
317,106.6192
318,112.8381
319,108.8113
320,105.7396
321,112.6221
322,110.5400
323,321.7613
324,303.5062
325,333.4934
326,203.2163
327,342.8054
328,339.1439
329,296.7574
330,431.0285
331,161.9221
332,124.6548
333,126.0797
334,123.4495
335,468.7801
336,484.4931
337,390.4237
338,445.6131
339,492.2138
340,500.3347
341,504.8431
342,441.7743
343,369.7598
344,364.4552
345,330.3545
346,322.0803
347,341.7840
348,373.3297
349,390.4331
350,391.3284
351,121.8798
352,119.5109
353,118.3447
354,122.5544
355,118.2370
356,116.6471
357,114.6150
358,108.3871
359,108.4796
360,107.2629
361,104.3193
362,105.9889
363,106.3642
364,105.7254
365,109.0362
366,111.7679
367,109.5054
368,108.8622
369,110.0276
370,107.0470
371,115.2936
372,113.0568
373,344.5750
374,205.4171
375,279.7722
376,105.0953
377,211.1995
378,300.2305
379,140.9433
380,127.3532
381,125.9362
382,123.5687
383,122.2469
384,451.4360
385,470.9751
386,495.9234
387,422.8402
388,455.5719
389,487.4625
390,508.7706
391,385.0122
392,188.7705
393,240.7458
394,129.8210
395,393.5935
396,331.4751
397,338.0151
398,365.9906
399,381.1364
400,398.9675
401,441.0111
402,121.0742
403,120.4600
404,118.6665
405,118.0514
406,117.1083
407,107.0482
408,105.6219
409,106.7991
410,106.3905
411,105.6595
412,102.7388
413,116.8008
414,109.9013
415,212.8547
416,105.9762
417,105.5134
418,104.5858
419,154.3606
420,156.7975
421,133.9372
422,180.4655
423,344.5750
424,314.6084
425,353.7300
426,99.9841
427,185.6146
428,281.8604
429,130.0127
430,128.4549
431,126.3244
432,123.7505
433,123.3095
434,121.2097
435,119.9843
436,465.6069
437,472.1655
438,490.8900
439,441.5349
440,472.7117
441,317.0832
442,242.2090
443,149.1301
444,131.0713
445,132.2937
446,131.1460
447,338.0543
448,359.7755
449,342.1652
450,384.7880
451,406.1925
452,419.6038
453,438.4914
454,456.3807
455,118.3655
456,117.9118
457,115.9260
458,106.1082
459,103.8331
460,104.5862
461,104.8210
462,103.1913
463,101.0075
464,98.5225
465,274.4667
466,223.8984
467,110.5646
468,105.0509
469,199.3564
470,240.9400
471,321.8093
472,103.7898
473,102.7254
474,158.5823
475,115.4732
476,114.6807
477,348.8200
478,152.2306
479,247.4172
480,348.8200
481,130.1448
482,127.7912
483,126.0431
484,124.5554
485,123.0900
486,121.7942
487,120.4524
488,119.1887
489,117.6249
490,463.1070
491,400.2837
492,159.8185
493,145.1742
494,471.5431
495,132.4305
496,133.8454
497,134.5164
498,132.1020
499,134.8061
500,131.7819
501,356.7834
502,378.5297
503,346.2709
504,346.7246
505,341.2678
506,408.6482
507,434.4448
508,450.1071
509,458.7564
510,448.8156
511,115.6693
512,104.5955
513,100.3898
514,98.8204
515,102.8297
516,102.9068
517,102.9754
518,115.2312
519,246.9957
520,118.4117
521,104.4977
522,109.4872
523,113.3159
524,111.0219
525,180.2718
526,103.9592
527,103.3011
528,102.2964
529,116.6976
530,114.9654
531,279.8700
532,197.7662
533,194.9700
534,130.2023
535,128.2014
536,126.5230
537,124.6202
538,122.7096
539,121.7525
540,120.4571
541,119.4245
542,117.9294
543,329.2717
544,173.7900
545,126.6806
546,131.2215
547,233.2034
548,134.0107
549,135.5498
550,135.7852
551,132.7507
552,135.4314
553,131.3163
554,130.2360
555,360.7402
556,359.0812
557,366.3585
558,398.9656
559,346.5376
560,433.8429
561,444.6670
562,445.8419
563,433.4349
564,465.5722
565,348.5630
566,167.0708
567,100.2491
568,95.8793
569,95.5045
570,101.3388
571,99.2943
572,101.3228
573,167.2557
574,109.6453
575,110.4977
576,106.4460
577,108.0785
578,104.9467
579,103.8559
580,112.4461
581,101.6163
582,101.3462
583,115.4657
584,114.5764
585,113.2728
586,204.0824
587,127.2028
588,126.3612
589,123.6717
590,120.7076
591,121.1796
592,117.8501
593,118.1609
594,115.6844
595,125.1970
596,128.9384
597,131.1283
598,133.9248
599,129.0883
600,135.8425
601,136.0526
602,135.9648
603,132.6297
604,134.6322
605,129.0478
606,354.8101
607,339.7428
608,344.4730
609,396.9370
610,417.1571
611,334.7737
612,365.3370
613,413.1325
614,450.4944
615,462.2245
616,336.1004
617,471.8570
618,147.7664
619,131.0098
620,107.9946
621,167.6453
622,183.4357
623,197.3838
624,99.1489
625,115.6638
626,98.3824
627,111.5047
628,109.0712
629,106.8516
630,105.4169
631,104.1435
632,101.8509
633,100.0297
634,98.6656
635,115.5745
636,114.8888
637,111.8147
638,123.3687
639,126.8267
640,122.0530
641,120.0689
642,121.8001
643,117.9743
644,120.2973
645,117.5315
646,131.0750
647,133.6206
648,136.3537
649,136.4185
650,133.1415
651,136.4385
652,136.2844
653,135.3368
654,131.8671
655,131.7944
656,126.9083
657,350.9391
658,333.8614
659,338.8920
660,386.8497
661,407.3833
662,423.1482
663,452.6807
664,489.2998
665,410.7060
666,164.2086
667,472.5156
668,139.8213
669,135.8139
670,135.8623
671,133.2921
672,163.1395
673,95.8408
674,205.1019
675,89.5247
676,109.5399
677,109.0124
678,106.7379
679,105.8692
680,104.7517
681,102.5372
682,100.5139
683,98.9540
684,107.2936
685,115.8788
686,114.5163
687,114.0304
688,123.0976
689,123.9757
690,122.3344
691,121.6228
692,122.1974
693,120.0592
694,121.9111
695,119.0587
696,135.6699
697,136.8109
698,137.1904
699,137.1624
700,135.4960
701,136.9335
702,136.1261
703,136.0082
704,134.2799
705,128.1841
706,131.0901
707,124.5448
708,342.1558
709,356.6746
710,335.3103
711,399.5420
712,410.1495
713,443.7692
714,467.6639
715,492.3167
716,415.5960
717,511.0384
718,163.5313
719,137.4443
720,457.9891
721,135.9877
722,136.2580
723,228.0043
724,236.3641
725,110.4537
726,117.0601
727,115.3906
728,104.0805
729,103.1626
730,108.7747
731,104.4647
732,100.2944
733,97.3807
734,95.9525
735,109.1064
736,161.1571
737,118.3142
738,119.1800
739,122.3237
740,123.4685
741,122.2146
742,122.1439
743,122.2108
744,122.0824
745,121.8661
746,122.0707
747,120.5692
748,137.3554
749,139.1156
750,139.0176
751,137.8939
752,138.6177
753,137.0826
754,138.3122
755,135.3727
756,133.2077
757,136.9555
758,129.2108
759,127.8735
760,124.5853
761,123.8860
762,353.6152
763,372.3226
764,334.9461
765,397.4238
766,410.5284
767,452.9764
768,477.0008
769,498.4097
770,518.4025
771,500.2678
772,271.3873
773,195.3746
774,538.8598
775,424.6191
776,530.9538
777,137.9502
778,138.3489
779,111.5938
780,115.9747
781,112.4716
782,102.7782
783,101.2620
784,103.9665
785,103.3000
786,108.6733
787,98.6904
788,178.2373
789,172.2761
790,228.9970
791,119.5028
792,115.3016
793,122.4816
794,122.7663
795,122.3154
796,121.2720
797,121.5494
798,119.9483
799,118.7936
800,119.0924
801,116.8801
802,139.0920
803,139.9171
804,140.0486
805,140.0398
806,140.1916
807,138.1002
808,140.0251
809,139.5413
810,136.9375
811,135.9136
812,131.8650
813,129.0524
814,126.4257
815,123.0478
816,122.3905
817,122.2691
818,348.1036
819,343.4322
820,333.9532
821,369.7887
822,395.8353
823,424.0340
824,463.3685
825,487.2647
826,513.3741
827,456.8659
828,484.0789
829,270.1870
830,545.9498
831,523.7433
832,540.0240
833,495.7564
834,142.8354
835,139.7936
836,140.3683
837,109.7116
838,108.6965
839,105.4634
840,110.7239
841,116.5488
842,99.8778
843,98.7847
844,142.2528
845,214.7611
846,114.7045
847,110.5493
848,120.8165
849,119.8104
850,120.0125
851,119.7515
852,117.2425
853,118.5719
854,116.2838
855,140.3693
856,140.4471
857,138.1792
858,140.2746
859,139.9350
860,139.4594
861,136.4588
862,135.6411
863,133.3606
864,129.9054
865,125.5051
866,123.1874
867,122.2467
868,121.5472
869,121.9253
870,341.9115
871,322.3591
872,332.0865
873,315.3258
874,341.3247
875,334.6769
876,371.9877
877,366.7832
878,492.1485
879,405.1775
880,553.1712
881,296.0301
882,547.8156
883,555.3072
884,524.2966
885,546.8506
886,481.5592
887,440.3843
888,144.8722
889,140.9303
890,140.4500
891,140.4500
892,140.4500
893,111.2362
894,106.6469
895,104.4563
896,99.3189
897,112.2953
898,113.0194
899,269.2849
900,114.5187
901,113.4366
902,109.6765
903,120.6172
904,118.7114
905,119.1685
906,118.9237
907,117.2163
908,118.0031
909,116.4308
910,115.6618
911,140.4500
912,138.7579
913,140.3029
914,140.4132
915,134.0002
916,136.3155
917,128.2787
918,131.6615
919,124.5803
920,123.4590
921,122.5510
922,122.0208
923,121.7937
924,122.2570
925,122.1908
926,348.1516
927,325.4444
928,340.1786
929,311.8613
930,319.4549
931,316.5763
932,328.6786
933,333.9623
934,356.0498
935,557.4569
936,256.7708
937,553.3831
938,557.1114
939,552.9455
940,422.2382
941,532.3887
942,550.4573
943,486.0129
944,399.7043
945,420.8864
946,362.0329
947,140.4500
948,140.4673
949,118.9952
950,129.9982
951,168.7312
952,194.3528
953,207.7503
954,112.3758
955,119.2629
956,121.2541
957,118.2280
958,117.7287
959,120.1849
960,118.0893
961,117.4429
962,116.3020
963,115.2561
964,111.3183
965,109.9814
966,140.4567
967,140.4442
968,138.8567
969,140.5326
970,134.1396
971,136.8913
972,127.4196
973,130.3241
974,124.9444
975,123.3822
976,122.7189
977,121.8402
978,122.2100
979,122.2111
980,311.9900
981,330.6849
982,346.1736
983,149.8976
984,140.4824
985,557.8794
986,435.9421
987,278.0735
988,542.1898
989,521.2306
990,546.7564
991,559.3254
992,440.4406
993,616.8278
994,412.3066
995,474.3006
996,416.3879
997,379.6301
998,140.6486
999,140.4908
1000,140.5083
1001,132.6910
1002,231.6301
1003,291.8412
1004,238.1015
1005,103.8944
1006,102.7539
1007,121.7297
1008,113.8930
1009,119.0103
1010,113.0710
1011,115.9318
1012,115.3719
1013,110.4534
1014,109.9696
1015,107.7002
1016,104.0163
1017,140.6503
1018,140.0756
1019,140.7038
1020,139.6662
1021,138.0521
1022,140.7678
1023,140.9002
1024,132.2995
1025,137.0369
1026,133.7506
1027,126.6921
1028,128.7710
1029,125.1094
1030,123.7861
1031,123.2583
1032,121.6378
1033,122.1773
1034,122.4710
1035,324.2924
1036,323.7591
1037,141.1165
1038,141.0055
1039,141.3544
1040,141.3956
1041,767.8403
1042,474.3559
1043,281.2111
1044,692.5388
1045,934.7467
1046,927.6167
1047,1047.8278
1048,604.9866
1049,841.8725
1050,1092.7581
1051,415.0414
1052,668.3129
1053,381.3909
1054,141.0012
1055,276.3144
1056,102.4601
1057,124.6002
1058,258.3372
1059,120.4043
1060,117.5304
1061,109.6411
1062,108.4877
1063,112.3608
1064,113.1977
1065,105.4764
1066,103.1873
1067,104.1577
1068,140.9810
1069,140.5351
1070,138.5831
1071,141.3917
1072,141.3093
1073,141.2316
1074,131.0037
1075,128.8330
1076,133.1692
1077,126.2736
1078,124.6874
1079,123.7379
1080,123.0305
1081,121.8711
1082,122.2018
1083,122.4502
1084,338.0386
1085,141.7152
1086,141.8076
1087,182.5792
1088,141.8896
1089,1101.6666
1090,425.9654
1091,1110.6110
1092,1120.5909
1093,1123.6001
1094,1107.6714
1095,929.7134
1096,1093.0108
1097,1100.7404
1098,447.8824
1099,606.6715
1100,380.5733
1101,424.8718
1102,905.7682
1103,349.6457
1104,187.1185
1105,120.4221
1106,178.9782
1107,118.8730
1108,115.5256
1109,111.5219
1110,123.0324
1111,112.5171
1112,110.0047
1113,119.6134
1114,140.4693
1115,196.8233
1116,202.6019
1117,141.0159
1118,138.5755
1119,134.8525
1120,141.7399
1121,141.5443
1122,141.7452
1123,141.3472
1124,127.3011
1125,125.8457
1126,129.4238
1127,134.6507
1128,130.2725
1129,125.6086
1130,124.9356
1131,123.6672
1132,122.8754
1133,120.6862
1134,121.3296
1135,122.4444
1136,142.3627
1137,142.4640
1138,142.3061
1139,142.5992
1140,373.0774
1141,142.6556
1142,1037.9599
1143,1134.2274
1144,1127.7848
1145,1125.8369
1146,1097.4810
1147,1118.9519
1148,1135.6129
1149,1062.6695
1150,1066.8441
1151,1085.9586
1152,504.9847
1153,615.8224
1154,395.9111
1155,433.2321
1156,354.6538
1157,447.7643
1158,451.6070
1159,994.6274
1160,360.7942
1161,181.4908
1162,118.5625
1163,143.2077
1164,154.4982
1165,106.9093
1166,177.6001
1167,141.9420
1168,214.9528
1169,201.6347
1170,329.3396
1171,293.7407
1172,334.1913
1173,141.3617
1174,139.5191
1175,137.9027
1176,143.1719
1177,142.3421
1178,142.5850
1179,141.8266
1180,126.3121
1181,127.7486
1182,137.2996
1183,130.2341
1184,127.2951
1185,126.5323
1186,125.1298
1187,124.9471
1188,124.0812
1189,123.2044
1190,123.5400
1191,122.9845
1192,118.7689
1193,120.0938
1194,122.0637
1195,143.0379
1196,143.4573
1197,342.1290
1198,143.2752
1199,143.7404
1200,625.3160
1201,144.0624
1202,1139.6072
1203,1105.2268
1204,1139.1540
1205,1141.3887
1206,1148.1138
1207,1095.5485
1208,1128.7759
1209,1144.7827
1210,1157.1474
1211,1159.9738
1212,1057.1351
1213,1073.2784
1214,457.8690
1215,779.5815
1216,412.7168
1217,364.6260
1218,394.9132
1219,441.0078
1220,346.0564
1221,431.0194
1222,457.6817
1223,854.6428
1224,1018.2485
1225,113.9439
1226,135.5965
1227,209.5741
1228,306.5876
1229,307.5847
1230,323.7166
1231,140.8215
1232,139.4830
1233,143.4121
1234,142.8690
1235,135.5334
1236,130.4586
1237,140.9049
1238,138.3623
1239,127.4051
1240,127.1346
1241,126.0013
1242,125.7273
1243,124.5690
1244,123.9246
1245,124.0278
1246,122.9801
1247,121.7858
1248,117.3704
1249,117.6022
1250,168.9229
1251,143.8764
1252,144.1206
1253,144.6458
1254,144.8719
1255,294.8225
1256,764.2376
1257,144.7750
1258,145.2358
1259,144.8303
1260,1149.0881
1261,1147.9848
1262,1144.2309
1263,1094.5362
1264,1117.9696
1265,1137.2492
1266,1077.9710
1267,1158.5317
1268,1163.4459
1269,1165.7017
1270,1163.6095
1271,1165.7268
1272,1040.0952
1273,1087.7712
1274,506.9898
1275,598.2476
1276,767.3045
1277,331.3419
1278,390.8629
1279,352.3616
1280,361.9373
1281,331.4524
1282,394.3791
1283,611.0198
1284,364.3456
1285,1032.0555
1286,1073.0253
1287,240.0174
1288,279.2541
1289,287.7404
1290,323.4040
1291,144.7675
1292,143.6379
1293,142.5293
1294,133.3010
1295,126.7542
1296,126.6299
1297,142.1757
1298,139.8602
1299,137.6304
1300,110.5188
1301,125.0234
1302,113.1822
1303,123.4341
1304,116.6902
1305,121.9608
1306,120.5723
1307,120.1612
1308,194.4966
1309,264.7182
1310,312.9803
1311,214.1346
1312,295.5641
1313,298.9010
1314,144.6681
1315,197.3939
1316,145.2016
1317,145.3039
1318,145.3277
1319,145.6053
1320,145.4315
1321,908.8816
1322,1157.4799
1323,145.9658
1324,145.7648
1325,638.0094
1326,1095.1352
1327,1114.8564
1328,1079.5153
1329,1150.1827
1330,1165.9242
1331,1141.3538
1332,1111.7777
1333,890.3467
1334,120.9474
1335,108.4694
1336,137.6862
1337,927.8811
1338,1006.2485
1339,334.3220
1340,346.4945
1341,331.2046
1342,412.2335
1343,488.3409
1344,375.0713
1345,659.5819
1346,807.2279
1347,350.6261
1348,1063.2480
1349,1039.8245
1350,331.4150
1351,146.0163
1352,144.9570
1353,145.0633
1354,143.4066
1355,130.9702
1356,100.3481
1357,90.0422
1358,142.8361
1359,140.0586
1360,137.5762
1361,83.2936
1362,86.9503
1363,78.5134
1364,84.1430
1365,111.9724
1366,119.9579
1367,110.6568
1368,120.3454
1369,243.4035
1370,342.3481
1371,320.6702
1372,342.3213
1373,346.1055
1374,233.9767
1375,281.1058
1376,247.0173
1377,874.2516
1378,146.3614
1379,146.8235
1380,145.9784
1381,146.3952
1382,290.3665
1383,188.7570
1384,147.4099
1385,482.8084
1386,147.0131
1387,171.8112
1388,1087.8273
1389,1115.4807
1390,1075.8944
1391,1152.1735
1392,1168.7576
1393,1114.9739
1394,876.6831
1395,172.2847
1396,92.5109
1397,92.0575
1398,93.0946
1399,94.9435
1400,129.8682
1401,93.4921
1402,996.2879
1403,348.1237
1404,506.6885
1405,761.5721
1406,399.8796
1407,374.2834
1408,841.4868
1409,372.1430
1410,1048.9893
1411,854.4390
1412,146.1111
1413,144.6151
1414,110.8809
1415,77.7283
1416,77.3579
1417,83.1558
1418,143.6808
1419,140.1332
1420,97.4053
1421,89.4565
1422,85.9207
1423,117.3344
1424,78.7794
1425,112.1354
1426,120.7829
1427,115.4151
1428,324.8812
1429,284.0088
1430,304.1076
1431,147.9945
1432,148.7689
1433,137.2558
1434,147.7629
1435,148.7179
1436,128.3872
1437,145.4499
1438,149.3824
1439,147.7693
1440,1082.8624
1441,1111.1692
1442,963.9196
1443,1146.3407
1444,1168.3493
1445,1174.8350
1446,807.4398
1447,510.1650
1448,431.7833
1449,94.2473
1450,93.9700
1451,93.3342
1452,93.2491
1453,93.5195
1454,94.0223
1455,621.2503
1456,441.7343
1457,446.2329
1458,399.5011
1459,375.0020
1460,358.0414
1461,366.9871
1462,446.3779
1463,648.5729
1464,421.8852
1465,147.3861
1466,82.5190
1467,77.4689
1468,77.1203
1469,78.0830
1470,82.3463
1471,144.8475
1472,102.9406
1473,83.9441
1474,84.0500
1475,103.1829
1476,78.1329
1477,115.9378
1478,115.7218
1479,192.4347
1480,309.8514
1481,315.5566
1482,317.6205
1483,150.5162
1484,150.5726
1485,150.0857
1486,149.8793
1487,150.4435
1488,135.1170
1489,150.5847
1490,99.4082
1491,151.0290
1492,150.1208
1493,1059.7669
1494,1099.3763
1495,876.9062
1496,1131.2100
1497,471.9609
1498,1160.5564
1499,1174.2892
1500,1180.7408
1501,1039.8113
1502,1007.1407
1503,284.7940
1504,94.6761
1505,1121.2932
1506,482.1857
1507,94.4416
1508,94.2052
1509,94.3194
1510,94.5611
1511,378.6497
1512,396.8539
1513,370.5511
1514,363.9718
1515,339.4739
1516,364.9208
1517,351.1550
1518,369.5977
1519,401.5461
1520,383.9655
1521,147.9898
1522,79.0668
1523,81.6697
1524,83.5698
1525,128.4190
1526,93.6100
1527,86.1474
1528,89.3525
1529,79.0596
1530,80.0577
1531,120.5803
1532,111.4865
1533,147.7626
1534,103.4568
1535,123.0377
1536,243.1096
1537,331.5083
1538,343.9769
1539,324.0071
1540,151.2436
1541,151.2628
1542,150.8961
1543,151.3727
1544,151.3805
1545,150.3938
1546,151.5007
1547,112.0387
1548,153.0692
1549,100.8640
1550,153.8946
1551,151.8207
1552,150.7998
1553,910.3177
1554,1097.4856
1555,646.8892
1556,422.3158
1557,405.7470
1558,1174.8277
1559,1183.9107
1560,1096.3676
1561,1136.0147
1562,1198.6098
1563,122.1064
1564,106.7897
1565,846.1633
1566,110.7736
1567,1199.8235
1568,905.8769
1569,1205.9220
1570,1209.8232
1571,112.4969
1572,96.1911
1573,119.7886
1574,357.0338
1575,362.6299
1576,333.0615
1577,337.2469
1578,374.9455
1579,388.8784
1580,352.7744
1581,362.8500
1582,132.6521
1583,81.2277
1584,83.3081
1585,85.7970
1586,95.0681
1587,89.1481
1588,88.2941
1589,90.4404
1590,80.3117
1591,81.5254
1592,142.2144
1593,210.8940
1594,124.4065
1595,123.6857
1596,144.2390
1597,339.7996
1598,109.4914
1599,365.1610
1600,338.7915
1601,366.1536
1602,349.1320
1603,313.7023
1604,152.9603
1605,152.9980
1606,155.4783
1607,153.3381
1608,159.3716
1609,142.7373
1610,152.6817
1611,104.2814
1612,165.8756
1613,119.4347
1614,198.4726
1615,190.7313
1616,151.9120
1617,130.8134
1618,853.1761
1619,566.9044
1620,428.0277
1621,407.1960
1622,399.9117
1623,1182.9307
1624,1190.2546
1625,1104.8558
1626,1128.4139
1627,936.2052
1628,288.4455
1629,144.1869
1630,788.4260
1631,148.8675
1632,1290.9446
1633,1365.1120
1634,147.2097
1635,1197.2957
1636,1206.0796
1637,1203.2142
1638,1250.4480
1639,140.5810
1640,149.1320
1641,146.4383
1642,337.6570
1643,335.3317
1644,312.8556
1645,364.1951
1646,384.1396
1647,341.8758
1648,100.6785
1649,83.8399
1650,86.0044
1651,88.2480
1652,99.5084
1653,92.0052
1654,90.9898
1655,82.4870
1656,105.4085
1657,82.1561
1658,84.3803
1659,168.2125
1660,307.1393
1661,368.4090
1662,111.7279
1663,125.4105
1664,122.5830
1665,174.3471
1666,324.8892
1667,335.8879
1668,313.4116
1669,203.5116
1670,233.7322
1671,206.9739
1672,234.7995
1673,180.6666
1674,220.8962
1675,208.8413
1676,228.3259
1677,235.2711
1678,178.2459
1679,236.3075
1680,237.4816
1681,157.6852
1682,552.3031
1683,427.1158
1684,388.8569
1685,364.9293
1686,380.3442
1687,372.6491
1688,1182.3197
1689,1148.9611
1690,975.8610
1691,1104.0234
1692,1106.1603
1693,735.7429
1694,288.4787
1695,151.6078
1696,1189.6048
1697,151.4410
1698,1437.2728
1699,1743.1148
1700,151.0127
1701,1406.8203
1702,150.5523
1703,1186.8510
1704,1204.3715
1705,1204.8865
1706,1292.6446
1707,149.9245
1708,148.7556
1709,151.6292
1710,335.2260
1711,317.2765
1712,345.8676
1713,334.3792
1714,333.7048
1715,174.7207
1716,133.1452
1717,85.8503
1718,88.5584
1719,86.6675
1720,92.8255
1721,134.4976
1722,115.5247
1723,113.8907
1724,84.5976
1725,83.0604
1726,84.4253
1727,86.3738
1728,85.1815
1729,293.9884
1730,335.2196
1731,292.5580
1732,355.7871
1733,128.1255
1734,143.8876
1735,99.4610
1736,129.5990
1737,167.4477
1738,180.5188
1739,213.4625
1740,321.4868
1741,337.7801
1742,231.8227
1743,237.4632
1744,234.2819
1745,235.5252
1746,217.3052
1747,236.0767
1748,235.9986
1749,236.5838
1750,237.3356
1751,211.0752
1752,413.3741
1753,570.7176
1754,362.2025
1755,388.2984
1756,350.5515
1757,342.8616
1758,337.6651
1759,316.8387
1760,334.5888
1761,1164.2542
1762,1115.9343
1763,1138.5925
