ID,BIV_num
1,11008.0000
2,11008.0000
3,12849.7000
4,12849.7000
5,10972.2000
6,10972.2000
7,11008.0000
8,10972.2000
9,11008.0000
10,12849.7000
11,12849.7000
12,12849.7000
13,10972.2000
14,10972.2000
15,10972.2000
16,10972.2000
17,11008.0000
18,10972.2000
19,11008.0000
20,10972.2000
21,12849.7000
22,12849.7000
23,11008.0000
24,13038.8000
25,12849.7000
26,13012.8853
27,11514.2000
28,11514.2000
29,11514.2000
30,11514.2000
31,10972.2000
32,10972.2000
33,11514.2000
34,10972.2000
35,11514.2000
36,11514.2000
37,11256.7902
38,11645.4020
39,12078.2000
40,12274.0042
41,12404.1544
42,11913.0544
43,12185.6512
44,11381.5377
45,11514.2000
46,11514.2000
47,10726.9000
48,10726.9000
49,11514.2000
50,10974.8718
51,11514.2000
52,10907.4192
53,10726.9000
54,10726.9000
55,10726.9000
56,11213.9000
57,10203.8414
58,10241.4996
59,12440.9000
60,11965.5567
61,11644.6022
62,11588.3885
63,10961.0100
64,11046.2152
65,10594.9800
66,11082.8714
67,11466.5083
68,10653.6000
69,10726.9000
70,10567.2203
71,10286.3617
72,10038.3295
73,10152.8765
74,10653.6000
75,10653.6000
76,10178.2841
77,10350.5553
78,9970.7875
79,13249.4000
80,12219.0283
81,11726.4875
82,10611.1681
83,10876.3600
84,10577.4267
85,11372.6356
86,11510.5762
87,11310.3399
88,8744.2000
89,8777.8841
90,10755.5504
91,10591.8964
92,10156.6083
93,9956.3817
94,9868.2728
95,10427.6687
96,8744.2000
97,8744.2000
98,8517.6190
99,10132.9557
100,10631.9635
101,9716.9418
102,13011.8000
103,12513.5302
104,12031.4530
105,11693.0654
106,10580.2963
107,10834.6432
108,11099.8516
109,10935.0865
110,11612.7630
111,11236.7115
112,6568.9000
113,6568.9000
114,9974.2722
115,9857.0079
116,9824.8466
117,10091.2730
118,9744.7155
119,8756.8454
120,9856.7315
121,8907.1597
122,6905.4256
123,8335.3213
124,9619.5482
125,8525.3322
126,9446.9308
127,8849.3389
128,6891.6552
129,13011.8000
130,12494.0130
131,9964.6518
132,11026.8207
133,10146.4730
134,10287.3822
135,7690.7504
136,8844.4694
137,9743.1303
138,8577.0666
139,8581.2696
140,8243.3968
141,8877.5131
142,5323.7000
143,5736.5575
144,8707.6848
145,9804.6034
146,9060.3675
147,7597.0566
148,5375.5219
149,8658.1065
150,8415.2252
151,8335.2894
152,8944.5558
153,8209.2113
154,6165.0982
155,4870.4871
156,4780.5277
157,6206.5111
158,4680.2717
159,12593.9000
160,12593.9000
161,9048.2766
162,7513.2984
163,6769.1902
164,6345.0670
165,6115.7948
166,6778.6185
167,9553.0422
168,4968.8616
169,6279.2564
170,6679.2401
171,5934.4067
172,4662.9688
173,5181.3000
174,5181.3000
175,6694.1537
176,9305.5893
177,8492.0829
178,8324.1226
179,7277.0062
180,4729.9991
181,4620.6955
182,8294.9219
183,8983.4233
184,9057.7880
185,8161.5165
186,7933.3740
187,8032.0200
188,4365.4945
189,4629.3605
190,4765.5958
191,4869.3384
192,5070.9533
193,5454.8016
194,9029.6684
195,11455.0192
196,4844.2715
197,4792.2869
198,4831.6400
199,4639.3450
200,14158.9912
201,4653.5706
202,4805.4573
203,4626.0441
204,4582.0187
205,4746.7234
206,5181.3000
207,7632.3000
208,8393.0909
209,9514.5212
210,7632.3000
211,7758.8958
212,8860.4136
213,7409.9243
214,9380.1497
215,5335.0989
216,4274.8989
217,4738.6825
218,8443.7053
219,9389.4206
220,10291.1927
221,8477.8644
222,8083.4441
223,8246.4136
224,8322.3485
225,4978.0166
226,4982.9767
227,4952.4901
228,4702.5216
229,4509.3522
230,5137.8033
231,7329.0308
232,11505.5799
233,4644.7554
234,4562.7733
235,4491.3400
236,4442.4965
237,4216.8909
238,4250.8859
239,15393.0368
240,14188.5193
241,4505.6695
242,4568.5855
243,7716.6000
244,7928.1207
245,8956.1891
246,8780.1144
247,4980.9113
248,7059.5309
249,7300.2961
250,10090.4060
251,4983.7832
252,4581.5133
253,4802.8798
254,8624.6822
255,9590.0914
256,10901.9446
257,11351.8434
258,8542.3084
259,8556.6226
260,8394.7537
261,5167.3041
262,5070.3085
263,5177.8820
264,4781.3388
265,4532.4961
266,4579.1700
267,6658.2593
268,4659.3805
269,8097.0913
270,4571.9880
271,4152.7239
272,4199.4430
273,4279.9174
274,4358.2649
275,4097.8267
276,4063.1717
277,4196.9806
278,4094.0225
279,15413.8099
280,15280.2936
281,9439.6404
282,4440.3309
283,8006.9000
284,6182.6746
285,8842.8916
286,8825.5993
287,5206.0126
288,7463.8666
289,11467.8574
290,5777.0754
291,4755.7275
292,5140.9426
293,9155.4365
294,10704.3279
295,8191.9107
296,11192.9104
297,11554.5481
298,11747.9820
299,8943.1334
300,8347.6501
301,8402.9460
302,8627.8672
303,8225.2753
304,5339.1776
305,5155.9893
306,5294.7337
307,4980.3844
308,4560.3620
309,5247.5017
310,4831.0743
311,4649.0073
312,4867.3509
313,6666.9570
314,4137.4398
315,4229.3321
316,4017.2547
317,4086.4311
318,4368.0217
319,4068.4836
320,3984.5748
321,4364.8727
322,4162.0878
323,14717.6604
324,13224.1788
325,14441.8369
326,8873.8231
327,6374.8549
328,6548.1136
329,7702.8301
330,10297.3876
331,5496.6744
332,5124.0747
333,5130.4245
334,5264.2593
335,9474.1781
336,10258.0884
337,8192.7920
338,8610.1581
339,10976.0704
340,11352.7983
341,11398.0674
342,9893.8444
343,8669.2092
344,8260.3363
345,6550.7780
346,5063.2352
347,7221.8442
348,7187.2724
349,7383.9566
350,7502.3451
351,5317.4485
352,5209.0306
353,5114.1376
354,5274.3464
355,5003.1681
356,4776.8434
357,4585.7267
358,4639.7118
359,4477.8440
360,4205.6261
361,5110.4102
362,4649.7052
363,4101.3852
364,3943.9436
365,4124.5204
366,4208.2821
367,4202.7794
368,4158.0111
369,4099.9035
370,3973.6171
371,4524.3395
372,4232.3897
373,15346.5000
374,10367.7748
375,13633.5627
376,5077.3165
377,8984.6946
378,7842.1543
379,5508.2830
380,5037.7706
381,5086.5550
382,5205.3374
383,5239.7697
384,8726.7604
385,9930.7862
386,10596.9244
387,7353.2985
388,8243.4209
389,10393.5422
390,9432.9758
391,7696.7650
392,4923.4627
393,6462.7917
394,4847.5668
395,7087.7942
396,5690.9525
397,5509.4859
398,6373.3042
399,6994.6155
400,6818.5019
401,6986.5211
402,5147.1504
403,5135.2734
404,4980.4600
405,4901.6985
406,4712.9384
407,4385.5085
408,4481.2321
409,4196.1983
410,4268.1721
411,4113.9329
412,4819.2619
413,4281.0183
414,4147.8202
415,7035.6211
416,4032.4517
417,4153.2897
418,4022.6493
419,4938.0533
420,4967.2306
421,4901.2084
422,5503.3495
423,15307.9000
424,14104.8033
425,16903.1000
426,6890.9888
427,10103.1707
428,13805.7315
429,4671.2303
430,4750.9600
431,4972.1407
432,5027.8140
433,5136.8000
434,5026.3420
435,5039.2316
436,8634.6311
437,9462.1838
438,10038.7421
439,9004.3776
440,8253.7785
441,7033.4744
442,5238.6974
443,4008.6866
444,4166.3830
445,3805.9953
446,4275.5364
447,5299.7473
448,6348.9027
449,5711.2663
450,6944.5886
451,6164.5852
452,6171.1329
453,6358.9113
454,7233.0532
455,4891.3347
456,4853.4423
457,4658.9659
458,4403.7614
459,4711.6861
460,4189.9555
461,4312.1289
462,4119.6856
463,5146.1491
464,6013.6645
465,8474.1302
466,7102.5936
467,3979.2814
468,3989.6061
469,7317.8000
470,8556.6798
471,9779.8337
472,3971.8813
473,4049.7341
474,5768.1775
475,4634.9013
476,5202.9978
477,13785.4000
478,7701.4951
479,10711.7292
480,13785.4000
481,4496.1192
482,4665.0906
483,4870.3118
484,4902.5949
485,4970.0674
486,4880.6105
487,4895.2749
488,4749.3745
489,4729.4570
490,8432.7173
491,7589.8573
492,5901.3079
493,4327.8127
494,7377.2501
495,3789.7917
496,3452.5278
497,3368.4632
498,3907.8722
499,3407.4542
500,4115.1685
501,6311.6108
502,6566.6302
503,6122.7143
504,5873.7632
505,5001.7620
506,5934.3574
507,5910.2834
508,6611.8138
509,6613.3336
510,6874.9196
511,4526.4409
512,4562.2909
513,5353.5386
514,5553.3782
515,4258.6685
516,4472.1064
517,4157.0603
518,6728.3997
519,7450.5517
520,3895.5959
521,3846.5806
522,3740.1137
523,5274.5205
524,4377.3866
525,5625.5811
526,3911.2928
527,4001.2335
528,4120.7981
529,4546.8591
530,4351.8519
531,11364.1000
532,8782.8421
533,8593.8000
534,4348.6147
535,4580.8732
536,4645.8316
537,4769.6284
538,4740.3261
539,4767.0698
540,4596.4916
541,4607.6311
542,4390.0517
543,5913.8556
544,4401.1251
545,3616.7382
546,3487.7940
547,4522.0390
548,3227.6021
549,3081.4678
550,3116.3231
551,3667.5564
552,3244.3673
553,3932.3456
554,4245.7005
555,6702.7461
556,6607.0448
557,5898.8710
558,5942.8084
559,5458.8247
560,5779.1330
561,6412.8884
562,7093.3038
563,6411.4788
564,6806.4913
565,5698.3798
566,4212.0919
567,5016.5061
568,6733.1151
569,5674.8046
570,4421.8374
571,4847.0739
572,4373.9873
573,8143.4977
574,3641.3167
575,3541.4765
576,3531.4848
577,3633.6415
578,3706.9341
579,3850.1884
580,3876.8874
581,4038.0400
582,4327.2860
583,4156.0606
584,4093.8794
585,3879.1091
586,7573.8111
587,4356.9762
588,4591.1473
589,4618.3925
590,4564.0071
591,4528.4230
592,4368.1379
593,4369.7603
594,4190.6131
595,3630.3390
596,3527.2951
597,3305.0590
598,3062.2425
599,3471.2786
600,2884.9530
601,2933.0569
602,3041.1138
603,3653.1939
604,3300.4222
605,4007.3203
606,6651.9700
607,5140.1480
608,4763.3102
609,5630.4634
610,5831.6122
611,4867.0174
612,5133.1799
613,5767.2082
614,6008.8072
615,7300.6067
616,5799.5982
617,7050.8739
618,3638.4201
619,3255.0949
620,5233.2691
621,6128.3060
622,4686.3950
623,5560.1959
624,4765.3605
625,4763.6097
626,4654.2074
627,3648.2729
628,3498.8964
629,3455.9321
630,3552.1119
631,3691.5341
632,3896.7167
633,4216.8599
634,4627.1918
635,4024.8096
636,3865.3127
637,3651.0399
638,4441.4840
639,4240.6716
640,4438.2300
641,4449.1518
642,4427.7808
643,4288.9032
644,4464.4753
645,4236.3676
646,3248.5628
647,3018.0296
648,2762.2354
649,2702.8093
650,2950.5393
651,2760.4446
652,2878.9964
653,3088.3774
654,3722.7144
655,3466.6905
656,4035.5655
657,5895.9041
658,4608.8689
659,4694.1622
660,5626.2314
661,5428.3113
662,5376.0251
663,6426.5753
664,7447.6433
665,6695.7418
666,4335.1778
667,6907.8862
668,3886.1436
669,2961.9185
670,2754.0900
671,2711.3056
672,3728.8757
673,4903.6515
674,3989.8942
675,4658.5189
676,3514.2589
677,3518.5324
678,3438.9442
679,3468.6137
680,3577.0832
681,3799.5773
682,4106.5884
683,4637.6977
684,5103.5757
685,4082.5764
686,4004.3691
687,3898.4175
688,4308.3930
689,4158.2669
690,4297.8825
691,4457.1361
692,4326.7963
693,4523.7324
694,4538.5559
695,4465.1753
696,2687.2655
697,2517.3269
698,2505.4073
699,2559.7403
700,2484.2474
701,2696.1296
702,2895.3875
703,2866.8667
704,3281.6545
705,3832.2688
706,3612.8066
707,4003.6529
708,4847.5294
709,4941.4073
710,4431.9575
711,5268.6385
712,5194.3331
713,5800.2325
714,6431.3655
715,7116.8741
716,6331.9750
717,6997.6033
718,3777.1522
719,2606.0202
720,5952.6708
721,2396.1988
722,2357.3346
723,4372.9158
724,5161.6971
725,3545.4695
726,4141.7144
727,3944.8214
728,3535.4287
729,3710.8217
730,3498.2427
731,3480.8254
732,4015.4489
733,4432.1905
734,4671.4439
735,5133.6904
736,5544.2195
737,4452.3495
738,4446.5089
739,4131.5394
740,3998.4951
741,4183.8056
742,4382.3238
743,4125.9456
744,4196.7376
745,4630.5329
746,4455.4421
747,4605.2541
748,2322.0377
749,2110.6756
750,2228.5488
751,2373.6159
752,2275.5521
753,2580.4147
754,2167.0546
755,2794.6126
756,3143.1177
757,2556.5948
758,3412.7005
759,3640.8896
760,3824.8701
761,3839.3828
762,5154.3959
763,5231.0970
764,4271.1110
765,5094.6351
766,4965.0825
767,5604.6219
768,6326.8140
769,6764.9495
770,6570.9784
771,6578.8310
772,3710.7737
773,2689.8046
774,5387.0617
775,4229.0453
776,6009.7475
777,2355.9256
778,2033.6066
779,3687.8419
780,4096.7369
781,3783.7125
782,3720.8747
783,3960.1512
