ID,BIV_num
-2.237301e+00,813.9000
-1.944933e+00,773.4400
5.451778e-02,773.4400
-3.107942e+00,818.9600
-3.600518e+00,818.9600
-4.274020e+00,813.9000
-2.479057e+00,818.9600
-3.323960e+00,813.9000
-5.122330e+00,773.4400
-2.126668e+00,773.4400
-3.404402e+00,773.4400
-2.402882e+00,818.9600
-3.495639e+00,818.9600
-4.754032e+00,818.9600
-5.311371e+00,818.9600
-4.680047e+00,813.9000
-3.820584e+00,818.9600
-6.430989e+00,813.9000
-1.597821e+00,818.9600
-7.231778e+00,773.4400
-4.313093e+00,773.4400
-8.197361e+00,813.9000
-2.257541e+00,766.2600
-5.609802e+00,773.4400
-4.166517e+00,768.8066
-2.096543e+00,794.5800
-3.298946e+00,794.5800
-3.979269e+00,794.5800
-3.312819e+00,794.5800
-5.203825e+00,818.9600
-7.500460e+00,818.9600
-5.817757e+00,794.5800
-7.376828e+00,818.9600
-5.007293e+00,794.5800
-4.861965e+00,794.5800
-8.831721e+00,816.5390
-8.142759e+00,802.0601
-1.585042e+00,758.9400
-4.295029e+00,795.3928
-7.485879e+00,781.8035
-8.332002e+00,794.1120
-8.082205e+00,777.7462
-8.750319e+00,822.8437
-1.459194e+00,794.5800
-1.139427e+00,794.5800
-2.318391e+00,780.8200
-2.607608e+00,780.8200
-5.755189e+00,794.5800
-8.064761e+00,807.6852
-6.437953e+00,794.5800
-7.449226e+00,801.2192
-6.670273e+00,780.8200
-6.130200e+00,780.8200
-3.828759e+00,780.8200
-8.689301e+00,828.9482
-8.411631e+00,816.5747
-9.013902e+00,836.6931
-1.629425e+00,750.1300
-5.146968e+00,792.3501
-7.524777e+00,829.8063
-8.481900e+00,801.6980
-8.905690e+00,833.8573
-9.275671e+00,828.2308
-8.928823e+00,840.8884
-9.606612e+00,832.0860
-9.452278e+00,843.2986
-2.220531e+00,779.7300
-6.931650e+00,780.8200
-7.527734e+00,786.9251
-7.709811e+00,792.0352
-8.272271e+00,814.0330
-7.699328e+00,761.3487
-1.364921e+00,779.7300
-4.827955e+00,779.7300
-9.769118e+00,858.4754
-9.985994e+00,860.5473
-9.248567e+00,829.9457
-1.952735e+00,752.4100
-5.752142e+00,802.5691
-9.433105e+00,841.0901
-9.408604e+00,840.9157
-9.901496e+00,848.2615
-1.009428e+01,859.7264
-1.001984e+01,856.2348
-1.011915e+01,860.2091
-1.028578e+01,865.1940
-2.591336e-01,796.4100
-7.126396e+00,720.9736
-6.039384e+00,761.6087
-6.192982e+00,760.1529
-8.166539e+00,792.7975
-8.449951e+00,815.4839
-9.621149e+00,858.0235
-7.319515e+00,746.4166
-2.212822e+00,796.4100
-2.469186e+00,796.4100
-5.079259e+00,758.8763
-1.003050e+01,849.5523
-1.046502e+01,877.5126
-1.018887e+01,806.8151
-2.212674e+00,703.4800
-5.371756e+00,775.4508
-9.155643e+00,841.9310
-1.018968e+01,861.5409
-9.529711e+00,768.2432
-1.011017e+01,862.0341
-1.029887e+01,867.8843
-1.068938e+01,866.7674
-1.047943e+01,870.3083
-1.047302e+01,867.9617
-2.933978e-02,636.8800
-7.101467e-01,636.8800
-6.763328e+00,741.9970
-6.923421e+00,783.6141
-6.788722e+00,798.8319
-8.246002e+00,798.2624
-9.658878e+00,826.4761
-1.070893e+01,640.8737
-6.695283e+00,743.5792
-8.998520e+00,826.4561
-2.128008e+00,649.0855
-3.565452e+00,672.4294
-6.256356e+00,733.9069
-1.010156e+01,622.3577
-1.063170e+01,744.2288
-1.088387e+01,616.2990
-1.069661e+01,359.1766
-2.979058e+00,703.4800
-4.294043e+00,782.9658
-6.732745e+00,727.2610
-1.012584e+01,784.9691
-9.555901e+00,705.5500
-1.002453e+01,776.9219
-8.746118e+00,485.6911
-3.841238e+00,652.2690
-1.073095e+01,730.8770
-1.096546e+01,512.9721
-1.091878e+01,449.7030
-1.111081e+01,575.7868
-1.032379e+01,544.2839
-1.224290e-01,645.2500
-1.542737e+00,660.7068
-9.366372e+00,854.8748
-8.556390e+00,796.1383
-8.337481e+00,804.2115
-9.377527e+00,770.6274
-1.035485e+01,447.0307
-9.195517e+00,827.0932
-1.037681e+01,865.2957
-3.321309e+00,687.4995
-6.392294e+00,762.0306
-9.325856e+00,841.8381
-1.049426e+01,349.5963
