time,flow,salt,temp,TRC_ss1,TRC_ss2,TRC_ss3,TRC_ss4,TRC_ss5,TRC_ss6,TRC_ret,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHY_cyano,PHY_chlor,PHY_crypt,PHY_fdiat,PHY_mdiat
2011-03-27,5405.300000,0.020000,1.850000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273.125000,17.793594,1.392143,21.507857,0.211935,0.021194,164.000000,16.666667,13.841429,4.613571,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-03-28,4726.100000,0.020000,1.520000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.500000,17.971530,1.392857,21.232857,0.211935,0.021194,164.416667,16.666667,13.832143,4.610714,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-03-29,5122.300000,0.020000,1.660000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.187500,18.185053,1.394286,20.963571,0.211935,0.021194,164.916667,16.666667,13.823571,4.607857,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-03-30,5150.600000,0.020000,2.070000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.875000,18.362989,1.395714,20.698571,0.211935,0.021194,165.333333,16.666667,13.816429,4.605714,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-03-31,4697.800000,0.020000,2.260000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.562500,18.576512,1.397857,20.438571,0.211935,0.021194,165.750000,16.666667,13.810000,4.603571,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-01,5433.600000,0.020000,3.060000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.937500,18.754448,1.400000,20.184286,0.211935,0.021194,166.250000,16.666667,13.804286,4.601429,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-02,5122.300000,0.020000,3.620000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.625000,18.932384,1.402143,19.935000,0.211935,0.021194,166.666667,16.666667,13.799286,4.600000,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-03,5207.200000,0.020000,3.650000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.312500,19.110320,1.405000,19.690714,0.211935,0.021194,167.166667,16.666667,13.795714,4.598571,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-04,5037.400000,0.020000,3.330000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,19.323843,1.407857,19.451429,0.211935,0.021194,167.583333,16.666667,13.792857,4.597857,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-05,5207.200000,0.020000,3.990000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.687500,19.501779,1.410714,19.217857,0.211935,0.021194,168.000000,16.666667,13.791429,4.597143,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-06,5348.700000,0.020000,3.940000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.687500,19.644128,1.414286,18.989286,0.211935,0.021194,168.500000,16.666667,13.790000,4.596429,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-07,5263.800000,0.020000,3.640000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.375000,19.822064,1.418571,18.766429,0.211935,0.021194,168.916667,16.666667,13.790000,4.596429,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-08,5065.700000,0.020000,3.690000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.062500,20.000000,1.422143,18.548571,0.211935,0.021194,169.416667,16.666667,13.790714,4.597143,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-09,5094.000000,0.020000,4.190000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.750000,20.177936,1.427143,18.335714,0.211935,0.021194,169.833333,16.666667,13.792857,4.597857,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-10,5065.700000,0.020000,5.120000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.750000,20.320285,1.431429,18.128571,0.216129,0.021613,170.250000,16.666667,13.795000,4.598571,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-11,5178.900000,0.020000,6.440000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.437500,20.498221,1.436429,17.926429,0.216129,0.021613,170.750000,16.666667,13.798571,4.599286,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-12,5207.200000,0.020000,6.350000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.437500,20.640569,1.441429,17.730000,0.216129,0.021613,171.166667,16.666667,13.803571,4.601429,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-13,5037.400000,0.020000,7.290000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,20.818505,1.447143,17.539286,0.216129,0.021613,171.583333,16.666667,13.808571,4.602857,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-14,4980.800000,0.020000,7.880000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,20.960854,1.452143,17.353571,0.216129,0.021613,172.083333,16.666667,13.815000,4.605000,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-15,4811.000000,0.020000,8.510000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,21.103203,1.458571,17.172857,0.216129,0.021613,172.500000,16.666667,13.822143,4.607143,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-16,4782.700000,0.020000,7.920000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.245552,1.464286,16.998571,0.216129,0.021613,172.916667,16.666667,13.830714,4.610000,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-17,4216.700000,0.020000,7.710000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.423488,1.470714,16.829286,0.216129,0.021613,173.333333,16.666667,13.839286,4.612857,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-18,5178.900000,0.020000,6.800000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.565836,1.477143,16.665714,0.220323,0.022032,173.750000,16.666667,13.849286,4.616429,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-19,4895.900000,0.020000,5.430000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.672598,1.483571,16.507857,0.220323,0.022032,174.166667,16.666667,13.860714,4.620000,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-20,5009.100000,0.020000,5.390000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.814947,1.490714,16.355000,0.220323,0.022032,174.583333,16.666667,13.872143,4.624286,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-21,5065.700000,0.020000,5.820000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,21.957295,1.497857,16.208571,0.220323,0.022032,175.000000,16.666667,13.885000,4.628571,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-22,5377.000000,0.020000,5.900000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.812500,22.099644,1.505000,16.067143,0.220323,0.022032,175.416667,16.666667,13.898571,4.632857,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-23,5433.600000,0.020000,6.040000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,22.206406,1.512857,15.931429,0.220323,0.022032,175.833333,16.666667,13.912857,4.637857,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-24,5744.900000,0.020000,7.480000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,22.348754,1.520714,15.802143,0.224839,0.022484,176.250000,16.666667,13.928571,4.642857,0.064839,0.064839,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-25,5518.500000,0.020000,8.090000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.125000,22.455516,1.528571,15.677857,0.224839,0.022484,176.583333,16.666667,13.945000,4.648571,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-26,5065.700000,0.020000,8.560000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.437500,22.597865,1.536429,15.559286,0.224839,0.022484,177.000000,16.666667,13.962143,4.654286,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-27,5263.800000,0.020000,9.470000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.437500,22.704626,1.545000,15.446429,0.224839,0.022484,177.333333,16.666667,13.980000,4.660000,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-28,5263.800000,0.020000,10.040000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.750000,22.811388,1.552857,15.340000,0.224839,0.022484,177.750000,16.666667,13.999286,4.666429,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-29,5122.300000,0.020000,9.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.750000,22.953737,1.561429,15.238571,0.224839,0.022484,178.083333,16.666667,14.019286,4.672857,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-04-30,5207.200000,0.020000,8.940000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.062500,23.060498,1.570714,15.143571,0.229032,0.022903,178.416667,16.666667,14.040714,4.680000,0.065161,0.065161,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-01,4839.300000,0.020000,9.470000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.375000,23.167260,1.579286,15.054286,0.229032,0.022903,178.833333,16.666667,14.062143,4.687143,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-02,5207.200000,0.020000,10.360000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.375000,23.274021,1.588571,14.970714,0.229032,0.022903,179.166667,16.666667,14.085000,4.695000,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-03,5263.800000,0.020000,10.690000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.687500,23.380783,1.597857,14.892857,0.229032,0.022903,179.500000,16.666667,14.108571,4.702857,0.065484,0.065484,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-04,5178.900000,0.020000,10.140000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,23.451957,1.607143,14.821429,0.229032,0.022903,179.750000,16.666667,14.133571,4.711429,0.065806,0.065806,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-05,4980.800000,0.020000,9.920000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.312500,23.558719,1.616429,14.755714,0.229032,0.022903,180.083333,16.666667,14.158571,4.719286,0.065806,0.065806,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-06,4952.600000,0.020000,10.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.625000,23.665480,1.625714,14.695714,0.233226,0.023323,180.416667,16.666667,14.185000,4.728571,0.065806,0.065806,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-07,4980.800000,0.020000,10.450000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.937500,23.736655,1.635714,14.642143,0.233226,0.023323,180.666667,16.666667,14.212143,4.737143,0.065806,0.065806,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-08,4952.600000,0.020000,10.820000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.250000,23.843416,1.645714,14.594286,0.233226,0.023323,181.000000,16.666667,14.240714,4.747143,0.066129,0.066129,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-09,4839.300000,0.020000,11.830000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.562500,23.914591,1.655000,14.552857,0.233226,0.023323,181.250000,16.666667,14.270000,4.756429,0.066129,0.066129,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-10,4782.700000,0.020000,12.380000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.187500,24.021352,1.665000,14.517143,0.233226,0.023323,181.500000,16.666667,14.300000,4.766429,0.066452,0.066452,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-11,5235.400000,0.020000,12.440000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.500000,24.092527,1.675714,14.487857,0.233226,0.023323,181.750000,16.666667,14.330714,4.777143,0.066452,0.066452,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-12,4980.800000,0.020000,13.320000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272.812500,24.163701,1.685714,14.464286,0.237419,0.023742,182.000000,16.666667,14.362857,4.787857,0.066452,0.066452,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-13,5094.000000,0.020000,14.180000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273.437500,24.234875,1.695714,14.447143,0.237419,0.023742,182.166667,16.666667,14.395714,4.798571,0.066452,0.066452,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-14,5178.900000,0.020000,14.440000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,273.750000,24.306050,1.706429,14.435714,0.237419,0.023742,182.416667,16.666667,14.429286,4.810000,0.066774,0.066774,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-15,5377.000000,0.020000,13.970000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.375000,24.377224,1.717143,14.431429,0.237419,0.023742,182.583333,16.666667,14.463571,4.821429,0.066774,0.066774,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-16,5660.000000,0.020000,13.320000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.000000,24.448399,1.727143,14.432143,0.237419,0.023742,182.833333,16.666667,14.499286,4.832857,0.067097,0.067097,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-17,5575.100000,0.020000,11.690000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.312500,24.519573,1.737857,14.440000,0.237419,0.023742,183.000000,16.666667,14.535714,4.845000,0.067419,0.067419,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-18,5292.100000,0.020000,11.240000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.937500,24.555160,1.748571,14.453571,0.237419,0.023742,183.166667,16.666667,14.573571,4.857857,0.067419,0.067419,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-19,5405.300000,0.020000,11.720000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276.562500,24.626335,1.759286,14.473571,0.241613,0.024161,183.250000,16.666667,14.611429,4.870714,0.067419,0.067419,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-20,5348.700000,0.020000,12.080000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277.187500,24.697509,1.770000,14.500000,0.241613,0.024161,183.416667,16.666667,14.650714,4.883571,0.067742,0.067742,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-21,5122.300000,0.020000,13.620000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277.812500,24.733096,1.781429,14.532857,0.241613,0.024161,183.500000,16.666667,14.690714,4.897143,0.067742,0.067742,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-22,4924.200000,0.020000,14.870000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278.437500,24.804270,1.792143,14.572143,0.241613,0.024161,183.666667,16.666667,14.732143,4.910714,0.068065,0.068065,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-23,4754.400000,0.020000,15.420000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.062500,24.839858,1.802857,14.617857,0.241613,0.024161,183.750000,16.666667,14.773571,4.924286,0.068387,0.068387,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-24,5178.900000,0.020000,15.590000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.687500,24.875445,1.813571,14.669286,0.241613,0.024161,183.833333,16.666667,14.816429,4.938571,0.068387,0.068387,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-25,4811.000000,0.020000,15.910000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,280.312500,24.911032,1.825000,14.727857,0.241613,0.024161,183.833333,16.666667,14.860714,4.953571,0.068710,0.068710,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-26,5207.200000,0.020000,15.320000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281.250000,24.982206,1.835714,14.792857,0.241613,0.024161,183.916667,16.666667,14.905000,4.968571,0.069032,0.069032,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-27,5461.900000,0.020000,15.510000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281.875000,25.017794,1.847143,14.864286,0.241613,0.024161,183.916667,16.666667,14.950714,4.983571,0.069355,0.069355,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-28,5235.400000,0.020000,15.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,282.812500,25.053381,1.857857,14.941429,0.241613,0.024161,183.916667,16.666667,14.997143,4.999286,0.069677,0.069677,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-29,5490.200000,0.020000,14.350000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,283.437500,25.053381,1.869286,15.025714,0.245806,0.024581,183.916667,16.666667,15.044286,5.015000,0.069355,0.069355,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-30,5461.900000,0.020000,14.490000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,284.375000,25.088968,1.880000,15.117143,0.245806,0.024581,183.916667,16.666667,15.092857,5.030714,0.069677,0.069677,0.291667,0.291667,0.000000,1.416667,10.208333
2011-05-31,5009.100000,0.020000,15.840000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,285.000000,25.124555,1.891429,15.214286,0.245806,0.024581,183.833333,16.666667,15.142143,5.047143,0.070000,0.070000,0.291667,0.291667,0.000000,1.416667,10.208333
2011-06-01,5178.900000,0.020000,16.130000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,285.937500,25.160142,1.902143,15.318571,0.245806,0.024581,183.750000,16.666667,15.192143,5.064286,0.070323,0.070323,0.291667,0.291667,0.000000,1.416667,10.208333
2011-06-02,5207.200000,0.020000,15.410000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,286.875000,25.160142,1.913571,15.429286,0.245806,0.024581,183.750000,16.666667,15.243571,5.081429,0.070645,0.070645,0.291667,0.291667,0.000000,1.416667,10.208333
2011-06-03,5065.700000,0.020000,15.850000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287.812500,25.195730,1.924286,15.546429,0.245806,0.024581,183.583333,16.666667,15.295714,5.098571,0.070968,0.070968,0.291667,0.291667,0.000000,1.416667,10.208333
