time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-01-08 06:00,0,139.831,0,100,1.797501825,0,0
2011-01-08 09:00,0,210.584,0,100,1.691944331,0,0
2011-01-08 12:00,45.967,285.449,0,100,1.50777494,0,0
2011-01-08 15:00,158.876,345.47,0,100,1.631109507,0,0
2011-01-08 18:00,191.19,393.819,0,100,2.278888846,0,0
2011-01-08 21:00,89.616,319.248,0,100,2.740829797,0,0
2011-01-09 00:00,11.337,127.813,0,100,2.573052749,0,0
2011-01-09 03:00,0,69.23,0,100,2.165558248,0,0
2011-01-09 06:00,0,138.871,0,100,1.976942266,0,0
2011-01-09 09:00,0,211.383,0,100,1.646387251,0,0
2011-01-09 12:00,27.146,280.801,0,100,1.083329078,0,0
2011-01-09 15:00,150.946,348.606,0,100,0.991665391,0,0
2011-01-09 18:00,247.821,434.225,0,100,1.047218225,0,0
2011-01-09 21:00,151.386,375.591,0,100,1.135832621,0,0
2011-01-10 00:00,27.366,155.381,0,100,1.382217117,0,0
2011-01-10 03:00,0,83.195,0,100,1.618332253,0,0
2011-01-10 06:00,0,154.708,0,100,1.946665,0,0
2011-01-10 09:00,0,211.186,0,100,2.107500137,0,0
2011-01-10 12:00,25.416,256.846,0,100,2.080283714,0,0
2011-01-10 15:00,90.972,294.83,0,100,2.252222967,0,0
2011-01-10 18:00,118.67,326.358,0,100,2.545554432,0,0
2011-01-10 21:00,66.089,259.357,0,100,2.649722641,0,0
2011-01-11 00:00,12.975,91.415,0,100,2.618332061,0,0
2011-01-11 03:00,0,10.533,0,98.8,2.714167024,0,0
2011-01-11 06:00,0,22.825,0,98.1,2.748887246,0,0
2011-01-11 09:00,0,37.491,0,99.7,2.636386939,0,0
2011-01-11 12:00,43.091,55.585,0,100,2.504170047,0,0
2011-01-11 15:00,166.283,81.19,0,100,2.377773089,0,0
2011-01-11 18:00,227.646,115.628,0,100,2.230558521,0,0
2011-01-11 21:00,128.808,105.662,0,94.1,2.143054942,0,0
2011-01-12 00:00,24.354,55.369,0,88.9,1.975833805,0,0
2011-01-12 03:00,0,61.868,0,86,1.569449781,0,0
2011-01-12 06:00,0,107.116,0,89.7,1.185554234,0,0
2011-01-12 09:00,0,137.872,0,96.3,0.975560393,0,0
2011-01-12 12:00,44.166,165.014,0,98,0.782777543,0,0
2011-01-12 15:00,183.065,195.49,0,100,0.536111486,0,0
2011-01-12 18:00,253.148,229.619,0,100,0.778050964,0,0
2011-01-12 21:00,133.765,189.205,0,92.7,1.308332047,0,0
2011-01-13 00:00,19.516,78.704,0,74.7,1.336669529,0,0
2011-01-13 03:00,0,45.178,0,79.3,1.109724545,0,0
2011-01-13 06:00,0,74.285,0,91.3,1.158337504,0,0
2011-01-13 09:00,0,91.417,0,94.2,1.445276699,0,0
2011-01-13 12:00,44.115,105.494,0,99.2,1.64638661,0,0
2011-01-13 15:00,165.933,122.22,0,100,1.700559978,0,0
2011-01-13 18:00,225.986,143.886,0,100,1.628057076,0,0
2011-01-13 21:00,130.634,119.729,0,100,1.309446604,0,0
2011-01-14 00:00,26.465,47.085,0,94.2,0.926108539,0,0
2011-01-14 03:00,0,19.712,0,89.8,0.942218287,0,0
2011-01-14 06:00,0,37.549,0,89.4,1.452780616,0,0
2011-01-14 09:00,0,54.275,0,89.4,2.138614714,0,0
2011-01-14 12:00,26.941,68.937,0,93.4,2.863052595,0,0
2011-01-14 15:00,101.494,81.511,0,94.3,3.438605185,0,0
2011-01-14 18:00,155.417,99.203,0,95.2,3.350278505,0,0
2011-01-14 21:00,114.112,87.469,0,87.6,2.749722127,0,0
2011-01-15 00:00,33.249,43.168,0,84.4,2.340834673,0,0
2011-01-15 03:00,0,46.759,0,82.6,2.377216748,0,0
2011-01-15 06:00,0,103.968,0,83.8,2.411388019,0,0
2011-01-15 09:00,0,175.027,0,85.2,2.303057397,0,0
2011-01-15 12:00,71.34,252.225,0,84.2,2.237775584,0,0
2011-01-15 15:00,262.587,333.943,0,90.6,2.132222761,0,0
2011-01-15 18:00,349.441,420.919,0,94,1.905833753,0,0
2011-01-15 21:00,196.48,359.295,0,89.2,1.249169095,0,0
2011-01-16 00:00,38.287,132.372,0,90.1,0.401388795,0,0
2011-01-16 03:00,0,26.772,0,90.4,0.989167912,0,0
2011-01-16 06:00,0,66.493,0,86.1,1.352220077,0,0
2011-01-16 09:00,0,121.753,0,78.2,1.480275876,0,0
2011-01-16 12:00,66.32,186.942,0,84.4,1.680276553,0,0
2011-01-16 15:00,250.411,257.374,0,91,1.782225042,0,0
2011-01-16 18:00,336.75,330.89,0,92.2,1.526111518,0,0
2011-01-16 21:00,187.544,284.91,0,79.1,1.209166096,0,0
2011-01-17 00:00,34.886,112.607,0,70.2,1.217782601,0,0
2011-01-17 03:00,0,43.141,0,77.9,1.779170889,0,0
2011-01-17 06:00,0,72.433,0,87,2.508607028,0,0
2011-01-17 09:00,0,89.093,0.319,88.9,2.826113001,0,0
2011-01-17 12:00,41.287,105.797,0.652,89.1,2.610003171,0,0
2011-01-17 15:00,141.07,120.693,0.793,93.1,2.240555596,0,0
2011-01-17 18:00,172.603,126.885,1.068,91.1,1.8222208,0,0
2011-01-17 21:00,87.145,95.705,1.224,90,1.083053991,0,0
2011-01-18 00:00,14.325,34.174,0.723,90.9,0.950831911,0,0
2011-01-18 03:00,0,11.445,0,90.2,1.614726891,0,0
2011-01-18 06:00,0,23.098,0,92.1,1.895279724,0,0
2011-01-18 09:00,0,29.103,0,94.5,1.803337203,0,0
2011-01-18 12:00,49.648,32.08,0,94.1,1.568331599,0,0
2011-01-18 15:00,170.599,39.775,0,99.8,1.358883087,0,0
2011-01-18 18:00,224.281,55.997,0,100,1.300555603,0,0
2011-01-18 21:00,135.358,52.883,0,99.2,1.514167112,0,0
2011-01-19 00:00,32.028,31.811,0,91.4,1.416107937,0,0
2011-01-19 03:00,0,48.256,0,85.7,1.177221241,0,0
2011-01-19 06:00,0,98.08,0,72.4,1.055275403,0,0
2011-01-19 09:00,0,150.772,0,70.6,0.892775319,0,0
2011-01-19 12:00,57.576,202.509,0,77.1,0.97555973,0,0
2011-01-19 15:00,219.245,253.583,0,89.1,1.062224883,0,0
2011-01-19 18:00,290.236,303.689,0,96.7,0.838887483,0,0
2011-01-19 21:00,153.04,250.668,0,95.7,0.553338302,0,0
2011-01-20 00:00,24.473,90.808,0,89.9,0.423050993,0,0
2011-01-20 03:00,0,14.906,0,87.9,0.566392743,0,0
2011-01-20 06:00,0,27.801,0,91.1,1.389161494,0,0
2011-01-20 09:00,0,48.875,0,88.9,2.430281174,0,0
2011-01-20 12:00,72.148,93.343,0,84.6,2.951386815,0,0
2011-01-20 15:00,271.724,162.404,0,81.6,3.034170164,0,0
2011-01-20 18:00,366.042,247.27,0,83.1,2.82222645,0,0
2011-01-20 21:00,205.507,230.42,0,84.3,2.301663065,0,0
2011-01-21 00:00,39.04,94.68,0,78.4,1.95888836,0,0
2011-01-21 03:00,0,46.926,0,70.1,1.781661432,0,0
2011-01-21 06:00,0,104.65,0,60.7,1.489718954,0,0
2011-01-21 09:00,0,167.182,0,60.4,1.316113974,0,0
2011-01-21 12:00,63.185,226.343,0,71.9,1.465554542,0,0
2011-01-21 15:00,230.645,281.802,0,90.3,1.716113701,0,0
2011-01-21 18:00,296.816,331.401,0,93.1,1.918611136,0,0
2011-01-21 21:00,154.437,269.831,0,87.2,2.164721606,0,0
2011-01-22 00:00,25.081,101.407,0,83.5,2.428329646,0,0
2011-01-22 03:00,0,40.34,0,78.1,2.446386709,0,0
2011-01-22 06:00,0,97.338,0,72.1,1.988332668,0,0
2011-01-22 09:00,0,168.885,0,69,1.731666909,0,0
2011-01-22 12:00,78.511,244.679,0,69.1,1.56999531,0,0
2011-01-22 15:00,287.14,324.856,0,76.4,1.123613813,0,0
2011-01-22 18:00,386.615,412.341,0,82.3,0.510552552,0,0
2011-01-22 21:00,225.853,354.095,0,71.2,0.333331494,0,0
2011-01-23 00:00,47.867,134.015,0,63.3,0.25277389,0,0
2011-01-23 03:00,0,36.555,0,63,0.360834334,0,0
2011-01-23 06:00,0,79.607,0,58.6,0.679166491,0,0
2011-01-23 09:00,0,131.391,0,57.9,1.034445642,0,0
2011-01-23 12:00,57.45,182.598,0,74.4,1.409166037,0,0
2011-01-23 15:00,226.867,226.276,0,85.3,1.62556005,0,0
2011-01-23 18:00,318.655,270.753,0,94.1,1.496944373,0,0
2011-01-23 21:00,186.509,227.492,0,89.5,1.098056762,0,0
2011-01-24 00:00,37.271,81.448,0,89.7,0.972504883,0,0
2011-01-24 03:00,0,4.996,0,92.8,1.471945666,0,0
2011-01-24 06:00,0,9.281,0,93.1,1.784446718,0,0
2011-01-24 09:00,0,15.421,0,92.4,1.912773602,0,0
2011-01-24 12:00,53.631,27.326,0,91,1.870828091,0,0
2011-01-24 15:00,202.653,48.884,0,95.1,1.81611433,0,0
2011-01-24 18:00,269.89,78.213,0,99.5,1.808054661,0,0
2011-01-24 21:00,146.346,73.841,0,94.9,1.61277879,0,0
2011-01-25 00:00,25.478,30.192,0,92,1.305554043,0,0
2011-01-25 03:00,0,10.679,0,88,0.978892628,0,0
2011-01-25 06:00,0,16.779,0,88,0.596113326,0,0
2011-01-25 09:00,0,21.885,0,85.3,0.278884252,0,0
2011-01-25 12:00,67.103,35.087,0,85.4,0.348887576,0,0
2011-01-25 15:00,251.937,66.827,0,89.8,0.666382821,0,0
2011-01-25 18:00,349.156,119.149,0,90.3,0.796941671,0,0
2011-01-25 21:00,210.916,120.762,0,81.9,1.013608033,0,0
2011-01-26 00:00,46.593,50.064,0,80.9,1.227227291,0,0
2011-01-26 03:00,0,15.412,0,84,1.163612216,0,0
2011-01-26 06:00,0,30.9,0,84.1,1.169439806,0,0
2011-01-26 09:00,0,47.999,0,88.1,1.362780508,0,0
2011-01-26 12:00,71.575,66.251,0,90.2,1.463890935,0,0
2011-01-26 15:00,237.757,92.028,0,94.5,1.799719085,0,0
2011-01-26 18:00,302.584,123.845,0,96.9,2.119720964,0,0
2011-01-26 21:00,178.194,107.637,0,92,1.890281467,0,0
2011-01-27 00:00,41.793,40.859,0,90.4,1.388329052,0,0
2011-01-27 03:00,0,11.189,0,89.6,1.10916819,0,0
2011-01-27 06:00,0,20.281,0,91.5,0.771387334,0,0
2011-01-27 09:00,0,27.912,0,89.8,0.391391499,0,0
2011-01-27 12:00,55.358,38.922,0,90.3,0.499446183,0,0
2011-01-27 15:00,213.978,59.621,0,97.3,0.871105802,0,0
2011-01-27 18:00,292.578,88.792,0,100,1.323059587,0,0
2011-01-27 21:00,164.655,81.951,0,93,1.651664081,0,0
2011-01-28 00:00,30.697,35.301,0,88.1,1.733057332,0,0
2011-01-28 03:00,0,20.575,0,88.1,1.514162484,0,0
2011-01-28 06:00,0,40.81,0,85.1,1.117782914,0,0
2011-01-28 09:00,0,62.484,0,83,0.981111746,0,0
2011-01-28 12:00,40.165,79.974,0,92.3,0.865282521,0,0
2011-01-28 15:00,191.166,95.449,0,100,0.510002004,0,0
2011-01-28 18:00,308.03,127.413,0,100,1.052495936,0,0
2011-01-28 21:00,203.223,121.514,0,91.2,1.09916726,0,0
2011-01-29 00:00,46.194,48.959,0,86.7,0.764725964,0,0
2011-01-29 03:00,0,10.152,0,86.1,0.446670129,0,0
2011-01-29 06:00,0,18.468,0,89.9,0.471385227,0,0
2011-01-29 09:00,0,33.403,0,84.9,1.041389241,0,0
2011-01-29 12:00,82.894,68.975,0,75.5,1.171665749,0,0
2011-01-29 15:00,301.616,129.724,0,81.5,1.026389393,0,0
2011-01-29 18:00,409.089,209.236,0,85.1,1.024439991,0,0
2011-01-29 21:00,244.905,199.725,0,81.1,1.095276617,0,0
2011-01-30 00:00,54.538,83.87,0,76.9,1.156943678,0,0
2011-01-30 03:00,0,43.47,0,74,1.205829064,0,0
2011-01-30 06:00,0,93.279,0,56.2,1.275281438,0,0
2011-01-30 09:00,0,148.744,0,64,1.354724119,0,0
2011-01-30 12:00,75.733,205.999,0,70.4,1.562502393,0,0
2011-01-30 15:00,270.814,263.68,0,82.2,1.851940168,0,0
2011-01-30 18:00,362.42,317.138,0,92.6,2.095833857,0,0
2011-01-30 21:00,215.332,261.051,0,85.5,2.351387607,0,0
2011-01-31 00:00,47.992,98.981,0,86.3,2.555832311,0,0
2011-01-31 03:00,0,30.246,0,85.7,2.673891803,0,0
2011-01-31 06:00,0,47.313,0,88.4,2.762218935,0,0
2011-01-31 09:00,0,51.309,0,89.9,2.791941631,0,0
2011-01-31 12:00,44.827,51.461,0,91,2.811667878,0,0
2011-01-31 15:00,171.28,55.211,0,93.1,2.911390478,0,0
2011-01-31 18:00,246.578,64.339,0,96,3.015552448,0,0
2011-01-31 21:00,158.624,54.281,0,92.1,3.138612575,0,0
2011-02-01 00:00,38.498,19.131,0,89.8,3.591665936,0,0
2011-02-01 03:00,0,0,0,91.1,4.413615797,0,0
2011-02-01 06:00,0,0,0,91.3,4.948333056,0,0
2011-02-01 09:00,0,0,0,95.3,4.525559472,0,0
2011-02-01 12:00,34.758,0,0,95.9,2.736115094,0,0
2011-02-01 15:00,180.415,0,0,95.5,0.397217612,0,0
2011-02-01 18:00,300.838,15.824,0,96.1,2.787221405,0,0
2011-02-01 21:00,199.463,30.406,0,93.1,2.898057549,0,0
2011-02-02 00:00,44.282,19.296,0,88.1,2.052500625,0,0
2011-02-02 03:00,0,31.428,0,82.8,1.900279874,0,0
2011-02-02 06:00,0,72.545,0,73.2,1.658338773,0,0
2011-02-02 09:00,0,119.079,0,58,1.292773929,0,0
2011-02-02 12:00,89.184,170.847,0,65.7,1.379169119,0,0
2011-02-02 15:00,320.451,237.145,0,79.3,1.918055188,0,0
2011-02-02 18:00,433.699,317.879,0,85.5,2.136942071,0,0
2011-02-02 21:00,262.783,281.624,0,77.8,2.25277468,0,0
2011-02-03 00:00,60.35,121.632,0,69.1,2.628891905,0,0
2011-02-03 03:00,0,81.303,0,66.5,2.904724288,0,0
2011-02-03 06:00,0,160.498,0,67.1,2.756665087,0,0
2011-02-03 09:00,0,234.915,0,68.2,2.534724534,0,0
2011-02-03 12:00,89.491,305.829,0,67.6,2.528053201,0,0
2011-02-03 15:00,322.338,379.16,0,80.7,2.608891546,0,0
2011-02-03 18:00,433.408,458.421,0,87,2.499171433,0,0
2011-02-03 21:00,257.765,385.027,0,74,2.223049116,0,0
2011-02-04 00:00,57.205,152.611,0,61.5,2.154168496,0,0
2011-02-04 03:00,0,69.343,0,64.9,2.213333792,0,0
2011-02-04 06:00,0,136.603,0,69.2,1.983606679,0,0
2011-02-04 09:00,0,193.011,0,64.5,1.345277027,0,0
2011-02-04 12:00,61.832,233.902,0,82.4,0.584724613,0,0
2011-02-04 15:00,227.401,274.137,0,100,0.243605699,0,0
2011-02-04 18:00,295.687,313.62,0,100,0.485005108,0,0
2011-02-04 21:00,156.501,248.291,0,100,0.880836027,0,0
2011-02-05 00:00,26.382,85.062,0,95.7,1.439165449,0,0
2011-02-05 03:00,0,10.123,0,92.8,1.845278814,0,0
2011-02-05 06:00,0,25.945,0,86.9,2.208336671,0,0
2011-02-05 09:00,0,42.781,0,89.4,2.308337178,0,0
2011-02-05 12:00,88.602,68.646,0,84.9,2.08388839,0,0
2011-02-05 15:00,303.657,117.065,0,91.6,1.826947504,0,0
2011-02-05 18:00,383.042,171.142,0,98.5,1.623615477,0,0
2011-02-05 21:00,209.52,150.51,0,97.8,1.430834431,0,0
2011-02-06 00:00,41.533,56.038,0,94.7,1.298054913,0,0
2011-02-06 03:00,0,9.982,0,91.6,1.104721685,0,0
2011-02-06 06:00,0,14.818,0,92.7,0.694993913,0,0
2011-02-06 09:00,0,15.605,0,93.6,0.387500753,0,0
2011-02-06 12:00,47.207,16.809,0,97.2,0.41861054,0,0
2011-02-06 15:00,160.914,21.999,0,100,0.770277138,0,0
2011-02-06 18:00,211.871,30.657,0,100,1.123052585,0,0
2011-02-06 21:00,129.827,27.824,0,98.8,1.559161522,0,0
2011-02-07 00:00,31.664,15.617,0,92.3,1.87610772,0,0
2011-02-07 03:00,0,22.823,0,88.2,1.958336458,0,0
2011-02-07 06:00,0,50.665,0,82.2,1.736665625,0,0
2011-02-07 09:00,0,86.711,0,75.7,1.491670654,0,0
2011-02-07 12:00,84.73,123.225,0,79.7,1.424723398,0,0
2011-02-07 15:00,278.483,156.27,0,92.8,1.660839062,0,0
2011-02-07 18:00,369.848,201.647,0,96.2,2.172501956,0,0
2011-02-07 21:00,243.168,182.253,0,82.5,2.039446806,0,0
2011-02-08 00:00,67.073,84.144,0,71.9,1.928884388,0,0
2011-02-08 03:00,0,69.856,0,64,2.393891568,0,0
2011-02-08 06:00,0,142.421,0,64.7,2.596669547,0,0
2011-02-08 09:00,0,215.086,0,69.9,2.730833562,0,0
2011-02-08 12:00,87.655,281.487,0,69.4,3.021945672,0,0
2011-02-08 15:00,315.029,341.725,0,86.6,3.332500931,0,0
2011-02-08 18:00,433.143,407.007,0,83.6,3.400560053,0,0
2011-02-08 21:00,271.816,342.082,0,77.7,3.139721604,0,0
2011-02-09 00:00,66.048,132.131,0,73.1,2.916668319,0,0
2011-02-09 03:00,0,41.259,0,73.1,2.673886234,0,0
2011-02-09 06:00,0,82.521,0,73.4,2.068889839,0,0
2011-02-09 09:00,0,135.71,0,59.7,1.569162511,0,0
2011-02-09 12:00,96.972,196.594,0,61.9,1.760830654,0,0
2011-02-09 15:00,347.665,264.402,0,75.6,2.147779167,0,0
2011-02-09 18:00,474.012,344.765,0,88.2,2.341666245,0,0
2011-02-09 21:00,292.918,302.043,0,75.3,2.388331102,0,0
2011-02-10 00:00,69.599,127.123,0,59,2.344447585,0,0
2011-02-10 03:00,0,74.526,0,58.1,2.171945254,0,0
2011-02-10 06:00,0,143.918,0,55.7,1.931114006,0,0
2011-02-10 09:00,0,206.622,0,60,1.728332189,0,0
2011-02-10 12:00,89.82,265.762,0,67,1.643328471,0,0
2011-02-10 15:00,294.17,320.819,0,89,1.848329498,0,0
2011-02-10 18:00,386.514,369.053,0,92.4,2.191945602,0,0
2011-02-10 21:00,249.795,299.71,0,88.2,2.318608108,0,0
2011-02-11 00:00,67.632,108.034,0,85.4,2.488055955,0,0
2011-02-11 03:00,0,15.518,0,83.5,2.999439439,0,0
2011-02-11 06:00,0,29.267,0,85.7,3.321108544,0,0
2011-02-11 09:00,0,41.777,0,86.3,3.213057031,0,0
2011-02-11 12:00,83.782,56.79,0,89.4,3.121113393,0,0
2011-02-11 15:00,278.389,85.84,0,93.6,3.127500559,0,0
2011-02-11 18:00,375.895,133.06,0,91.3,2.769998547,0,0
2011-02-11 21:00,251.752,126.868,0,79.8,2.142498281,0,0
2011-02-12 00:00,70.463,60.632,0,64.8,1.807222085,0,0
2011-02-12 03:00,0,50.809,0,72.6,1.877221917,0,0
2011-02-12 06:00,0,85.39,0,88,2.144163362,0,0
2011-02-12 09:00,0,102.29,0,91.3,2.615554962,0,0
2011-02-12 12:00,74.509,116.17,0.207,92.2,3.160272733,0,0
2011-02-12 15:00,274.484,137.316,0.721,93.6,3.538889477,0,0
2011-02-12 18:00,388.265,170.393,1.017,91.5,3.864164942,0,0
2011-02-12 21:00,251.115,149.723,1.894,85.7,4.021665582,0,0
2011-02-13 00:00,62.825,64.167,2.993,81.2,3.951940914,0,0
2011-02-13 03:00,0,41.432,3.328,79.1,4.09750119,0,0
2011-02-13 06:00,0,93.184,3.064,80.4,4.552218699,0,0
2011-02-13 09:00,0,159.181,2.385,84.2,4.761669984,0,0
2011-02-13 12:00,62.477,217.611,1.639,86.6,4.530280813,0,0
2011-02-13 15:00,226.651,245.661,1.187,89.6,3.895557921,0,0
2011-02-13 18:00,313.07,258.323,0.303,93.5,3.767498891,0,0
2011-02-13 21:00,196.094,202.119,0,86.7,3.726946179,0,0
2011-02-14 00:00,47.198,87.773,0,76.2,2.842776093,0,0
2011-02-14 03:00,0,71.805,0,66,2.016664185,0,0
2011-02-14 06:00,0,137.287,0,58.5,1.394999904,0,0
2011-02-14 09:00,0,191.83,0,47.4,0.859723856,0,0
2011-02-14 12:00,104.549,241.842,0,61.5,0.526114037,0,0
2011-02-14 15:00,367.79,306.3,0,82.7,0.27638986,0,0
2011-02-14 18:00,491.959,389.374,0,94.8,0.220561768,0,0
2011-02-14 21:00,298.745,335.971,0,79.8,0.331947942,0,0
2011-02-15 00:00,70.027,127.096,0,63.2,0.747220312,0,0
2011-02-15 03:00,0,29.533,0,73.7,1.389171033,0,0
2011-02-15 06:00,0,53.959,0,78.5,1.758615547,0,0
2011-02-15 09:00,0,77.969,0,76.5,1.704994249,0,0
2011-02-15 12:00,69.153,104.806,0,82.7,1.732497409,0,0
2011-02-15 15:00,211.245,126.878,0.054,88.8,1.903609336,0,0
2011-02-15 18:00,286.946,144.166,1.581,88.8,2.051105597,0,0
2011-02-15 21:00,216.771,118.464,2.319,79.8,2.060000654,0,0
2011-02-16 00:00,71.916,55.072,2.101,74.3,1.874164886,0,0
2011-02-16 03:00,0,46.565,0.017,73.2,1.390553,0,0
2011-02-16 06:00,0,74.243,0,78.9,0.959725575,0,0
2011-02-16 09:00,0,80.081,1.069,82.3,1.079724188,0,0
2011-02-16 12:00,97.472,82.171,2.831,81,1.647498921,0,0
2011-02-16 15:00,328.481,101.554,3.499,77.2,2.153612141,0,0
2011-02-16 18:00,419.573,127.81,4.109,73.8,2.232223941,0,0
2011-02-16 21:00,243.591,104.376,5.049,68.9,2.089997927,0,0
2011-02-17 00:00,55.027,29.797,6.251,63.3,2.289723306,0,0
2011-02-17 03:00,0,0,6.059,64.1,2.734449843,0,0
2011-02-17 06:00,0,0,4.903,69.4,3.168059957,0,0
2011-02-17 09:00,0,0,4.124,73.3,3.58333213,0,0
2011-02-17 12:00,105.347,0,3.38,77.3,3.617222661,0,0
2011-02-17 15:00,312.38,0,2.257,84,3.376942244,0,0
2011-02-17 18:00,385.926,43.135,1.539,88.5,3.524163655,0,0
2011-02-17 21:00,256.103,69.11,2.348,81.3,3.955559648,0,0
2011-02-18 00:00,77.209,51.61,2.826,72.2,4.035553595,0,0
2011-02-18 03:00,0,84.958,0.592,74.9,3.811394046,0,0
2011-02-18 06:00,0,170.151,0,80.4,3.573884726,0,0
2011-02-18 09:00,0,245.06,0,81.7,3.472782828,0,0
2011-02-18 12:00,108.193,308.585,0,87.7,3.518061473,0,0
2011-02-18 15:00,319.687,377.509,0,98.8,3.575553066,0,0
2011-02-18 18:00,390.324,448.219,0,99.9,3.567778552,0,0
2011-02-18 21:00,254.359,368.429,0,91.1,3.195280163,0,0
2011-02-19 00:00,75.529,148.933,0,78.3,2.283611308,0,0
2011-02-19 03:00,0,83.496,0,78.7,1.357217517,0,0
2011-02-19 06:00,0,163.998,0,78.9,0.797499119,0,0
2011-02-19 09:00,0,241.003,0,77.6,0.471945645,0,0
2011-02-19 12:00,106.839,318.909,0,89.5,0.728612228,0,0
2011-02-19 15:00,321.408,401.939,0,100,1.283889504,0,0
2011-02-19 18:00,361.444,477.468,0,100,1.177774346,0,0
2011-02-19 21:00,186.022,387.992,0,100,1.124718152,0,0
2011-02-20 00:00,39.146,133.78,0,94.6,1.746108393,0,0
2011-02-20 03:00,0,2.621,0,93.8,2.418055232,0,0
2011-02-20 06:00,0,3.543,0,95,2.955833895,0,0
2011-02-20 09:00,0,3.459,0,94.7,3.349446796,0,0
2011-02-20 12:00,65.039,8.301,0,95.1,3.577228197,0,0
2011-02-20 15:00,257.713,31.936,0,96.4,3.636940178,0,0
2011-02-20 18:00,364.654,74.564,0,97.5,3.509447252,0,0
2011-02-20 21:00,216.325,78.673,0,92.7,3.306943453,0,0
2011-02-21 00:00,44.345,31.46,0,87.4,3.196113438,0,0
2011-02-21 03:00,0,8.546,0,86.5,3.222495338,0,0
2011-02-21 06:00,0,26.292,0,83,3.086667534,0,0
2011-02-21 09:00,0,67.058,0,77.3,2.723886702,0,0
