ID,BIV_num
1,818.9600
2,818.9600
3,818.9600
4,818.9600
5,818.9600
6,794.5800
7,818.9600
8,794.5800
9,818.9600
10,794.5800
11,794.5800
12,794.5800
13,818.9600
14,794.5800
15,818.9600
16,818.9600
17,794.5800
18,794.5800
19,818.9600
20,818.9600
21,818.9600
22,794.5800
23,794.5800
24,818.9600
25,818.9600
26,794.5800
27,794.5800
28,818.9600
29,794.5800
30,794.5800
31,780.8200
32,818.9600
33,818.9600
34,818.9600
35,794.5800
36,794.5800
37,780.8200
38,780.8200
39,818.9600
40,813.9000
41,818.9600
42,818.9600
43,794.5800
44,794.5800
45,780.8200
46,780.8200
47,779.7300
48,813.9000
49,813.9000
50,818.9600
51,794.5800
52,818.9600
53,794.5800
54,780.8200
55,779.7300
56,779.7300
57,796.4100
58,796.4100
59,813.9000
60,773.4400
61,813.9000
62,773.4400
63,813.9000
64,792.9078
65,812.6744
66,813.9000
67,785.5987
68,778.3270
69,789.3036
70,732.8889
71,636.8800
72,636.8800
73,686.2227
74,773.4400
75,773.4400
76,773.4400
77,804.3671
78,773.4400
79,773.4400
80,816.9850
81,812.4662
82,798.1745
83,826.9571
84,771.8984
85,789.7974
86,778.1134
87,758.1888
88,838.7511
89,804.3985
90,645.2500
91,641.2365
92,645.2500
93,682.7146
94,774.2664
95,781.7824
96,766.2600
97,788.7235
98,766.2600
99,826.5683
100,853.3898
101,849.9250
102,834.0235
103,824.5370
104,849.4400
105,788.9752
106,846.3469
107,867.8440
108,855.7820
109,645.2500
110,668.6299
111,705.4676
112,653.6800
113,790.5259
114,840.8117
115,812.0502
116,810.6213
117,832.9183
118,758.9400
119,839.1613
120,842.2587
121,858.4925
122,873.8059
123,869.3127
124,863.2720
125,810.8585
126,810.9483
127,781.7950
128,865.4097
129,778.4559
130,882.7244
131,870.1804
132,889.0545
133,775.9742
134,653.6800
135,653.6800
136,663.9068
137,683.3984
138,722.0680
139,781.8360
140,828.4075
141,828.9633
142,804.3397
143,833.6536
144,750.1300
145,848.4534
146,873.0456
147,869.8791
148,860.2902
149,638.6709
150,724.2906
151,348.7748
152,422.9322
153,337.2550
154,473.8814
155,918.2971
156,822.2577
157,893.6955
158,946.0837
159,755.0690
160,674.1400
161,674.1400
162,674.8522
163,690.1614
164,728.2592
165,735.3661
166,845.8705
167,803.7147
168,860.6289
169,752.4100
170,872.5274
171,632.3871
172,737.3728
173,866.7179
174,272.8260
175,283.3809
176,222.8272
177,228.9966
178,230.0887
179,305.9251
180,925.7647
181,822.6116
182,942.8238
183,739.2712
184,968.0330
185,975.6302
186,556.0640
187,659.2900
188,677.3127
189,712.5705
190,697.8380
191,709.9604
192,697.6057
193,847.7834
194,806.9181
195,860.9211
196,761.2937
197,703.4800
198,836.6530
199,410.2934
200,237.7077
201,228.0690
202,227.5886
203,316.7983
204,736.7334
205,552.8845
206,234.1835
207,228.4885
208,235.3860
209,230.8298
210,235.8945
211,235.9819
212,282.8369
213,986.3316
214,837.4279
215,960.4930
216,751.7577
217,968.3808
218,752.7168
219,992.8297
220,1004.7981
221,948.3304
222,507.9651
223,711.6700
224,675.3083
225,695.6943
226,677.9000
227,656.7629
228,700.0187
229,805.8764
230,792.3115
231,726.9796
232,681.8521
233,762.4100
234,703.4800
235,372.2777
236,226.5112
237,225.7789
238,222.6106
239,225.5889
240,223.9145
241,227.6024
242,215.0435
243,211.3622
244,233.3882
245,240.3941
246,239.9346
247,243.8341
248,245.2346
249,252.3191
250,672.7844
251,896.1546
252,923.6678
253,825.3446
254,769.2102
255,834.5983
256,1000.0172
257,681.0128
258,762.1451
259,946.6774
260,936.6341
261,419.3121
262,262.4880
263,254.9887
264,640.3366
265,535.4230
266,669.7593
267,433.6000
268,330.8711
269,284.8829
270,215.8668
271,220.1190
272,222.9877
273,221.5014
274,219.3297
275,214.1072
276,222.2524
277,228.4504
278,234.2211
279,212.4683
280,268.2022
281,408.7149
282,240.8435
283,237.7994
284,245.7516
285,249.9320
286,255.7387
287,251.5689
288,262.7804
289,260.7523
290,946.4295
291,930.9464
292,821.7644
293,895.3668
294,777.0982
295,831.4048
296,853.2778
297,879.2641
298,902.0401
299,462.1599
300,675.2531
301,699.4999
302,735.6912
303,768.8511
304,263.1585
305,264.9958
306,267.0791
307,259.2530
308,588.0215
309,481.3367
310,260.2735
311,576.6068
312,215.3810
313,220.5299
314,217.1720
315,220.6207
316,220.8884
317,219.2644
318,222.3396
319,232.6448
320,242.1318
321,236.3270
322,220.7329
323,306.6307
324,581.0776
325,697.8067
326,244.8267
327,248.1772
328,252.1229
329,263.2720
330,267.1887
331,937.1322
332,615.9083
333,246.3586
334,822.7748
335,832.5625
336,903.8395
337,936.3038
338,259.1365
339,685.0426
340,689.5926
341,685.2610
342,719.7406
343,717.5318
344,761.5998
345,266.1659
346,268.1742
347,271.2363
348,271.6728
349,258.1364
350,211.9855
351,212.5938
352,215.3633
353,218.7618
354,223.2308
355,212.0876
356,287.4944
357,303.0510
358,264.3764
359,239.5923
360,234.9255
361,242.0097
362,231.0206
363,234.8445
364,301.4192
365,216.8939
366,592.7240
367,683.5972
368,246.1930
369,250.6989
370,261.7308
371,268.0192
372,497.3565
373,254.9498
374,257.7926
375,879.2414
376,942.9328
377,806.4428
378,766.1997
379,521.2207
380,267.0652
381,693.6942
382,688.9794
383,689.6262
384,695.1050
385,691.2951
386,271.6227
387,272.5423
388,272.4717
389,270.6087
390,250.7830
391,212.1976
392,221.9054
393,344.8715
394,211.8172
395,211.6561
396,216.8868
397,215.3501
398,213.7794
399,348.0367
400,589.6877
401,226.1159
402,239.2164
403,234.5900
404,242.1420
405,227.4232
406,209.7835
407,337.6373
408,619.6874
409,211.4969
410,207.8198
411,685.8940
412,242.6503
413,244.9881
414,260.5889
415,259.7865
416,271.4466
417,262.9412
418,266.3787
419,272.4783
420,875.9291
421,941.5617
422,789.8831
423,873.1403
424,657.9057
425,690.1796
426,639.8944
427,690.6669
428,710.2954
429,274.0649
430,274.2485
431,274.3867
432,278.3954
433,272.2035
434,267.2918
435,248.0464
436,209.7497
437,210.4268
438,222.9313
439,210.0319
