x,y,id,z
671336.7652,4749493.3097,51,-4.5651
672398.1391,4749880.2071,52,-3.6559
672136.5980,4749522.6300,53,-6.6683
670638.0306,4749854.3829,54,-3.5914
670453.1767,4750086.8333,55,-2.8398
670232.4786,4749984.7942,56,-2.9700
670125.3057,4750262.8000,57,-4.7190
670860.8157,4749637.3267,58,-5.2287
669888.5342,4750545.0443,59,-4.8425
669960.1657,4750283.3700,60,-5.1764
669704.8220,4750477.3433,61,-3.6933
669588.7693,4750628.2667,62,-2.5558
669445.4337,4750568.8000,63,-1.5335
671121.1001,4749112.1726,64,-6.6792
670879.7820,4749349.8000,65,-5.5637
671639.3256,4749181.3344,66,-6.3329
672236.2387,4749073.1534,67,-6.4501
671888.9662,4748771.5916,68,-6.8756
671378.3282,4748746.8685,69,-7.8427
672678.0267,4749503.9233,70,-3.5753
672590.3917,4749173.8733,71,-5.2955
670465.3269,4749452.9010,72,-4.3061
670274.5677,4749660.7900,73,-2.6644
670689.9126,4749116.7686,74,-6.2806
669957.7076,4749764.0500,75,-4.1745
669812.9657,4750048.4772,76,-5.9286
670113.5453,4749546.7067,77,-3.0045
669667.8547,4750260.5833,78,-5.4486
669515.7727,4750211.3967,79,-4.8136
669409.4043,4750368.6900,80,-1.5335
669255.5877,4750329.1167,81,-1.0000
670902.1142,4748726.4459,82,-7.7482
671124.7681,4748331.6667,83,-8.5623
671608.1187,4748486.7767,84,-7.9221
672389.3778,4748458.5543,85,-6.7163
672075.8340,4748397.2100,86,-6.3564
672758.0920,4748897.6367,87,-4.0079
672672.0580,4748535.7433,88,-6.0757
672024.9460,4748027.0900,89,-6.9849
671788.2827,4747882.7800,90,-6.5919
671576.5827,4748115.7533,91,-7.6569
671317.9014,4747842.8244,92,-7.7791
670327.6523,4749112.0767,93,-5.1370
670108.1721,4749185.9505,94,-4.8943
670451.0156,4748782.5255,95,-7.0087
670661.7055,4748418.4612,96,-8.2011
669736.9267,4749510.7073,97,-5.9798
669586.0872,4749785.3286,98,-7.5083
669862.9740,4749253.1633,99,-4.9601
669464.5470,4749998.3200,100,-4.4447
669296.2883,4749970.4233,101,-4.6092
669193.6973,4750143.9267,102,-1.0000
668989.4855,4750061.0420,103,-1.0000
670863.0687,4747999.5318,104,-8.2829
671035.7724,4747520.3387,105,-8.3687
672472.5107,4747957.8300,106,-7.4763
672255.0793,4747774.1200,107,-7.0124
672905.4350,4748276.5033,108,-4.5717
672823.0836,4747821.1249,109,-4.2783
672235.9233,4747403.8100,110,-7.4680
671959.5646,4747175.2606,111,-8.3936
671753.3727,4747524.2733,112,-7.2832
671492.0094,4747297.1124,113,-7.4720
671200.9876,4746998.2097,114,-8.4715
670208.0370,4748450.8164,115,-7.5515
669985.5166,4748778.4649,116,-6.1943
669796.5207,4749026.1900,117,-5.3075
670411.5778,4748044.5509,118,-8.3584
670639.6000,4747784.3200,119,-8.0239
669475.2205,4749273.4041,120,-6.9587
669343.0191,4749545.1770,121,-7.5430
669611.5767,4749014.6900,122,-6.1789
669226.6687,4749768.8967,123,-5.8685
669052.8613,4749784.0433,124,-2.2593
668724.5601,4749905.7811,125,-1.1617
668965.8693,4749597.5333,126,-4.4508
668786.0833,4749625.2833,127,-2.2575
670682.4652,4747371.6324,128,-8.9295
670937.2367,4746768.8733,129,-9.9116
670719.8733,4746945.2067,130,-10.1795
672714.7713,4747334.0933,131,-6.2796
672455.8761,4747088.2975,132,-8.2086
673209.3354,4747547.8681,133,-2.6491
672952.3621,4747049.3641,134,-6.1561
672168.7971,4746655.0957,135,-8.9303
671696.3350,4746953.5600,136,-8.6535
671912.8913,4746392.7200,137,-9.3967
671682.0713,4746612.4833,138,-9.1822
671389.4676,4746421.8324,139,-9.2345
670965.0290,4746325.0043,140,-9.9294
669922.4619,4748185.9350,141,-7.6615
669819.2527,4748507.5833,142,-6.8978
670246.7557,4747744.1267,143,-8.3332
669974.8572,4747742.8137,144,-8.2787
669621.1360,4748532.4900,145,-6.7678
669526.8580,4748782.4300,146,-6.7620
670313.9700,4747318.1362,147,-9.0936
669218.8399,4749057.7375,148,-7.8563
669079.2718,4749339.8209,149,-6.9772
669318.1487,4748796.8133,150,-7.2969
668441.5274,4749782.1516,151,-1.1617
668678.9493,4749345.1250,152,-4.2784
668468.9747,4749503.1400,153,-1.9743
668866.9653,4749175.9867,154,-6.3024
670421.7329,4746799.0643,155,-9.9097
670540.7933,4746306.2348,156,-10.2483
672678.5979,4746581.7432,157,-8.7452
672402.6827,4746332.8833,158,-9.1652
673486.2616,4746986.6278,159,-2.6491
673209.1877,4746741.0567,160,-5.6664
673180.5217,4746357.6567,161,-4.9184
672909.9750,4746236.7567,162,-9.1178
672365.7870,4745893.4311,163,-9.7638
671903.6295,4745905.2530,164,-9.8100
671523.7930,4745965.7133,165,-9.8726
671358.1993,4745722.8400,166,-10.0472
670979.9179,4745793.5314,167,-10.3347
670539.1454,4745788.8766,168,-10.6858
669575.5969,4747979.8022,169,-7.3998
669495.2080,4748295.4467,170,-7.4307
669677.6907,4747681.9467,171,-7.6520
670031.0133,4747323.8433,172,-8.7137
669904.3290,4747095.3833,173,-8.7891
669655.5527,4747170.1733,174,-8.8113
669547.3807,4747450.8100,175,-7.9140
669297.2050,4748333.5700,176,-7.6428
669214.4237,4748584.9967,177,-7.8471
670021.4154,4746698.9261,178,-9.2902
668913.0603,4748907.6931,179,-7.6742
669016.9873,4748626.1433,180,-8.0725
668135.5832,4749703.4658,181,-1.0000
668353.4747,4749341.7167,182,-2.9746
668131.4055,4749336.4686,183,-2.0871
668469.6515,4749082.7022,184,-4.9520
668610.6417,4748787.9195,185,-7.0487
670114.5857,4746216.7912,186,-10.0174
670205.4647,4745809.4067,187,-10.6573
672843.8880,4745769.6803,188,-9.6203
673771.1348,4746453.3752,189,-1.5999
673454.0577,4745988.9910,190,-5.0534
673209.3430,4745603.5800,191,-9.4386
672384.1790,4745338.3891,192,-10.2900
671939.7806,4745322.4869,193,-10.3166
672731.6643,4745353.2300,194,-10.0722
671484.0712,4745277.8627,195,-9.8447
671107.5543,4745145.9767,196,-10.0659
670903.3263,4745348.8933,197,-10.8430
670553.4808,4745231.7126,198,-11.0708
670112.7922,4745133.4338,199,-11.0171
670034.5690,4745560.4733,200,-10.8477
669226.1641,4747799.9376,201,-7.4334
669170.6853,4748115.5100,202,-7.5617
669247.9635,4747409.3328,203,-8.1829
669622.9017,4746563.0534,204,-9.7578
669503.9437,4746929.1867,205,-9.3012
669277.3350,4747034.1533,206,-9.3427
668976.4930,4748172.3767,207,-7.0337
668905.5763,4748431.5833,208,-7.4886
669712.5765,4746089.9328,209,-10.2439
668709.0840,4748494.2567,210,-7.4678
667844.6917,4749628.6743,211,-1.0000
667839.4747,4749266.6652,212,-1.4251
668182.5107,4748975.0277,213,-4.3862
667887.3860,4748915.4184,214,-3.0489
668296.6107,4748665.6916,215,-6.7738
668588.5770,4748309.0400,216,-7.4643
668391.3473,4748384.3700,217,-7.8805
669693.4291,4745576.3352,218,-10.2316
673260.9797,4745207.5567,219,-9.4598
672939.4831,4744941.6003,220,-9.9827
674094.6790,4745938.9431,221,-1.6077
673753.9770,4745700.2767,222,-3.0014
673787.6347,4745333.1433,223,-6.6960
673566.8134,4744963.0123,224,-6.9220
672474.2530,4744779.2600,225,-10.4467
672017.8314,4744740.9721,226,-10.4100
671568.9500,4744711.4282,227,-9.9158
671082.4808,4744709.2282,228,-10.2442
670600.3215,4744674.6396,229,-11.1570
670136.0536,4744588.0448,230,-11.2582
669667.9972,4745027.6796,231,-10.6241
669674.9104,4744490.0493,232,-11.4393
668874.8175,4747662.9158,233,-6.5431
668839.3590,4747973.2567,234,-5.6396
668883.2266,4747296.2097,235,-7.8754
669112.7973,4746846.5600,236,-9.9655
668894.5687,4746960.2900,237,-8.8863
669329.9130,4746390.0867,238,-10.6682
669129.9500,4746521.8333,239,-10.5445
669305.7095,4745988.7846,240,-10.9655
668647.9353,4748047.2467,241,-6.6359
669272.9034,4745493.4759,242,-10.1935
667552.3427,4749558.0264,243,-1.0000
667534.1652,4749194.3395,244,-1.0000
667588.8781,4748846.1425,245,-2.0369
667984.3679,4748578.2004,246,-5.5438
667694.2119,4748498.0703,247,-4.0442
668263.2740,4748209.0833,248,-8.1794
668070.6093,4748290.6767,249,-7.6844
668504.6277,4747864.2100,250,-5.4708
668317.1960,4747950.7167,251,-7.5874
669239.6729,4744958.1233,252,-10.5213
673450.6276,4744335.0386,253,-6.4935
673092.8793,4744471.1133,254,-9.8664
672918.0640,4744158.3000,255,-9.6168
672562.5310,4744206.1212,256,-10.0859
674289.6470,4745518.2700,257,-4.6243
674097.2344,4745139.5188,258,-5.4288
674535.8570,4745435.7133,259,-4.6235
673948.7804,4744618.3345,260,-3.6127
673817.3787,4744253.2133,261,-3.7174
672080.7014,4744135.0396,262,-10.3979
671598.8644,4744137.3231,263,-10.7715
671104.6307,4744156.9038,264,-11.0295
670632.8988,4744093.6425,265,-11.2730
670147.6743,4744004.0905,266,-11.4561
669671.5107,4743896.5645,267,-11.5498
669216.0481,4744397.8596,268,-11.7545
669209.5652,4743828.0045,269,-11.7426
668525.2095,4747555.1695,270,-5.5026
668518.3553,4747196.3869,271,-6.8365
668714.6330,4746734.1067,272,-8.9712
668517.0053,4746836.6800,273,-8.3886
668935.3740,4746335.0967,274,-10.7036
668738.2857,4746433.6400,275,-9.9592
668903.3102,4745925.2065,276,-11.2876
668838.1293,4745424.3289,277,-10.7302
668801.5149,4744875.8564,278,-11.0598
667257.2854,4749515.9088,279,-1.0000
667221.0363,4749159.7289,280,-1.0000
667327.6953,4748648.4069,281,-2.4649
667182.5833,4748868.8133,282,-1.3901
667466.2933,4748416.6400,283,-3.5827
667940.1687,4748098.6567,284,-7.0302
667765.0047,4748179.6600,285,-5.7686
667620.2630,4748024.0900,286,-7.0383
667446.7790,4748173.9100,287,-5.2916
668177.6943,4747789.1933,288,-7.9433
667993.3317,4747855.5400,289,-8.6285
668192.4032,4747500.0047,290,-7.2458
668759.2622,4744313.9707,291,-12.1546
673414.8533,4743818.7200,292,-8.2434
673040.5352,4743583.7331,293,-8.9722
674025.5547,4743836.0233,294,-2.3587
673778.5863,4743565.3667,295,-5.4946
672546.6993,4743485.0935,296,-9.6933
672144.6883,4743638.0000,297,-10.5872
674611.2860,4745010.1933,298,-4.6394
674415.7283,4744834.9733,299,-7.2081
674327.4333,4744518.1167,300,-4.3480
674370.9240,4744024.2300,301,-2.8172
671834.2866,4743268.7982,302,-10.9340
671558.8063,4743653.2100,303,-11.3247
671183.4934,4743536.2198,304,-11.3967
670715.2601,4743479.6522,305,-11.3663
670209.0379,4743363.8549,306,-11.3209
669701.6753,4743252.4061,307,-11.3508
669162.1732,4743197.8511,308,-11.6626
668732.4654,4743745.8462,309,-12.1446
668768.3917,4743259.0967,310,-11.9820
668150.5207,4747147.5290,311,-7.2672
668332.1033,4746652.5767,312,-7.3629
668135.0360,4746808.6633,313,-7.1133
668550.5300,4746077.9312,314,-10.0330
668322.2687,4746331.4867,315,-8.2008
668410.7326,4745330.6309,316,-10.4960
668378.9953,4745730.0000,317,-9.9102
668362.4320,4744791.2450,318,-11.7750
668322.1625,4744251.2818,319,-12.4909
666957.8697,4749552.9780,320,-1.0000
666914.0035,4749215.4506,321,-1.0274
666968.9734,4748669.8341,322,-2.2730
666847.0497,4748916.5533,323,-1.7546
667124.5310,4748451.8333,324,-2.9314
667281.2330,4748054.9667,325,-4.8094
667113.2770,4748208.2200,326,-4.4588
667867.2502,4747588.0876,327,-8.9735
667640.3900,4747754.9133,328,-7.7584
667470.6577,4747628.4033,329,-8.5042
667284.9847,4747778.6367,330,-7.5685
667816.9668,4747220.8093,331,-8.8277
668255.0579,4743658.4800,332,-12.5390
673723.4763,4743088.5767,333,-4.6790
673233.8707,4743011.1433,334,-7.5031
672931.7150,4742456.9455,335,-8.2101
672495.5573,4742885.9900,336,-9.6295
674093.2362,4742384.6545,337,-2.9610
672137.5103,4742787.2400,338,-10.3947
671358.8724,4742864.1134,339,-11.0296
672021.6207,4742313.3600,340,-10.4681
671612.4293,4742312.3933,341,-10.6562
670824.4964,4742719.9171,342,-10.8902
670357.1827,4742803.1033,343,-11.0160
670126.6906,4742313.2082,344,-10.7571
669736.4290,4742710.4567,345,-11.1132
669458.0000,4742442.4500,346,-11.3068
669147.2000,4742633.2800,347,-11.6915
668893.5610,4742303.9033,348,-11.9665
668582.2117,4742488.8733,349,-12.4120
668521.6503,4742975.6400,350,-12.3159
668225.3073,4743137.5533,351,-12.6856
667943.5060,4746649.4733,352,-7.1431
667710.6078,4746815.8140,353,-8.7249
668109.8620,4746181.4733,354,-7.9194
667928.1667,4746343.3733,355,-7.7291
668050.7763,4745761.3039,356,-8.7265
667978.8912,4745230.3361,357,-10.4278
667923.6785,4744705.4616,358,-12.1299
667875.3259,4744169.5524,359,-12.5139
667894.7303,4743713.3567,360,-12.7310
666672.9160,4749633.8151,361,-1.0000
666624.6495,4749283.7595,362,-1.0945
666619.7786,4748905.7096,363,-1.7876
666760.3058,4748345.4010,364,-3.8445
666601.1180,4748600.8400,365,-2.5903
666942.8170,4748098.2733,366,-5.4608
667118.6390,4747651.0400,367,-8.4085
666944.4273,4747817.4233,368,-7.7909
667483.1154,4747314.5026,369,-9.4241
667125.9229,4747340.1938,370,-9.6958
667480.5123,4747002.3900,371,-9.8106
667940.4783,4742873.3067,372,-12.9997
667663.4190,4743044.0633,373,-13.3531
667665.2037,4743456.4000,374,-12.9169
673382.6413,4742025.4833,375,-6.0890
672386.7669,4741721.2271,376,-10.1030
673295.6630,4741369.1500,377,-7.2271
672842.7537,4741131.6000,378,-10.0540
674228.5897,4741311.3200,379,-4.3291
673755.1733,4740871.9033,380,-6.2688
674712.4043,4740862.9033,381,-4.0830
671407.7922,4741656.3870,382,-10.1080
670909.4233,4742073.6433,383,-10.1570
671932.4660,4741242.1100,384,-10.0407
670541.8507,4741659.7082,385,-10.1168
669808.7363,4741783.8933,386,-10.9753
669484.6840,4741919.2367,387,-11.2260
669961.6788,4741181.5071,388,-10.3144
669054.2931,4741645.7790,389,-11.7892
668444.5694,4741529.4216,390,-12.5089
668318.5833,4742173.1200,391,-12.7381
667973.1930,4742395.6400,392,-13.2037
667645.9866,4746175.3003,393,-9.1109
667558.4677,4746511.6433,394,-8.9513
667281.2886,4746519.9689,395,-10.1629
667295.9807,4746879.1533,396,-10.2252
667727.3223,4745806.5567,397,-9.6199
667593.5381,4745191.8913,398,-11.0624
667569.3373,4745596.5667,399,-10.0962
667511.4790,4744653.7487,400,-12.1044
667422.2434,4744086.7536,401,-12.5561
667394.4163,4743602.8200,402,-13.1090
666393.6924,4749688.4149,403,-1.0000
666349.8306,4749300.4682,404,-1.0671
666328.3387,4748924.7531,405,-1.9338
666369.7832,4748544.2456,406,-3.2575
666589.8750,4748103.4733,407,-5.3767
666411.8703,4748216.1233,408,-6.0858
666790.2570,4747693.4067,409,-8.5945
666618.4287,4747830.6300,410,-7.6746
666791.4974,4747334.5904,411,-9.8400
667119.3473,4747021.0967,412,-10.1756
666862.4459,4746909.3611,413,-10.4413
667712.3870,4742098.7200,414,-13.3873
667386.3070,4742300.0467,415,-13.6033
667275.6771,4742826.5886,416,-13.5685
667173.7593,4743327.0000,417,-13.1686
672707.7538,4740300.9042,418,-9.7263
672020.1300,4740651.6233,419,-9.8995
673670.6650,4739883.5289,420,-7.7510
674659.6538,4739695.5769,421,-4.8179
671003.5900,4740983.4088,422,-9.8261
671537.6064,4740165.0852,423,-9.7298
670623.1073,4740456.2333,424,-10.4047
670168.9030,4740530.1900,425,-10.2684
669277.0840,4740831.8460,426,-10.9896
669687.1854,4740021.3954,427,-9.8032
668616.9555,4740697.2909,428,-11.8587
667833.6640,4741484.1515,429,-13.0054
667881.7598,4740674.1419,430,-12.5197
667266.3558,4746064.8523,431,-10.3100
667252.5720,4745619.6804,432,-10.9391
666930.0525,4746465.3694,433,-10.5857
666913.9081,4746032.8053,434,-10.8296
667277.5380,4745229.2633,435,-11.5320
667178.7943,4744690.6433,436,-12.1248
667105.3943,4745020.5367,437,-11.7583
667063.3283,4744108.2133,438,-12.4832
666982.1063,4744446.5967,439,-12.2924
666916.1190,4743455.9433,440,-12.9262
666853.0017,4743843.7433,441,-12.5580
666107.4845,4749667.3530,442,-1.0000
666133.6043,4749352.8833,443,-1.0000
666036.1216,4748866.4806,444,-2.4751
666004.4010,4749184.7567,445,-1.1419
666066.3532,4748487.5367,446,-4.1786
666250.6323,4748060.6367,447,-7.2119
666078.6813,4748174.7167,448,-5.3623
666453.1943,4747648.1467,449,-8.7931
666263.4027,4747765.5033,450,-8.2746
666519.9330,4747373.2833,451,-9.6266
666618.2870,4746798.9900,452,-10.5504
666433.8443,4746931.0300,453,-10.6154
666376.4277,4747202.2400,454,-9.9698
666575.2596,4746411.4662,455,-10.8508
667198.0643,4741378.9117,456,-13.4571
667138.3377,4742014.7133,457,-13.6379
666828.9010,4742208.6067,458,-13.8938
666760.3269,4742695.6562,459,-13.8616
666687.9857,4743170.4000,460,-13.1992
672460.0587,4739464.1533,461,-9.3892
671872.6433,4739395.3600,462,-9.3651
673436.1183,4738952.5633,463,-8.1315
672818.9927,4738842.5967,464,-8.2199
674514.2053,4738613.4267,465,-4.3714
673755.6966,4737916.3600,466,-4.0805
670902.3540,4739916.1067,467,-10.4841
671552.8467,4738697.0933,468,-9.0709
670971.6480,4738677.5900,469,-8.8337
670685.7547,4739333.9967,470,-10.3531
670140.1470,4739317.3067,471,-9.6782
669173.0333,4739506.6067,472,-8.6421
668565.5279,4739713.8602,473,-10.7333
669903.2907,4738700.8700,474,-8.2513
669355.5407,4738796.6567,475,-8.2582
667930.8307,4740007.6933,476,-11.9194
667323.8287,4740750.5633,477,-12.9992
667433.1006,4739554.3363,478,-12.0898
666961.3333,4740225.0003,479,-12.9249
666863.4305,4745551.6786,480,-11.3945
666860.5240,4745135.8067,481,-11.8127
666540.5813,4745967.7970,482,-11.2697
666566.9900,4745590.4300,483,-11.5597
666714.3443,4744547.9733,484,-12.2731
666666.1620,4744907.2900,485,-12.1348
666576.7133,4743951.8067,486,-12.5437
666519.2780,4744317.6533,487,-12.3999
666417.9483,4743319.8167,488,-13.1497
666369.7933,4743713.4233,489,-12.7438
665883.3793,4749639.6700,490,-1.0000
665793.1952,4749334.9275,491,-1.1419
665740.6687,4748748.0249,492,-3.5361
665688.4550,4749023.5633,493,-2.5289
665762.0996,4748392.1183,494,-4.8225
665855.9444,4748032.1434,495,-6.3174
666096.3383,4747603.3933,496,-8.1476
665931.0663,4747717.3500,497,-7.7826
666075.5059,4747237.0427,498,-9.5383
666302.2007,4746453.0933,499,-11.1383
666252.9380,4746747.9167,500,-10.7712
666063.3027,4746865.5700,501,-10.7436
666159.1873,4745882.1105,502,-11.7707
666151.3040,4746263.7600,503,-11.3992
666717.8867,4741362.7333,504,-14.0801
666458.1272,4741907.4154,505,-14.3060
666462.6149,4740864.2680,506,-13.8341
666244.7475,4742537.2085,507,-14.3093
666197.9967,4743064.0433,508,-13.7780
672550.6317,4738063.2200,509,-7.8538
671871.9010,4737986.5100,510,-8.6076
672943.7673,4737412.8267,511,-4.2350
672671.5313,4736614.7000,512,-2.6315
671533.3950,4737221.7400,513,-7.8810
670869.1850,4737197.0167,514,-8.4419
670372.5446,4737961.7005,515,-8.7865
668852.8803,4738149.6466,516,-9.5038
668307.8423,4738870.2933,517,-9.8072
667844.3063,4738861.6333,518,-11.3913
669585.5613,4737283.1182,519,-8.9372
667030.2697,4738972.5300,520,-12.0899
666464.4419,4738841.6255,521,-12.4749
666353.9215,4739704.7562,522,-12.9836
667384.8852,4738243.0407,523,-11.5007
666170.7933,4740341.5100,524,-13.7503
666426.9077,4745026.5300,525,-12.1705
666385.7490,4745369.2833,526,-12.0047
666154.5750,4745481.8133,527,-12.1161
666269.8057,4744442.5667,528,-12.5134
666225.6177,4744792.1267,529,-12.3371
666110.3413,4743852.5933,530,-13.0759
666067.7890,4744215.8900,531,-12.8333
665937.0647,4743232.8500,532,-13.9239
665897.5643,4743627.7933,533,-13.4393
665594.8327,4749473.2567,534,-1.0000
665462.0196,4748992.6287,535,-2.6123
665462.7317,4749295.3667,536,-1.5501
665438.7297,4748629.8677,537,-4.2601
665453.4388,4748282.4945,538,-5.1412
665640.6320,4747878.1400,539,-6.6485
665476.0193,4747967.8233,540,-5.8826
665705.9060,4747565.4657,541,-7.9849
665801.5913,4747263.0233,542,-9.2266
665901.5253,4746678.3800,543,-10.9743
665703.7327,4746781.8400,544,-10.5008
665656.6953,4747070.6167,545,-9.7303
665940.2640,4746371.3933,546,-11.5704
665851.0970,4745887.7133,547,-12.0886
665781.8403,4746177.2967,548,-11.7796
665962.7153,4745259.8800,549,-12.4180
665736.2183,4745371.4267,550,-12.5590
665687.1537,4745685.1567,551,-12.5040
666002.8732,4741466.7675,552,-14.5536
665705.4443,4741931.2600,553,-14.7697
665762.9127,4742450.7441,554,-14.6467
665670.9098,4740272.0583,555,-14.0442
665687.4610,4740999.9767,556,-14.6180
665733.7713,4743005.6967,557,-14.3614
671939.8897,4736500.3233,558,-4.2482
671649.0447,4735689.4767,559,-4.2336
670934.1087,4735629.3767,560,-4.2349
670324.1201,4736424.1203,561,-7.9595
668359.2250,4737435.3467,562,-9.9675
667744.6357,4737488.0500,563,-10.7776
668794.8859,4736546.8914,564,-9.4421
669502.2301,4735652.1434,565,-8.1102
666569.8090,4737858.2507,566,-12.1885
665687.8769,4738545.1794,567,-13.0027
665621.3713,4739385.4990,568,-13.3903
665751.4828,4737535.8981,569,-12.9828
667428.2263,4736843.9833,570,-11.6767
666695.7646,4736779.0774,571,-12.4888
665992.5993,4744912.9467,572,-12.4498
665824.8673,4744344.8300,573,-13.0809
665793.8657,4744692.3267,574,-12.8284
665627.7683,4743781.2733,575,-13.5024
665597.6237,4744135.0133,576,-13.3412
665460.7547,4743183.5667,577,-14.3757
665394.2520,4743564.2000,578,-14.2028
665305.8877,4749375.1567,579,-1.2750
665167.5805,4748916.5012,580,-2.9701
665167.5973,4749210.7367,581,-2.0969
665148.7744,4748566.2520,582,-4.1336
665123.0739,4748196.0095,583,-5.0653
665325.4370,4747788.5300,584,-6.3778
665139.6037,4747880.5533,585,-5.9294
665383.3118,4747472.8518,586,-7.8914
665447.6227,4747157.4600,587,-9.1797
665568.8833,4746279.8133,588,-11.7141
665529.5143,4746577.3700,589,-10.4875
665330.2810,4746681.9533,590,-9.5581
665295.4267,4746973.2667,591,-9.1003
665451.4253,4745781.1133,592,-12.6242
665402.4117,4746086.1867,593,-12.0113
665566.5717,4744814.6833,594,-13.1180
665538.8083,4745146.8500,595,-12.8635
665320.2123,4745261.0400,596,-12.9322
665281.8940,4745581.5733,597,-12.7982
665336.8747,4741172.5333,598,-14.9346
665261.5689,4741749.4816,599,-15.2168
665166.2137,4742296.7933,600,-15.1012
665350.4967,4742558.1600,601,-14.7760
665253.3997,4742942.5567,602,-14.7683
665157.1033,4740293.0733,603,-14.4826
665052.5833,4740827.7633,604,-15.2585
664870.8046,4739149.8221,605,-13.8194
664872.0293,4739929.4667,606,-14.8198
670454.9936,4734765.3054,607,-4.0980
667860.7016,4735923.0890,608,-10.9175
668995.6395,4734524.3110,609,-6.2587
668177.3183,4735026.2633,610,-9.5168
669775.3523,4734004.1367,611,-3.9597
665961.4970,4736709.1433,612,-13.0331
664866.1937,4738204.2537,613,-13.4175
665061.9283,4737428.8567,614,-13.3827
665634.3393,4736020.8533,615,-12.9004
664999.5270,4736038.8033,616,-13.0005
664738.7017,4736813.3700,617,-13.4759
666829.9846,4735523.7140,618,-11.7668
665982.0443,4735354.0100,619,-11.1159
665347.7090,4744280.1600,620,-13.6689
665347.6587,4744612.3333,621,-13.3208
665131.6520,4743709.2433,622,-14.2894
665028.6345,4744122.6809,623,-13.9668
664965.7200,4743083.7800,624,-14.8040
664819.3159,4743522.3592,625,-14.5566
665013.0337,4749304.5733,626,-1.8219
664870.9716,4748854.2561,627,-2.9130
664871.3987,4749149.5933,628,-1.8969
664848.9862,4748504.7689,629,-3.7126
664823.2748,4748145.3622,630,-4.1694
664998.1473,4747703.1233,631,-5.9253
664753.2162,4747741.2185,632,-4.4749
665055.4641,4747398.7761,633,-6.8084
665100.4427,4747081.8200,634,-7.6942
665179.8287,4746205.5833,635,-11.5335
665147.0670,4746503.7933,636,-9.6421
664942.1077,4746623.6267,637,-9.3174
664930.3377,4746910.3400,638,-8.0148
665063.9403,4745695.4100,639,-12.8848
665010.8887,4746014.3467,640,-11.5574
665115.8687,4744749.6700,641,-13.4810
665116.1857,4745066.2100,642,-13.1826
664904.9960,4745191.1533,643,-13.3756
664891.0690,4745499.8200,644,-13.1060
664669.4387,4740986.0367,645,-15.5451
664560.0293,4741448.3600,646,-15.5996
664797.2977,4741743.2467,647,-15.5214
664662.5503,4742143.7400,648,-15.5171
664871.6357,4742416.9267,649,-15.3497
664768.2390,4742819.5167,650,-15.0822
664460.8713,4740115.3267,651,-15.2882
664362.8007,4740637.2067,652,-15.7003
664264.8420,4739145.0567,653,-14.4499
664141.5477,4739741.2600,654,-15.2335
663979.6510,4737781.0254,655,-13.6526
663946.7613,4738715.3867,656,-14.5865
667755.6139,4733990.6139,657,-7.0106
666992.5617,4734548.3333,658,-9.7454
668574.8753,4733498.9900,659,-2.6686
664111.9133,4736862.7967,660,-13.4760
665737.4513,4734623.8867,661,-11.1759
664938.7868,4734253.2835,662,-11.9767
664648.2067,4735292.9200,663,-12.8006
664013.8917,4735381.1367,664,-13.1861
663738.4237,4736176.4467,665,-13.3860
