DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   3.850,   5.000,   0.000, 233.281,   8.440,1808.333,  26.667, 208.333,   0.065,   0.039,   0.097,   0.039,   1.170,  19.500,   0.780,   2.145,   0.071,   0.157,  37.750, 125.917,  37.750, 176.333, 881.500,   0.015,   0.025,   0.007,   0.034,   0.171,   0.291,   0.431,   0.129,   0.604,   3.022
 5.00000,   0.050,   3.730,   5.000,   0.000, 233.281,   8.440,1808.333,  26.667, 208.333,   0.065,   0.039,   0.097,   0.039,   1.170,  19.500,   0.780,   2.145,   0.071,   0.157,  37.750, 125.917,  37.750, 176.333, 881.500,   0.015,   0.025,   0.007,   0.034,   0.171,   0.291,   0.431,   0.129,   0.604,   3.022
10.00000,   0.050,   3.730,   5.000,   0.000, 233.281,   8.440,1808.333,  26.667, 208.333,   0.065,   0.039,   0.097,   0.039,   1.170,  19.500,   0.780,   2.145,   0.071,   0.157,  37.750, 125.917,  37.750, 176.333, 881.500,   0.015,   0.025,   0.007,   0.034,   0.171,   0.291,   0.431,   0.129,   0.604,   3.022
20.00000,   0.050,   3.720,   5.000,   0.000, 233.281,   8.440,1808.333,  26.667, 208.333,   0.065,   0.039,   0.097,   0.039,   1.170,  19.500,   0.780,   2.145,   0.071,   0.157,  37.750, 125.917,  37.750, 176.333, 881.500,   0.015,   0.025,   0.007,   0.034,   0.171,   0.291,   0.431,   0.129,   0.604,   3.022
