DEPTH,SAL,TEMP,SSOL1,SSOL2,DO,pH,DIC,POC,DOC,PO4,POP,DOP,PIP,NH4,NO3,PON,DON,PIN,SiO2,CHLOR,FDIAT,CYANO,CRYPT,MDIAT,IP_CHL,IP_FDI,IP_CYA,IP_CRY,IP_MDI,IN_CHL,IN_FDI,IN_CYA,IN_CRY,IN_MDI
 0.00000,   0.050,   1.990,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
 5.00000,   0.050,   1.930,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
10.00000,   0.050,   1.930,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
20.00000,   0.050,   1.940,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
30.00000,   0.050,   1.950,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
40.00000,   0.050,   1.960,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
50.00000,   0.050,   2.270,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
60.00000,   0.050,   2.360,   2.000,   0.000, 210.156,   8.120,1835.000,  21.667, 208.333,   0.155,   0.000,   0.084,   0.032,   1.034,  17.232,   0.689,   1.896,   0.071,   6.268,   5.083,  17.083,   5.083,  23.833, 119.333,   0.002,   0.003,   0.001,   0.005,   0.023,   0.039,   0.059,   0.018,   0.082,   0.409
