! Central Basin - Station ER_73; file prepared by Michael Markowiak
! 2012099.000																																			
34	data sets																																		
4	number of depths																																		
57	73	"i,j"																																	
DEPTH	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	pH	DIC	POCL	DOCL	PO4	POPL	DOPL	PIP	NH4	NO3	PONL	DONL	PIN	SiO2	CHLOR	FDIAT	CYANO	CRYPT	MDIAT	IP_CHL	IP_FDI	IP_CYA	IP_CRY	IP_MDI	IN_CHL	IN_FDI	IN_CYA	IN_CRY	IN_MDI	
0	5.61	0.05	5.0	0.0	12.89141	7.96	22.1	0.32	2.5	0.0011596	0.001186022	0.0017394	0.001186022	0.01012	0.16867	0.00675	0.01855	0.001	0.026666667	0.070133333	0.233777778	0.070133333	0.327288889	1.636444444	7.01333E-05	0.000116889	3.50667E-05	0.000163644	0.000818222	0.00344	0.00509	0.00153	0.00713	0.03565
5	5.61	0.05	5.0	0.0	12.89141	7.96	22.1	0.32	2.5	0.0011596	0.001186022	0.0017394	0.001186022	0.01012	0.16867	0.00675	0.01855	0.001	0.026666667	0.070133333	0.233777778	0.070133333	0.327288889	1.636444444	7.01333E-05	0.000116889	3.50667E-05	0.000163644	0.000818222	0.00344	0.00509	0.00153	0.00713	0.03565
10	5.61	0.05	5.0	0.0	12.89141	7.96	22.1	0.32	2.5	0.0011596	0.001186022	0.0017394	0.001186022	0.01012	0.16867	0.00675	0.01855	0.001	0.026666667	0.070133333	0.233777778	0.070133333	0.327288889	1.636444444	7.01333E-05	0.000116889	3.50667E-05	0.000163644	0.000818222	0.00344	0.00509	0.00153	0.00713	0.03565
20	5.61	0.05	5.0	0.0	12.89141	7.96	22.1	0.32	2.5	0.0011596	0.001186022	0.0017394	0.001186022	0.01012	0.16867	0.00675	0.01855	0.001	0.026666667	0.070133333	0.233777778	0.070133333	0.327288889	1.636444444	7.01333E-05	0.000116889	3.50667E-05	0.000163644	0.000818222	0.00344	0.00509	0.00153	0.00713	0.03565
