x,y,id,z
671926.8376,4748430.3503,76,-6.7115
671473.3663,4748017.1418,77,-7.9186
672297.3267,4748244.5833,78,-6.3842
672655.3040,4748510.8911,79,-4.2665
670093.0052,4747805.6828,80,-8.1579
670560.2723,4747852.0700,81,-8.8114
669476.9708,4747775.0979,82,-7.9001
670986.3943,4747564.1049,83,-8.3530
669000.9753,4747744.2867,84,-6.7474
668335.8543,4747507.8267,85,-7.4851
668745.7143,4747414.2133,86,-6.7430
667561.1914,4747822.5918,87,-7.4932
667621.9037,4747360.7800,88,-9.0968
668045.0950,4747225.8167,89,-8.5050
666960.6174,4749216.1012,90,-0.6662
667084.5030,4748818.4867,91,-1.3828
666862.2830,4749608.8100,92,-0.5000
666944.2348,4748394.2449,93,-3.6814
666898.2957,4747808.7460,94,-6.9608
671906.3872,4747555.7865,95,-7.4643
672458.0594,4747767.6716,96,-5.5061
671481.7485,4747150.2432,97,-8.1306
672951.3086,4747953.1035,98,-2.8821
670059.7143,4747312.6200,99,-8.3674
670337.6366,4746904.8362,100,-9.3016
670774.9957,4747156.0933,101,-9.4012
669546.7753,4747144.6651,102,-8.7869
668891.2766,4746933.8918,103,-8.6747
671078.1778,4746734.4737,104,-9.6144
668154.7614,4746753.3686,105,-8.1813
666777.3497,4747186.1261,106,-9.8171
667314.4670,4747101.6600,107,-9.2771
667445.0573,4746629.7981,108,-9.3726
666488.3043,4749141.7600,109,-0.8501
666253.7573,4748870.5400,110,-1.7180
666300.6365,4748352.1875,111,-4.6808
666378.2231,4749604.7408,112,-0.5000
666385.8153,4747855.0167,113,-7.2488
666172.2843,4747403.9880,114,-9.1406
672234.3871,4746979.3028,115,-8.2681
672725.2616,4747213.3095,116,-4.0860
671799.6453,4746631.6158,117,-8.8438
673228.1249,4747438.2834,118,-0.6547
671396.1663,4746173.7570,119,-9.4113
669796.8971,4746540.5891,120,-9.5253
670665.9093,4746485.4767,121,-10.1939
670135.4949,4745936.2217,122,-10.1661
670631.0400,4746104.8800,123,-10.2195
668974.6887,4746432.9200,124,-10.4333
669352.7437,4746286.0433,125,-10.4438
668231.2817,4746269.7200,126,-8.7410
668623.0677,4746134.3400,127,-9.6987
670999.1333,4745854.0600,128,-9.9039
667707.5474,4746042.9150,129,-9.2751
666739.0416,4746543.8684,130,-10.6938
665908.9863,4746934.5600,131,-10.2794
666042.9846,4746414.5310,132,-11.1476
666970.0919,4745913.7697,133,-10.9258
665955.4433,4749594.1433,134,-0.5000
665755.6263,4749294.4267,135,-0.5027
665863.0093,4748950.4533,136,-1.8858
665614.7793,4748675.7067,137,-4.3138
665660.4074,4748198.3328,138,-5.5892
665494.6674,4747609.4326,139,-7.6107
665470.9130,4747054.5633,140,-9.3021
672535.8854,4746408.9001,141,-8.9812
673007.0511,4746674.6241,142,-5.2093
672106.4141,4746058.9919,143,-9.6140
673463.5405,4746911.7349,144,-1.2375
671731.5760,4745796.7933,145,-9.7013
670971.3107,4745418.8467,146,-10.3702
671332.2527,4745173.2333,147,-10.3171
671707.5323,4745384.6233,148,-9.9213
669478.0191,4745776.7391,149,-10.5225
670426.3701,4745277.5669,150,-10.5864
669756.2775,4745143.5255,151,-10.8023
668796.8324,4745619.8342,152,-10.5071
668053.5363,4745454.9666,153,-10.4734
667297.4520,4745297.4648,154,-11.3902
666228.1849,4745749.5206,155,-11.8568
665003.7042,4746753.9367,156,-8.7934
665333.5897,4746140.7162,157,-11.5492
665516.7418,4745492.6348,158,-12.6825
666528.2730,4745114.5989,159,-12.0718
665405.3723,4749349.4333,160,-1.1502
665162.5623,4749078.2367,161,-2.2934
665264.5863,4748748.4833,162,-3.5448
665046.1077,4748359.8731,163,-4.3695
664883.1690,4747775.6807,164,-5.1474
664521.7751,4747220.7058,165,-5.2601
672828.9545,4745888.5464,166,-9.4130
673308.9226,4746130.0795,167,-5.5392
672410.7976,4745481.4119,168,-10.0620
673765.8532,4746372.8136,169,-1.4641
672025.2840,4745159.8733,170,-10.4518
670601.4944,4744611.7458,171,-10.8585
671299.0101,4744657.7330,172,-10.6104
671945.9841,4744668.4688,173,-10.4385
669089.7967,4745016.8348,174,-11.2985
669916.1455,4744470.5750,175,-11.2841
669216.1009,4744328.5150,176,-11.7174
668365.2630,4744824.3692,177,-11.7658
667630.9127,4744676.1371,178,-12.0736
666859.6341,4744511.4271,179,-12.2316
665771.9870,4744855.2852,180,-12.8594
664382.4804,4746424.6905,181,-8.1402
664687.8452,4745874.3743,182,-11.9752
663944.7152,4746858.9535,183,-4.7270
664819.1424,4745214.4176,184,-13.3083
665011.9963,4744561.5629,185,-13.6357
666135.8599,4744249.5032,186,-12.8162
664819.0360,4749187.4433,187,-1.4816
664564.7867,4748797.4706,188,-2.0263
664208.0004,4748366.0799,189,-3.2471
664439.5957,4747958.5433,190,-4.4267
664089.9507,4747619.3071,191,-4.4675
663579.8264,4747272.3334,192,-4.4184
673122.0948,4745348.1186,193,-9.5485
673477.6643,4745683.0733,194,-5.3447
672684.8913,4745108.9733,195,-10.0405
673809.3177,4745551.6000,196,-4.2672
674122.9965,4745851.4924,197,-2.5952
672544.4995,4744641.5209,198,-9.8779
670725.7053,4744077.4800,199,-11.1358
671232.2338,4743994.3596,200,-11.0619
669919.3935,4743736.3781,201,-11.4498
670473.4420,4743749.2767,202,-11.4497
671686.9020,4743902.1700,203,-11.0340
671944.5353,4744187.8700,204,-10.4932
672354.8512,4744010.0060,205,-9.9309
668642.0267,4744309.7967,206,-12.1674
669254.5717,4743573.7000,207,-11.6483
668299.2065,4743813.8722,208,-12.4469
668716.7743,4743401.1400,209,-12.0494
667780.6697,4744142.5467,210,-12.5800
667264.9815,4743902.1489,211,-12.6592
666558.6284,4743654.2917,212,-13.0129
665386.6906,4743942.2396,213,-13.7648
663787.4175,4746043.7693,214,-9.0647
664135.6550,4745679.0167,215,-12.6882
663376.4158,4746531.6921,216,-6.1200
664049.3793,4745162.8605,217,-13.5805
662971.7010,4746965.3144,218,-5.5863
663928.4357,4744677.1800,219,-14.0763
664279.9566,4744246.1770,220,-14.2947
664633.6057,4743631.4529,221,-14.5711
665787.2947,4743372.8224,222,-13.8201
664195.9937,4749129.5467,223,-0.5000
663827.9166,4748851.9272,224,-0.5000
663706.9993,4748036.9298,225,-3.6620
663413.7266,4748474.2905,226,-0.5000
663229.4976,4747678.6533,227,-3.7022
662820.1147,4747392.5933,228,-4.5951
673365.5943,4744975.4733,229,-8.1224
673868.6904,4745085.6690,230,-5.9960
672926.7267,4744458.0133,231,-9.5151
673248.0253,4744620.9400,232,-8.4140
674518.9234,4745116.9246,233,-3.2625
674504.8247,4745515.4033,234,-2.6034
672861.1106,4743928.9813,235,-9.3421
670650.1443,4743333.0900,236,-11.2255
671151.1164,4743246.0546,237,-11.2606
671729.7257,4743312.7651,238,-10.9736
669912.8323,4742940.9626,239,-11.1998
670418.6710,4742997.0867,240,-11.0755
669321.2889,4742776.3248,241,-11.4306
672309.4516,4743324.8369,242,-10.1533
672842.9094,4743271.0510,243,-9.2411
668658.0849,4742753.9413,244,-12.0220
667710.0078,4743269.7535,245,-12.9777
668098.5593,4742759.4700,246,-12.7364
666799.9403,4743138.4167,247,-13.3972
667227.1747,4742959.3000,248,-13.4282
666288.9805,4742822.1231,249,-14.0481
665026.3530,4743019.5444,250,-14.7736
663315.8873,4745778.7567,251,-10.8811
663249.1489,4745261.2967,252,-13.3381
662908.7169,4746078.6423,253,-9.5548
662488.5977,4746825.2667,254,-7.2126
662287.1005,4746350.7952,255,-9.2089
663273.3184,4744602.9915,256,-14.3567
662511.1633,4747651.5393,257,-2.8937
662098.8731,4747193.0182,258,-5.2767
663503.6006,4743964.4289,259,-14.6173
663846.4650,4743356.2344,260,-15.1258
664195.0121,4742712.1548,261,-15.3904
665311.7860,4742516.4933,262,-14.7949
665815.7957,4742467.5067,263,-14.5973
662951.1906,4748085.6005,264,-0.9488
673557.1646,4744324.2950,265,-5.4266
673897.7343,4744678.6800,266,-2.2156
674345.8672,4744598.6636,267,-2.0435
673279.3820,4743923.2733,268,-9.0478
673263.7537,4743265.9267,269,-6.7153
673419.0210,4743586.8767,270,-7.6677
670589.1694,4742452.0725,271,-10.6448
671059.3423,4742681.9633,272,-10.8600
671343.4517,4742402.4567,273,-10.7262
671806.7851,4742612.5133,274,-10.5171
672276.3370,4742792.2367,275,-9.7724
670009.2073,4742178.4312,276,-10.7743
669409.2162,4742017.6158,277,-11.3180
668751.4442,4741921.5995,278,-12.0960
672539.7187,4742520.3033,279,-9.4338
672972.6965,4742620.0883,280,-8.1845
673459.2022,4742828.7295,281,-5.8318
667884.1977,4742311.5133,282,-13.2248
668142.8247,4741915.4500,283,-12.7445
667254.9144,4742308.2257,284,-13.6779
666679.0183,4742333.1500,285,-14.1798
665929.7133,4741995.7800,286,-14.6347
666386.9283,4741938.2233,287,-14.2245
664429.1443,4742005.5014,288,-15.6027
665028.4333,4742117.9467,289,-15.2798
662571.5364,4745458.9380,290,-12.6700
662311.5310,4745019.6733,291,-13.7667
662519.0419,4744502.6343,292,-13.0523
662095.5230,4745823.5933,293,-11.8827
661714.5517,4746922.9500,294,-6.9511
661733.1283,4746542.3467,295,-8.9421
661353.8697,4746323.9733,296,-9.0582
661312.4287,4745875.8900,297,-10.5209
661685.1010,4745637.4567,298,-11.2461
662726.8750,4743825.8120,299,-13.4258
662262.5123,4748003.9433,300,-0.5000
661832.8006,4747775.7023,301,-2.2510
661409.3657,4747565.7833,302,-4.5193
661198.2543,4747065.5053,303,-6.6918
663006.1524,4743166.2436,304,-15.2817
663348.6613,4742474.7095,305,-15.8458
663609.0412,4741758.7768,306,-16.0985
665399.7974,4741607.1413,307,-15.0822
673843.5100,4744090.9433,308,-3.9643
674146.9930,4744214.9433,309,-0.5000
673821.4434,4743623.6608,310,-3.0327
673923.7163,4743018.6669,311,-2.2908
670820.9688,4741769.1877,312,-10.0335
671288.3830,4741984.7133,313,-10.2821
670261.3958,4741459.9567,314,-10.1751
671722.3480,4741655.0480,315,-10.4104
672019.1797,4742074.4000,316,-10.6586
672394.0943,4742105.6667,317,-9.9358
669638.1046,4741257.9976,318,-10.9219
668903.0675,4741217.6931,319,-11.8592
667747.3573,4741432.7334,320,-13.0473
668259.8257,4740926.4817,321,-12.3402
672654.0733,4741650.1814,322,-10.2199
673178.2066,4742021.9597,323,-7.6603
673660.2848,4742246.3739,324,-5.3593
674136.5001,4742451.8653,325,-2.9115
667210.3963,4741681.3033,326,-13.6768
666585.2775,4741369.6293,327,-13.9691
665796.2767,4740988.4566,328,-14.5240
664635.5410,4741284.9054,329,-15.5823
663842.8060,4741029.6114,330,-16.0756
661669.9293,4745064.3646,331,-12.8314
661739.5265,4744367.6721,332,-12.2968
661922.5242,4743691.1257,333,-13.0024
661025.3737,4746548.9767,334,-8.6833
660567.1627,4746253.2323,335,-9.7519
660809.4619,4745603.0546,336,-11.6422
660969.8026,4744960.3770,337,-12.7636
662141.9006,4743021.2917,338,-15.1586
661678.1013,4748271.6200,339,-0.5000
661212.4777,4748337.0564,340,-0.5000
661165.2777,4747845.1300,341,-3.5247
660716.4038,4747742.4898,342,-3.5142
660553.7921,4747160.5295,343,-5.6213
660302.6667,4746665.2100,344,-7.5996
662270.4120,4742445.9400,345,-15.8364
662707.6520,4742239.3233,346,-16.2451
662726.3472,4741562.5412,347,-16.4736
662990.6883,4740771.0491,348,-16.4739
665028.8807,4740631.9883,349,-14.9980
671222.5548,4741208.9288,350,-9.5291
670705.9555,4740856.3770,351,-9.6855
669806.2080,4740679.9767,352,-9.9316
670312.7698,4740366.2703,353,-10.1764
672167.6488,4741184.8316,354,-10.6340
671683.7991,4740750.6867,355,-9.6526
669012.1180,4740639.1267,356,-11.3593
669425.0894,4740284.7770,357,-8.7902
668557.3348,4740289.9843,358,-11.6766
667399.6253,4740909.3900,359,-12.9571
667671.6859,4740441.4003,360,-12.5217
666803.4578,4740684.3072,361,-13.3687
667964.1368,4739802.7719,362,-11.8715
672979.0293,4741221.5533,363,-9.6005
673416.0667,4741404.5163,364,-7.4040
672741.2393,4740754.0020,365,-9.8186
673890.6557,4741663.7577,366,-5.1059
674366.7994,4741900.9141,367,-2.4687
666084.2726,4740299.3467,368,-13.7289
665339.1583,4739937.9958,369,-14.1098
664245.2401,4740293.6527,370,-15.5696
663395.4656,4739979.1089,371,-16.1309
661049.9238,4744256.1140,372,-13.3694
661136.2240,4743511.8228,373,-14.2695
661317.1449,4742806.0525,374,-15.3569
659963.7076,4745841.4441,375,-10.6496
660179.2301,4745314.3402,376,-12.4796
659765.6797,4746418.3249,377,-7.1778
660296.0637,4744653.5955,378,-13.6482
660484.3600,4744157.1700,379,-14.3536
661712.8684,4742101.5468,380,-16.1637
660668.4441,4748358.2643,381,-0.5000
660121.2838,4747853.5961,382,-0.8400
659947.5459,4747298.3069,383,-2.6336
660224.9797,4748287.6400,384,-0.5000
659642.6497,4746887.6767,385,-3.9261
662050.5307,4741532.0700,386,-16.5508
661639.5474,4741034.2189,387,-16.6509
662226.5969,4740377.1930,388,-16.5990
662624.1537,4739573.3063,389,-16.3942
664546.6998,4739580.9159,390,-14.6138
671228.2989,4740285.8408,391,-9.5096
670832.3763,4739995.0333,392,-10.2929
669922.2154,4739782.8061,393,-8.4690
670355.3993,4739419.7367,394,-9.8765
670815.3610,4739558.5467,395,-10.4367
672033.9317,4740330.4633,396,-9.7776
672435.6370,4740338.6567,397,-10.0648
671791.7942,4739855.9254,398,-9.5277
668937.5434,4739727.2010,399,-8.2788
669399.0279,4739284.3575,400,-7.3380
668356.1808,4739240.7421,401,-9.9918
667011.5596,4739988.3265,402,-12.7166
667315.2462,4739355.6849,403,-12.0424
666308.6249,4739593.2128,404,-12.9529
667710.5418,4738766.1534,405,-11.4236
673236.9067,4740553.0067,406,-9.0148
673682.1079,4740804.3029,407,-7.0672
674150.6161,4741092.7955,408,-4.6810
672718.3202,4739816.6939,409,-9.4604
673287.1846,4740093.8928,410,-8.7397
674614.2277,4741366.6729,411,-1.8676
665561.4686,4739211.5563,412,-13.3499
664794.1168,4738835.4125,413,-13.7199
663741.5935,4739204.4878,414,-15.1344
662964.4016,4738767.5664,415,-15.5036
660344.4980,4743572.6828,416,-14.9443
660226.4683,4742973.3900,417,-15.6120
660619.2462,4742442.1224,418,-15.9006
661053.5068,4741688.1631,419,-16.4757
659328.3203,4745527.6322,420,-10.8443
659528.2679,4744960.0393,421,-12.7379
659145.9816,4746079.4640,422,-7.3986
659733.2410,4744484.8100,423,-13.8310
659204.8287,4746993.4003,424,-1.2169
659016.0887,4746523.3567,425,-4.4603
659576.6576,4743932.6534,426,-14.6160
659697.3307,4747925.3600,427,-0.5000
659440.1636,4747535.8825,428,-0.5000
661234.9983,4740545.5633,429,-16.8319
661539.5224,4739846.7926,430,-16.7369
660506.4147,4741323.8033,431,-16.8153
660540.1432,4740647.8397,432,-17.0220
661907.7968,4739046.1832,433,-16.5207
662216.3774,4738262.1022,434,-15.7269
664020.1008,4738433.4087,435,-13.9786
671153.8207,4739252.5967,436,-8.8620
671560.1890,4739364.6400,437,-9.2249
669769.5463,4738893.5867,438,-9.3368
670222.4033,4738987.6333,439,-9.1252
670509.2665,4738495.9617,440,-9.0298
671031.2907,4738813.5167,441,-8.8242
672285.0447,4739557.4500,442,-9.5804
672042.4327,4739058.5780,443,-9.0674
668861.6669,4738759.6504,444,-8.9896
669511.4734,4738406.8931,445,-9.3749
668015.1037,4738269.9900,446,-10.8734
668610.8474,4738070.9165,447,-10.0603
666607.5158,4738899.3693,448,-12.3663
667029.6731,4738309.0221,449,-11.8507
665840.1160,4738514.7056,450,-12.9034
667617.6460,4737816.6396,451,-11.0810
673918.7848,4740208.3376,452,-6.5795
674391.0533,4740336.9500,453,-4.8120
674455.8147,4740701.6933,454,-4.0780
674888.8854,4740823.4312,455,-2.3624
673037.7140,4739393.2733,456,-9.0069
673556.0535,4739528.0301,457,-7.8787
672529.3443,4738708.2878,458,-8.8117
672966.8373,4739012.7633,459,-8.8723
674008.7380,4739733.2667,460,-6.6050
665063.2570,4738147.6108,461,-13.3477
664341.5757,4737722.4408,462,-13.5020
663259.5445,4737985.3310,463,-14.2664
662501.6239,4737493.7012,464,-14.4967
659337.4156,4743268.7683,465,-15.4302
659752.8180,4742871.9933,466,-15.6831
659510.3361,4742275.1759,467,-16.2558
660073.3647,4742069.2167,468,-16.3921
660050.6970,4741584.8833,469,-16.6603
658749.0982,4745121.5249,470,-11.1287
659018.5997,4744731.3300,471,-12.5977
658501.2480,4745943.9436,472,-6.7194
658440.4170,4745492.0233,473,-9.0412
658861.8927,4744139.8733,474,-13.8670
658542.1126,4746491.1846,475,-4.1169
658819.7873,4747129.0400,476,-0.5000
658561.7750,4746881.5233,477,-0.5000
658840.7183,4743533.8833,478,-14.8873
660320.9766,4739834.8723,479,-17.2575
660955.0063,4739542.0867,480,-16.9672
660805.8897,4739007.3033,481,-17.0512
661159.7664,4738517.7987,482,-16.6794
659429.5742,4741441.8093,483,-16.8388
659612.4478,4740660.6640,484,-17.2423
659685.4650,4740023.3000,485,-17.4522
661484.2947,4737774.8927,486,-15.8781
661751.2926,4737028.1598,487,-14.5893
663592.2051,4737267.6462,488,-13.6089
671526.9528,4738527.5856,489,-8.6684
669978.2056,4737949.7169,490,-9.2611
670810.1653,4738012.2267,491,-8.8393
671215.1900,4738091.3733,492,-8.6601
670277.5697,4737475.7833,493,-9.0055
670697.0850,4737592.0433,494,-8.8443
672013.9163,4738177.2712,495,-8.5089
669187.6560,4737906.2200,496,-9.4803
669427.3602,4737443.1010,497,-9.3584
668302.0043,4737391.8928,498,-10.1214
668864.4331,4736968.8843,499,-9.4479
666024.2703,4737948.7967,500,-12.7929
666595.4344,4737651.5369,501,-12.2203
667190.1603,4737386.8167,502,-11.6277
665483.9530,4737548.1703,503,-13.2329
667292.3872,4736781.2188,504,-11.5857
667918.9567,4736961.2867,505,-10.3326
674490.0024,4739580.3467,506,-5.2569
674675.4733,4740056.6000,507,-4.4572
675113.0804,4740240.2564,508,-2.8284
673386.6264,4738722.9609,509,-7.5642
673757.0493,4739087.6267,510,-7.2783
674236.6922,4739018.0482,511,-5.3938
672936.6837,4738257.9806,512,-7.9051
672448.0795,4737816.8669,513,-7.8896
664741.4151,4737128.7196,514,-13.4759
664004.3609,4736669.2322,515,-13.4760
662847.8837,4736784.2271,516,-13.6951
662078.1843,4736341.5069,517,-13.6953
658910.4643,4742547.7384,518,-16.0981
658444.5715,4743080.3001,519,-15.5358
658376.4935,4741997.5188,520,-16.6474
658800.7787,4741507.6267,521,-16.8213
658175.0857,4744742.4764,522,-11.2572
658355.0967,4744232.3200,523,-13.4945
657942.0222,4745310.3218,524,-8.3785
657850.1841,4745914.5514,525,-5.6125
657892.6299,4746467.6329,526,-3.7930
657926.0443,4743975.3961,527,-13.2899
658062.4603,4743459.1733,528,-14.7251
658088.8166,4746986.0032,529,-0.5000
660039.3039,4738982.3387,530,-17.2660
659079.6745,4739685.4216,531,-17.4762
659317.7667,4739095.5967,532,-17.4512
659995.5800,4738324.9467,533,-17.1762
660479.0064,4737869.1227,534,-16.7262
660895.0950,4737435.0633,535,-16.1621
658557.1740,4741030.3967,536,-17.1161
658798.6261,4740424.6260,537,-17.3619
660921.1005,4736735.9698,538,-14.9940
661267.2933,4735983.6074,539,-13.8977
663280.9972,4736189.1720,540,-13.4761
671502.8242,4737688.8174,541,-8.3404
669697.6560,4736979.2567,542,-9.0217
670119.6150,4737046.7433,543,-8.7486
670988.1348,4737180.4649,544,-8.1249
670436.4548,4736681.0760,545,-7.9859
671949.6330,4737328.6541,546,-7.6854
669361.9258,4736540.3667,547,-8.8061
668312.4899,4736535.7354,548,-9.9548
668856.2439,4736043.9372,549,-9.0408
665744.4441,4736862.4535,550,-13.2832
666378.7790,4737039.9367,551,-12.5518
666641.2630,4736622.3800,552,-12.6823
664998.9403,4736438.6728,553,-13.4176
667374.0313,4736187.6200,554,-11.4951
667925.9045,4735943.0880,555,-10.6638
666399.4850,4736238.3700,556,-13.1981
666618.5570,4735833.6933,557,-12.9419
667064.4963,4735807.6167,558,-12.2427
675050.5868,4739371.2512,559,-3.4234
675283.0030,4739796.3600,560,-3.2161
674795.6303,4738849.8713,561,-2.8877
673769.4129,4738274.2837,562,-5.4161
674129.0500,4738551.0267,563,-5.0147
673368.3350,4738014.4100,564,-6.5441
674492.8080,4738333.4323,565,-2.0935
672873.1820,4737529.7067,566,-6.8616
673386.3406,4737539.1252,567,-4.1512
672394.2843,4737049.1867,568,-6.6380
672764.4547,4737159.0967,569,-6.1793
664383.0207,4736198.0533,570,-13.3594
663628.8687,4735715.9600,571,-13.3408
664292.8390,4735555.1001,572,-13.0829
662574.4381,4735736.5256,573,-13.4762
661531.6043,4735364.6600,574,-13.5659
662152.7145,4735043.7203,575,-13.4552
657863.7701,4742477.7917,576,-16.2671
657674.3180,4743287.9833,577,-15.1128
657529.8647,4742883.0167,578,-15.8019
657664.4603,4741513.7969,579,-17.1216
658038.1233,4741027.5433,580,-17.3283
657163.0425,4742003.6534,581,-16.7346
657555.3954,4744538.7308,582,-10.3599
657386.1564,4745132.6942,583,-6.9571
657294.9656,4745798.7437,584,-4.1317
657290.8011,4746448.4058,585,-2.4352
657659.7420,4747151.8967,586,-0.5000
657206.9145,4747041.2016,587,-0.5000
657308.4442,4743662.4670,588,-13.3855
657108.3630,4744363.9133,589,-9.1196
657006.4603,4743996.3133,590,-11.6206
658786.3485,4738642.0439,591,-17.4512
659393.4295,4737996.0761,592,-17.2861
658251.4794,4739262.5553,593,-17.4762
657989.7284,4739975.8513,594,-17.4512
659885.6474,4737216.0209,595,-16.6919
660294.8493,4736634.8967,596,-15.7379
657770.0107,4740558.7800,597,-17.4511
660002.2177,4735934.4858,598,-15.1282
660598.5153,4735660.4233,599,-14.2686
660632.3820,4735102.3167,600,-14.1187
661138.7467,4734921.6433,601,-13.7305
663246.7727,4735229.2011,602,-13.2065
671454.8153,4736814.7707,603,-7.5336
669905.4095,4736202.0420,604,-8.0424
670745.0737,4736288.5167,605,-7.5650
671129.7120,4736345.2400,606,-7.2505
670484.1980,4735887.7579,607,-7.2769
671917.9133,4736569.0467,608,-6.3647
672293.5537,4736677.6600,609,-5.1297
669251.2887,4735662.7967,610,-8.2933
669643.2243,4735763.9633,611,-8.0729
668444.7817,4735649.2800,612,-9.6612
668486.9401,4735135.0388,613,-9.0591
669173.1981,4735129.2977,614,-7.7979
665911.3907,4736244.4833,615,-13.3981
665195.0843,4735816.9467,616,-13.1385
665682.6250,4735841.2167,617,-13.2300
664976.2187,4735400.0833,618,-12.7764
667245.7057,4735398.3067,619,-11.7862
667674.3250,4735360.8400,620,-11.2769
667804.6526,4734865.0712,621,-10.0483
665918.5497,4735439.9433,622,-12.5301
666366.3873,4735438.5333,623,-12.2081
666566.6880,4735033.8133,624,-10.9746
667000.0670,4735019.6633,625,-10.9819
674134.3768,4737856.9813,626,-2.0670
673859.7943,4737482.0567,627,-0.9809
673031.5637,4736917.1500,628,-2.7210
673381.7210,4737039.5433,629,-2.5935
672550.4886,4736300.9877,630,-1.9512
672950.8673,4736575.7200,631,-1.1277
663708.0385,4734610.9993,632,-12.8912
664273.2110,4734894.8500,633,-12.8060
664584.1983,4734514.8033,634,-12.6075
665007.2083,4734584.3733,635,-12.4877
665228.8207,4735009.4100,636,-12.5847
662801.3830,4734764.4600,637,-13.3208
661232.0629,4734279.2548,638,-13.5894
661937.6887,4734368.2033,639,-13.4553
662288.9981,4733866.1078,640,-13.4553
662994.5161,4734210.3178,641,-13.2055
657059.0567,4742853.7600,642,-15.0687
656803.2227,4742446.9100,643,-15.8905
656899.6130,4743254.7167,644,-14.0767
657102.5147,4741129.6667,645,-17.3597
657038.5938,4740465.7255,646,-17.5012
656593.3498,4741388.0547,647,-17.1920
656143.8409,4742366.7778,648,-14.9533
656085.0353,4741711.2633,649,-16.6804
656836.2836,4745091.5083,650,-3.9449
656697.1597,4744546.9940,651,-5.3087
656733.1692,4745750.2050,652,-1.9472
656690.4513,4746346.8269,653,-1.0587
656623.5126,4746912.2220,654,-0.5000
656505.2495,4743975.9230,655,-7.0164
656443.7908,4743398.4638,656,-10.5156
658209.5413,4737960.2487,657,-17.4838
658820.0778,4737303.8149,658,-17.3586
657428.2275,4738879.9922,659,-17.5263
657556.7337,4738310.2967,660,-17.5163
659371.4753,4736807.7867,661,-16.9368
657115.9995,4739673.0157,662,-17.5262
659396.7380,4736230.2567,663,-16.1189
659590.9971,4735040.6693,664,-14.8866
660240.8823,4734771.1700,665,-14.0654
