FVC file = erie.fvc, Simulation Execution: 08/11/2019 08:11:48
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.66847905400000E+06, 0.47461446133333E+07, -0.8649115E+01,           5,  0.2521966E+06,          66
, 0.66879068666667E+06, 0.47458773366667E+07, -0.1032523E+02,           5,  0.2263574E+06,          67
, 0.66770889033333E+06, 0.47463053833333E+07, -0.8950718E+01,           5,  0.3174062E+06,          68
, 0.66804056966667E+06, 0.47459961233333E+07, -0.8295328E+01,           5,  0.2680264E+06,          69
, 0.67152012689695E+06, 0.47448426530362E+07, -0.1023019E+02,           5,  0.4450680E+06,          70
, 0.67438193766667E+06, 0.47437076500000E+07, -0.1000000E+01,           1,  0.2021147E+06,          71
, 0.67414234800000E+06, 0.47434077766667E+07, -0.2218380E+01,           1,  0.2134088E+06,          72
, 0.67238013352679E+06, 0.47433240703658E+07, -0.1002701E+02,           3,  0.4209494E+06,          73
, 0.67303771017560E+06, 0.47430931177196E+07, -0.8312341E+01,           3,  0.3973208E+06,          74
, 0.67159773233333E+06, 0.47439233866667E+07, -0.1070842E+02,           3,  0.2807966E+06,          75
, 0.67172060736179E+06, 0.47433699781220E+07, -0.1101521E+02,           3,  0.4441936E+06,          76
, 0.67351992900000E+06, 0.47430355766667E+07, -0.6375753E+01,           5,  0.1789381E+06,          77
, 0.67372869400000E+06, 0.47426881033333E+07, -0.5205467E+01,           5,  0.2641497E+06,          78
, 0.67422683462693E+06, 0.47428409255855E+07, -0.2782411E+01,           1,  0.4661771E+06,          79
, 0.67085466290906E+06, 0.47445114951236E+07, -0.1058383E+02,           5,  0.5327709E+06,          80
, 0.67114806766667E+06, 0.47440361066667E+07, -0.1098355E+02,           3,  0.2579274E+06,          81
, 0.67001572448353E+06, 0.47451586555365E+07, -0.1075817E+02,           3,  0.5398176E+06,          82
, 0.67058124666667E+06, 0.47450084666667E+07, -0.1060506E+02,           5,  0.3055938E+06,          83
, 0.66926989206072E+06, 0.47452804089335E+07, -0.1034451E+02,           3,  0.4694765E+06,          84
, 0.66872904866667E+06, 0.47454621466667E+07, -0.9538085E+01,           3,  0.2542227E+06,          85
, 0.66730259933937E+06, 0.47487461473616E+07, -0.2374609E+01,           5,  0.4265491E+06,          86
, 0.66715319595577E+06, 0.47481297832972E+07, -0.5210106E+01,           5,  0.4498102E+06,          87
, 0.66700700866667E+06, 0.47476093633333E+07, -0.8120484E+01,           5,  0.2429752E+06,          88
, 0.66692862700000E+06, 0.47468096166667E+07, -0.1045169E+02,           5,  0.2257696E+06,          89
, 0.66687944766667E+06, 0.47464000066667E+07, -0.1076432E+02,           5,  0.2620760E+06,          90
, 0.66722593933333E+06, 0.47461395000000E+07, -0.1048876E+02,           5,  0.3434025E+06,          91
, 0.66643026746845E+06, 0.47476565673164E+07, -0.7706914E+01,           5,  0.5712584E+06,          92
, 0.66638932326349E+06, 0.47469492830368E+07, -0.1029919E+02,           5,  0.4458652E+06,          93
, 0.66794710266667E+06, 0.47455359066667E+07, -0.9922107E+01,           3,  0.2671508E+06,          94
, 0.66832394900000E+06, 0.47452692066667E+07, -0.9488750E+01,           3,  0.2810351E+06,          95
, 0.66716844400000E+06, 0.47456597333333E+07, -0.1089782E+02,           5,  0.2923600E+06,          96
, 0.66755792800000E+06, 0.47453654000000E+07, -0.1098655E+02,           3,  0.2456580E+06,          97
, 0.67227574433333E+06, 0.47427912066667E+07, -0.1000051E+02,           3,  0.2227454E+06,          98
, 0.67272249975721E+06, 0.47425100392290E+07, -0.8788627E+01,           3,  0.5135237E+06,          99
, 0.67179956954093E+06, 0.47426163873181E+07, -0.1060660E+02,           3,  0.4497180E+06,         100
, 0.67340247391477E+06, 0.47422395896199E+07, -0.6667727E+01,           3,  0.4894292E+06,         101
, 0.67076448853813E+06, 0.47436416296486E+07, -0.1141912E+02,           3,  0.4592722E+06,         102
, 0.67119605933333E+06, 0.47432627133333E+07, -0.1133502E+02,           3,  0.2233393E+06,         103
, 0.67104429900000E+06, 0.47428916966667E+07, -0.1104051E+02,           3,  0.2496908E+06,         104
, 0.67129910600000E+06, 0.47425224966667E+07, -0.1076969E+02,           3,  0.2799188E+06,         105
, 0.67390265300000E+06, 0.47419370533333E+07, -0.5147584E+01,           5,  0.2023026E+06,         106
, 0.67435686227172E+06, 0.47421328459167E+07, -0.2780458E+01,           5,  0.3894206E+06,         107
, 0.67023960423302E+06, 0.47441083020893E+07, -0.1134388E+02,           3,  0.4882270E+06,         108
, 0.66972902151886E+06, 0.47445176796354E+07, -0.1129913E+02,           3,  0.4545572E+06,         109
, 0.66919720200000E+06, 0.47447730733333E+07, -0.1045368E+02,           3,  0.2806080E+06,         110
, 0.66822120878114E+06, 0.47447298929828E+07, -0.1121947E+02,           3,  0.5067110E+06,         111
, 0.66880237033333E+06, 0.47445498533333E+07, -0.1096031E+02,           3,  0.2984397E+06,         112
, 0.66665146708688E+06, 0.47489515955155E+07, -0.1815769E+01,           5,  0.4356237E+06,         113
, 0.66646776404897E+06, 0.47483279442847E+07, -0.4227083E+01,           5,  0.4293894E+06,         114
, 0.66632720082361E+06, 0.47462482433653E+07, -0.1126276E+02,           5,  0.4151472E+06,         115
, 0.66637182566667E+06, 0.47456668400000E+07, -0.1171164E+02,           5,  0.2917193E+06,         116
, 0.66676369500000E+06, 0.47454298066667E+07, -0.1161997E+02,           5,  0.3174652E+06,         117
, 0.66572614167137E+06, 0.47475743391399E+07, -0.7607742E+01,           5,  0.5162097E+06,         118
, 0.66583887933333E+06, 0.47470102400000E+07, -0.9958725E+01,           5,  0.2721840E+06,         119
, 0.66584850618358E+06, 0.47486517373712E+07, -0.3486960E+01,           5,  0.4831607E+06,         120
, 0.66558706700000E+06, 0.47481206000000E+07, -0.5450581E+01,           5,  0.2345191E+06,         121
, 0.66556062066667E+06, 0.47467036933333E+07, -0.1042027E+02,           5,  0.2415841E+06,         122
, 0.66565469598146E+06, 0.47461633428895E+07, -0.1156603E+02,           5,  0.4812109E+06,         123
, 0.66744612388059E+06, 0.47448350053768E+07, -0.1191868E+02,           3,  0.4555538E+06,         124
, 0.66685819066667E+06, 0.47449517533333E+07, -0.1200057E+02,           3,  0.2690852E+06,         125
, 0.67188685815346E+06, 0.47418557123426E+07, -0.1030029E+02,           3,  0.4621613E+06,         126
, 0.67239068033333E+06, 0.47420196933333E+07, -0.1020406E+02,           3,  0.2468924E+06,         127
, 0.67267699266667E+06, 0.47416967800000E+07, -0.1016340E+02,           3,  0.2528915E+06,         128
, 0.67310147800000E+06, 0.47417823500000E+07, -0.8530697E+01,           3,  0.2253320E+06,         129
, 0.67110878466667E+06, 0.47421212500000E+07, -0.1034780E+02,           3,  0.2483626E+06,         130
, 0.67131663981949E+06, 0.47415746935275E+07, -0.9627334E+01,           3,  0.4636667E+06,         131
, 0.67335247766667E+06, 0.47414557533333E+07, -0.7131508E+01,           3,  0.2098177E+06,         132
, 0.67390950329364E+06, 0.47414018579039E+07, -0.5034123E+01,           5,  0.5112574E+06,         133
, 0.67034282500000E+06, 0.47432133966667E+07, -0.1127483E+02,           3,  0.2534597E+06,         134
, 0.67045401749000E+06, 0.47426449539734E+07, -0.1085474E+02,           3,  0.5865411E+06,         135
, 0.66985211662410E+06, 0.47434437446252E+07, -0.1137476E+02,           3,  0.5655661E+06,         136
, 0.67068031333333E+06, 0.47420899533333E+07, -0.1034682E+02,           3,  0.2533340E+06,         137
, 0.67456320004158E+06, 0.47414652436785E+07, -0.2656102E+01,           5,  0.4060322E+06,         138
, 0.66932963257576E+06, 0.47438337887890E+07, -0.1168507E+02,           3,  0.4988781E+06,         139
, 0.66885310400000E+06, 0.47441011766667E+07, -0.1208855E+02,           3,  0.2726697E+06,         140
, 0.66801814533333E+06, 0.47442326600000E+07, -0.1248023E+02,           3,  0.2036707E+06,         141
, 0.66837324088071E+06, 0.47437926632209E+07, -0.1238296E+02,           3,  0.4949030E+06,         142
, 0.66748271329963E+06, 0.47441850783688E+07, -0.1251029E+02,           3,  0.4711928E+06,         143
, 0.66612706800000E+06, 0.47490983800000E+07, -0.1674651E+01,           5,  0.2229169E+06,         144
, 0.66585820725521E+06, 0.47454879128045E+07, -0.1237076E+02,           5,  0.5124253E+06,         145
, 0.66602240233333E+06, 0.47449295000000E+07, -0.1250850E+02,           5,  0.2135177E+06,         146
, 0.66647917034158E+06, 0.47445588724456E+07, -0.1235488E+02,           3,  0.5536029E+06,         147
, 0.66499606473543E+06, 0.47473027104652E+07, -0.6699989E+01,           5,  0.4490576E+06,         148
, 0.66498822026091E+06, 0.47466745608128E+07, -0.9306611E+01,           5,  0.4507573E+06,         149
, 0.66503871861070E+06, 0.47480048069357E+07, -0.4759848E+01,           5,  0.5351036E+06,         150
, 0.66539869633333E+06, 0.47489066333333E+07, -0.3010204E+01,           5,  0.2008644E+06,         151
, 0.66490507770502E+06, 0.47486332261109E+07, -0.3433911E+01,           5,  0.4072125E+06,         152
, 0.66507934900000E+06, 0.47461351333333E+07, -0.1135521E+02,           5,  0.2326192E+06,         153
, 0.66486479634487E+06, 0.47456051278550E+07, -0.1264696E+02,           5,  0.6211531E+06,         154
, 0.66534149233333E+06, 0.47452639933333E+07, -0.1296668E+02,           5,  0.2311037E+06,         155
, 0.66694193500000E+06, 0.47441015000000E+07, -0.1248348E+02,           3,  0.2860013E+06,         156
, 0.67208984965617E+06, 0.47411400631142E+07, -0.1045235E+02,           3,  0.4969865E+06,         157
, 0.67259896166667E+06, 0.47413230466667E+07, -0.1059162E+02,           3,  0.1959594E+06,         158
, 0.67145554067593E+06, 0.47408408082580E+07, -0.9626800E+01,           3,  0.4699170E+06,         159
, 0.67307886785259E+06, 0.47409782623309E+07, -0.8829036E+01,           3,  0.4488064E+06,         160
, 0.67030608728025E+06, 0.47416043772804E+07, -0.1032847E+02,           3,  0.6058248E+06,         161
, 0.67081119866667E+06, 0.47412995733333E+07, -0.9448435E+01,           3,  0.2420822E+06,         162
, 0.67079414547907E+06, 0.47407242881616E+07, -0.9194711E+01,           3,  0.5192587E+06,         163
, 0.67354514866667E+06, 0.47406605466667E+07, -0.7170846E+01,           3,  0.2772728E+06,         164
, 0.67396344500000E+06, 0.47408279300000E+07, -0.5306822E+01,           3,  0.2864651E+06,         165
, 0.67430329166667E+06, 0.47405290633333E+07, -0.4616604E+01,           3,  0.2427553E+06,         166
, 0.67476220741865E+06, 0.47407786380235E+07, -0.2831808E+01,           5,  0.4668445E+06,         167
, 0.66944361327284E+06, 0.47428242140326E+07, -0.1136889E+02,           3,  0.5204022E+06,         168
, 0.66985469442344E+06, 0.47422170821172E+07, -0.1096966E+02,           3,  0.5060434E+06,         169
, 0.66886398552032E+06, 0.47432681581795E+07, -0.1189819E+02,           3,  0.4751341E+06,         170
, 0.66779590136895E+06, 0.47434717525942E+07, -0.1282994E+02,           3,  0.4585562E+06,         171
, 0.66824773601673E+06, 0.47429132699630E+07, -0.1264907E+02,           3,  0.5030162E+06,         172
, 0.66684050433333E+06, 0.47436575466667E+07, -0.1286914E+02,           3,  0.3324702E+06,         173
, 0.66721182309092E+06, 0.47431163370903E+07, -0.1334665E+02,           3,  0.6315139E+06,         174
, 0.66549552788206E+06, 0.47447243683748E+07, -0.1312027E+02,           5,  0.4854838E+06,         175
, 0.66568283633333E+06, 0.47441783500000E+07, -0.1326644E+02,           5,  0.3002192E+06,         176
, 0.66609386866667E+06, 0.47440781533333E+07, -0.1284773E+02,           3,  0.2462415E+06,         177
, 0.66622444706009E+06, 0.47434670760001E+07, -0.1337851E+02,           3,  0.6244922E+06,         178
, 0.66427628304824E+06, 0.47470966984008E+07, -0.5065818E+01,           5,  0.4515450E+06,         179
, 0.66427154827965E+06, 0.47464707638135E+07, -0.7687978E+01,           5,  0.4488594E+06,         180
, 0.66449974833333E+06, 0.47479410666667E+07, -0.4522959E+01,           5,  0.2195879E+06,         181
, 0.66422853766667E+06, 0.47476194266667E+07, -0.4698584E+01,           5,  0.2337434E+06,         182
, 0.66432558566667E+06, 0.47459394933333E+07, -0.1085374E+02,           5,  0.2610771E+06,         183
, 0.66423504537144E+06, 0.47484070591359E+07, -0.3250667E+01,           5,  0.4035724E+06,         184
, 0.66458357300000E+06, 0.47450441300000E+07, -0.1356555E+02,           5,  0.2787758E+06,         185
, 0.66475005791194E+06, 0.47445238969659E+07, -0.1379271E+02,           5,  0.4935173E+06,         186
, 0.66401350200000E+06, 0.47456147633333E+07, -0.1170296E+02,           5,  0.2711325E+06,         187
, 0.66413882933333E+06, 0.47451638666667E+07, -0.1359549E+02,           5,  0.2816028E+06,         188
, 0.67226411233333E+06, 0.47406395400000E+07, -0.1033712E+02,           3,  0.2331534E+06,         189
, 0.67269391566667E+06, 0.47405785133333E+07, -0.1005958E+02,           3,  0.2517443E+06,         190
, 0.67179210809374E+06, 0.47402631279066E+07, -0.9960665E+01,           3,  0.4969103E+06,         191
, 0.67067914572025E+06, 0.47400338360972E+07, -0.1010948E+02,           3,  0.5410347E+06,         192
, 0.67131682889140E+06, 0.47397628783664E+07, -0.9589931E+01,           3,  0.5015086E+06,         193
, 0.67278876833406E+06, 0.47400373487299E+07, -0.9495637E+01,           3,  0.5388584E+06,         194
, 0.67353399905663E+06, 0.47401328856640E+07, -0.8178562E+01,           3,  0.4417174E+06,         195
, 0.66989691433333E+06, 0.47412223000000E+07, -0.1051926E+02,           3,  0.2749244E+06,         196
, 0.67001446712238E+06, 0.47406633074147E+07, -0.9526716E+01,           3,  0.5209296E+06,         197
, 0.66924469847404E+06, 0.47418527964745E+07, -0.1158716E+02,           3,  0.4979205E+06,         198
, 0.66945374366667E+06, 0.47413038100000E+07, -0.1119532E+02,           3,  0.2273766E+06,         199
, 0.67005290766667E+06, 0.47401567500000E+07, -0.9992261E+01,           3,  0.2767298E+06,         200
, 0.67422310240475E+06, 0.47399698682552E+07, -0.5729697E+01,           5,  0.4340336E+06,         201
, 0.67483354622806E+06, 0.47397196595752E+07, -0.3883853E+01,           5,  0.4487762E+06,         202
, 0.67496506033333E+06, 0.47402579433333E+07, -0.3432162E+01,           5,  0.1952052E+06,         203
, 0.66905788100000E+06, 0.47424051133333E+07, -0.1172949E+02,           3,  0.2577192E+06,         204
, 0.66859806766667E+06, 0.47424541400000E+07, -0.1227777E+02,           3,  0.3034578E+06,         205
, 0.66759546001642E+06, 0.47424818386991E+07, -0.1341231E+02,           3,  0.5010718E+06,         206
, 0.66789652933333E+06, 0.47420746566667E+07, -0.1309291E+02,           3,  0.2882279E+06,         207
, 0.66837203400000E+06, 0.47421028733333E+07, -0.1262201E+02,           3,  0.2405551E+06,         208
, 0.66633052133333E+06, 0.47428524800000E+07, -0.1402204E+02,           3,  0.3335020E+06,         209
, 0.66677271266667E+06, 0.47426812333333E+07, -0.1384251E+02,           3,  0.2735778E+06,         210
, 0.66690883890223E+06, 0.47421022370355E+07, -0.1394562E+02,           3,  0.4946747E+06,         211
, 0.66485899966667E+06, 0.47440021800000E+07, -0.1414156E+02,           5,  0.2827202E+06,         212
, 0.66531375600000E+06, 0.47438513300000E+07, -0.1386651E+02,           5,  0.3328729E+06,         213
, 0.66538785905634E+06, 0.47432654635614E+07, -0.1426539E+02,           5,  0.6126348E+06,         214
, 0.66539675807356E+06, 0.47425294922939E+07, -0.1482888E+02,           3,  0.5600702E+06,         215
, 0.66599843566667E+06, 0.47425260800000E+07, -0.1447031E+02,           3,  0.2833090E+06,         216
, 0.66356462888168E+06, 0.47469017385092E+07, -0.5245719E+01,           5,  0.4526005E+06,         217
, 0.66354586980642E+06, 0.47462709842312E+07, -0.7246291E+01,           5,  0.4435576E+06,         218
, 0.66378919366667E+06, 0.47477199066667E+07, -0.4315462E+01,           5,  0.2696526E+06,         219
, 0.66348289166667E+06, 0.47474178933333E+07, -0.3980862E+01,           5,  0.2316972E+06,         220
, 0.66358339700000E+06, 0.47457371266667E+07, -0.1004022E+02,           5,  0.2644533E+06,         221
, 0.66355470585791E+06, 0.47481883189484E+07, -0.2813121E+01,           5,  0.4833957E+06,         222
, 0.66379742266667E+06, 0.47448375633333E+07, -0.1395904E+02,           5,  0.2999771E+06,         223
, 0.66397257923027E+06, 0.47443225173492E+07, -0.1436457E+02,           5,  0.4989344E+06,         224
, 0.66435023096673E+06, 0.47437069630425E+07, -0.1465431E+02,           5,  0.5021625E+06,         225
, 0.66326193666667E+06, 0.47454181566667E+07, -0.1214551E+02,           5,  0.2689299E+06,         226
, 0.66335063500000E+06, 0.47449694900000E+07, -0.1417179E+02,           5,  0.2669998E+06,         227
, 0.67220975200000E+06, 0.47398731866667E+07, -0.9661935E+01,           3,  0.2348221E+06,         228
, 0.67193257542630E+06, 0.47393948831770E+07, -0.9342243E+01,           3,  0.5035985E+06,         229
, 0.67049149933333E+06, 0.47394670466667E+07, -0.1036068E+02,           3,  0.2440178E+06,         230
, 0.67094771204239E+06, 0.47391027557053E+07, -0.9100391E+01,           3,  0.5333408E+06,         231
, 0.66962372980834E+06, 0.47396835018184E+07, -0.8315373E+01,           5,  0.6247757E+06,         232
, 0.67006341066667E+06, 0.47392873433333E+07, -0.9658493E+01,           3,  0.3066105E+06,         233
, 0.67155692424827E+06, 0.47388104879019E+07, -0.8872973E+01,           3,  0.4430081E+06,         234
, 0.67291307866667E+06, 0.47394886266667E+07, -0.9069365E+01,           3,  0.2647559E+06,         235
, 0.67345402194382E+06, 0.47394554929946E+07, -0.8284356E+01,           3,  0.4860391E+06,         236
, 0.67254010163092E+06, 0.47390616937728E+07, -0.9055970E+01,           3,  0.4542168E+06,         237
, 0.67410893770372E+06, 0.47393208688859E+07, -0.6453379E+01,           3,  0.4141528E+06,         238
, 0.66927374222753E+06, 0.47407650267754E+07, -0.1085583E+02,           3,  0.5118772E+06,         239
, 0.66898703372542E+06, 0.47401004732661E+07, -0.9191921E+01,           3,  0.5425143E+06,         240
, 0.66861443819410E+06, 0.47415481596366E+07, -0.1231581E+02,           3,  0.5014165E+06,         241
, 0.66877340766667E+06, 0.47409798233333E+07, -0.1199340E+02,           3,  0.2495747E+06,         242
, 0.67471450153386E+06, 0.47390444790095E+07, -0.3592243E+01,           5,  0.4732290E+06,         243
, 0.66715094211251E+06, 0.47414062807930E+07, -0.1354074E+02,           3,  0.5817094E+06,         244
, 0.66771936133333E+06, 0.47416452266667E+07, -0.1317037E+02,           3,  0.2729057E+06,         245
, 0.66804945400000E+06, 0.47413580233333E+07, -0.1280366E+02,           3,  0.2707972E+06,         246
, 0.66617634702375E+06, 0.47419592302167E+07, -0.1451907E+02,           3,  0.5463637E+06,         247
, 0.66618542133333E+06, 0.47414144366667E+07, -0.1439167E+02,           3,  0.3034120E+06,         248
, 0.66659815800000E+06, 0.47411381533333E+07, -0.1390916E+02,           3,  0.3698197E+06,         249
, 0.66462186471169E+06, 0.47430485741323E+07, -0.1496864E+02,           5,  0.5264929E+06,         250
, 0.66464415358655E+06, 0.47423673731615E+07, -0.1536894E+02,           3,  0.5117388E+06,         251
, 0.66537115009574E+06, 0.47418276433040E+07, -0.1511830E+02,           3,  0.4767240E+06,         252
, 0.66463153988367E+06, 0.47416366468857E+07, -0.1560232E+02,           3,  0.5558646E+06,         253
, 0.66289425272319E+06, 0.47467726884282E+07, -0.6964415E+01,           5,  0.4176858E+06,         254
, 0.66281833814185E+06, 0.47461226420885E+07, -0.9085428E+01,           5,  0.4401049E+06,         255
, 0.66294486026909E+06, 0.47474338627140E+07, -0.4728007E+01,           5,  0.3982005E+06,         256
, 0.66281788900000E+06, 0.47455835733333E+07, -0.1159340E+02,           5,  0.2961193E+06,         257
, 0.66282167388078E+06, 0.47480058829380E+07, -0.2263251E+01,           5,  0.4561667E+06,         258
, 0.66284970643874E+06, 0.47446890581095E+07, -0.1414136E+02,           5,  0.5033419E+06,         259
, 0.66325758053414E+06, 0.47440963687982E+07, -0.1440651E+02,           5,  0.5108930E+06,         260
, 0.66343858866667E+06, 0.47435868600000E+07, -0.1501815E+02,           5,  0.2969860E+06,         261
, 0.66386725833333E+06, 0.47434372233333E+07, -0.1509976E+02,           5,  0.2443095E+06,         262
, 0.66386693822918E+06, 0.47428393007181E+07, -0.1547359E+02,           3,  0.5355746E+06,         263
, 0.66230870523438E+06, 0.47452736122133E+07, -0.1315169E+02,           5,  0.5958929E+06,         264
, 0.67212984390022E+06, 0.47385126266866E+07, -0.8740705E+01,           3,  0.4550909E+06,         265
, 0.67003499882253E+06, 0.47387097600154E+07, -0.8454191E+01,           3,  0.4836268E+06,         266
, 0.67068946597991E+06, 0.47384105888154E+07, -0.8650941E+01,           3,  0.6032254E+06,         267
, 0.67131448418081E+06, 0.47380994041548E+07, -0.8721337E+01,           3,  0.4609148E+06,         268
, 0.66906222911068E+06, 0.47391492073454E+07, -0.7484726E+01,           5,  0.4957355E+06,         269
, 0.66939508729645E+06, 0.47385663736034E+07, -0.8958749E+01,           3,  0.4538066E+06,         270
, 0.66868479766667E+06, 0.47395979533333E+07, -0.8262773E+01,           3,  0.3006948E+06,         271
