id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.6714861E+06,  0.4748537E+07,    34.483,    35.402
           2,  0.6711068E+06,  0.4748381E+07,    36.734,    37.656
           3,  0.6708332E+06,  0.4748737E+07,    33.940,    34.794
           4,  0.6720969E+06,  0.4748202E+07,    37.826,    39.049
           5,  0.6717260E+06,  0.4748066E+07,    39.164,    40.300
           6,  0.6726497E+06,  0.4747784E+07,    42.721,    44.464
           7,  0.6720237E+06,  0.4747887E+07,    33.461,    34.582
           8,  0.6723343E+06,  0.4747656E+07,    37.890,    39.244
           9,  0.6731952E+06,  0.4747349E+07,    39.636,    41.005
          10,  0.6725893E+06,  0.4747416E+07,    43.029,    44.756
          11,  0.6728757E+06,  0.4747188E+07,    39.146,    40.373
          12,  0.6737455E+06,  0.4746930E+07,    46.312,    48.189
          13,  0.6731661E+06,  0.4746993E+07,    41.237,    43.060
          14,  0.6737220E+06,  0.4746534E+07,    54.040,    57.654
          15,  0.6741571E+06,  0.4746395E+07,    64.974,    71.318
          16,  0.6707183E+06,  0.4748112E+07,    35.114,    35.967
          17,  0.6713467E+06,  0.4747910E+07,    34.262,    35.138
          18,  0.6709814E+06,  0.4747704E+07,    30.872,    31.543
          19,  0.6704446E+06,  0.4748467E+07,    37.535,    38.503
          20,  0.6703564E+06,  0.4747860E+07,    38.782,    39.638
          21,  0.6700408E+06,  0.4748162E+07,    35.191,    36.143
          22,  0.6701433E+06,  0.4748780E+07,    36.762,    37.831
          23,  0.6719633E+06,  0.4747519E+07,    36.669,    37.756
          24,  0.6712875E+06,  0.4747544E+07,    31.993,    32.898
          25,  0.6716611E+06,  0.4747355E+07,    34.910,    35.772
          26,  0.6725602E+06,  0.4747060E+07,    34.555,    35.462
          27,  0.6719716E+06,  0.4747123E+07,    37.607,    38.751
          28,  0.6731427E+06,  0.4746596E+07,    38.875,    40.227
          29,  0.6725082E+06,  0.4746675E+07,    32.851,    33.733
          30,  0.6728054E+06,  0.4746440E+07,    35.841,    36.630
          31,  0.6735676E+06,  0.4746074E+07,    50.702,    53.248
          32,  0.6731014E+06,  0.4746205E+07,    34.542,    35.849
          33,  0.6740027E+06,  0.4745935E+07,    47.442,    50.343
          34,  0.6743832E+06,  0.4745741E+07,    40.134,    41.725
