id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.6714861E+06,  0.4748537E+07,   672.480,  1254.563
           2,  0.6711068E+06,  0.4748381E+07,   700.678,  2071.027
           3,  0.6708332E+06,  0.4748737E+07,  9999.000,  9999.000
           4,  0.6720969E+06,  0.4748202E+07,   585.561,   983.071
           5,  0.6717260E+06,  0.4748066E+07,   689.085,  1910.309
           6,  0.6726497E+06,  0.4747784E+07,   509.781,   760.556
           7,  0.6720237E+06,  0.4747887E+07,   833.310,  2102.853
           8,  0.6723343E+06,  0.4747656E+07,   502.306,  1276.502
           9,  0.6731952E+06,  0.4747349E+07,   550.963,   906.392
          10,  0.6725893E+06,  0.4747416E+07,  1067.923,  2204.554
          11,  0.6728757E+06,  0.4747188E+07,   531.593,  1318.696
          12,  0.6737455E+06,  0.4746930E+07,   643.474,   886.280
          13,  0.6731661E+06,  0.4746993E+07,  1221.531,  2413.883
          14,  0.6737220E+06,  0.4746534E+07,  1126.459,  1992.729
          15,  0.6741571E+06,  0.4746395E+07,  9999.000,  9999.000
          16,  0.6707183E+06,  0.4748112E+07,  1420.636,  9492.230
          17,  0.6713467E+06,  0.4747910E+07,   661.446,  1279.415
          18,  0.6709814E+06,  0.4747704E+07,   653.923,  1992.215
          19,  0.6704446E+06,  0.4748467E+07,   738.715,  2240.406
          20,  0.6703564E+06,  0.4747860E+07,   822.977,  2675.250
          21,  0.6700408E+06,  0.4748162E+07,  1505.720,  9518.864
          22,  0.6701433E+06,  0.4748780E+07,  9999.000,  9999.000
          23,  0.6719633E+06,  0.4747519E+07,   588.362,  1025.984
          24,  0.6712875E+06,  0.4747544E+07,  1009.294,  3659.423
          25,  0.6716611E+06,  0.4747355E+07,   538.098,  1574.067
          26,  0.6725602E+06,  0.4747060E+07,   537.048,   956.218
          27,  0.6719716E+06,  0.4747123E+07,  1139.315,  3340.238
          28,  0.6731427E+06,  0.4746596E+07,   584.066,   881.523
          29,  0.6725082E+06,  0.4746675E+07,  1037.270,  2998.329
          30,  0.6728054E+06,  0.4746440E+07,   683.794,  2528.433
          31,  0.6735676E+06,  0.4746074E+07,  2073.163,  8209.554
          32,  0.6731014E+06,  0.4746205E+07,   968.894,  1635.067
          33,  0.6740027E+06,  0.4745935E+07,  1140.568,  2061.231
          34,  0.6743832E+06,  0.4745741E+07,  9999.000,  9999.000
          35,  0.6734134E+06,  0.4745662E+07,  1213.955,  2246.389
          36,  0.6738032E+06,  0.4745491E+07,  1781.231,  8146.298
          37,  0.6706196E+06,  0.4747452E+07,   903.428,  5450.601
          38,  0.6712958E+06,  0.4747148E+07,   544.440,  1170.706
          39,  0.6707697E+06,  0.4747040E+07,   703.713,  4196.373
          40,  0.6699340E+06,  0.4747571E+07,  1062.594,  9092.147
          41,  0.6701578E+06,  0.4747263E+07,   741.857,  4205.224
          42,  0.6697395E+06,  0.4748475E+07,   854.167,  2374.639
          43,  0.6696185E+06,  0.4747873E+07,   862.806,  2774.292
          44,  0.6693294E+06,  0.4748174E+07,  1547.161,  9490.218
