ISOTime,Flow,Salt,Temp,SSOL1,SSOL2,DO,PO4,DOP,POP,PIP,NH4,NO3,DON,PON,DOC,POC,SiO2,CYANO,CHLOR,CRYPTO,FDIAT,MDIAT
25/01/2002 00:00:00,4667.70000,   0.018,   0.800,   9.768,   0.000, 181.326,   0.228,   0.016,   0.195,   0.179,   5.025,  28.247,   6.864,   2.942, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/01/2002 00:00:00,4493.80000,   0.018,   0.800,   9.742,   0.000, 181.386,   0.228,   0.016,   0.197,   0.181,   5.036,  28.183,   6.861,   2.941, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/01/2002 00:00:00,4348.20000,   0.018,   1.000,   9.716,   0.000, 181.447,   0.228,   0.016,   0.199,   0.182,   5.048,  28.120,   6.859,   2.939, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/01/2002 00:00:00,4469.50000,   0.018,   1.400,   9.690,   0.000, 181.507,   0.228,   0.016,   0.200,   0.184,   5.059,  28.056,   6.856,   2.938, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
29/01/2002 00:00:00,4534.30000,   0.018,   1.700,   9.665,   0.000, 181.568,   0.228,   0.016,   0.202,   0.186,   5.070,  27.992,   6.853,   2.937, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
30/01/2002 00:00:00,4501.90000,   0.018,   1.800,   9.639,   0.000, 181.628,   0.227,   0.016,   0.204,   0.188,   5.082,  27.929,   6.851,   2.936, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
31/01/2002 00:00:00,4400.80000,   0.018,   1.800,   9.613,   0.000, 181.689,   0.227,   0.016,   0.206,   0.189,   5.093,  27.865,   6.848,   2.935, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/02/2002 00:00:00,4542.40000,   0.018,   1.800,   9.587,   0.000, 181.749,   0.227,   0.016,   0.207,   0.191,   5.104,  27.802,   6.845,   2.934, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/02/2002 00:00:00,4518.10000,   0.018,   2.200,   9.561,   0.000, 181.809,   0.227,   0.016,   0.209,   0.193,   5.116,  27.738,   6.843,   2.933, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/02/2002 00:00:00,4501.90000,   0.018,   2.500,   9.535,   0.000, 181.870,   0.227,   0.016,   0.211,   0.195,   5.127,  27.675,   6.840,   2.931, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/02/2002 00:00:00,4497.90000,   0.018,   2.600,   9.510,   0.000, 181.930,   0.227,   0.016,   0.212,   0.196,   5.138,  27.611,   6.838,   2.930, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/02/2002 00:00:00,4566.60000,   0.018,   2.200,   9.484,   0.000, 181.991,   0.227,   0.016,   0.214,   0.198,   5.149,  27.548,   6.835,   2.929, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/02/2002 00:00:00,4501.90000,   0.018,   1.600,   9.458,   0.000, 182.051,   0.226,   0.016,   0.216,   0.200,   5.161,  27.484,   6.832,   2.928, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/02/2002 00:00:00,4566.60000,   0.018,   1.300,   9.432,   0.000, 182.112,   0.226,   0.016,   0.218,   0.201,   5.172,  27.421,   6.830,   2.927, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/02/2002 00:00:00,4615.20000,   0.018,   1.300,   9.406,   0.000, 182.172,   0.226,   0.016,   0.219,   0.203,   5.183,  27.357,   6.827,   2.926, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/02/2002 00:00:00,4497.90000,   0.018,   1.400,   9.381,   0.000, 182.233,   0.226,   0.016,   0.221,   0.205,   5.195,  27.293,   6.824,   2.924, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/02/2002 00:00:00,4360.30000,   0.018,   1.200,   9.355,   0.000, 182.293,   0.226,   0.016,   0.223,   0.207,   5.206,  27.230,   6.822,   2.923, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/02/2002 00:00:00,4283.50000,   0.018,   1.000,   9.329,   0.000, 182.354,   0.226,   0.016,   0.225,   0.208,   5.217,  27.166,   6.819,   2.922, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/02/2002 00:00:00,4530.20000,   0.018,   0.300,   9.303,   0.000, 182.414,   0.225,   0.016,   0.226,   0.210,   5.228,  27.103,   6.816,   2.921, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/02/2002 00:00:00,4586.80000,   0.018,   0.200,   9.277,   0.000, 182.475,   0.225,   0.016,   0.228,   0.212,   5.240,  27.039,   6.814,   2.920, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/02/2002 00:00:00,4465.50000,   0.018,   0.100,   9.252,   0.000, 182.535,   0.225,   0.016,   0.230,   0.214,   5.251,  26.976,   6.811,   2.919, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/02/2002 00:00:00,4340.10000,   0.018,   0.200,   9.226,   0.000, 182.596,   0.225,   0.016,   0.231,   0.215,   5.262,  26.912,   6.808,   2.918, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/02/2002 00:00:00,4380.60000,   0.018,   0.600,   9.200,   0.000, 182.656,   0.225,   0.016,   0.233,   0.217,   5.274,  26.849,   6.806,   2.916, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/02/2002 00:00:00,4461.50000,   0.018,   0.700,   9.171,   0.000, 182.718,   0.225,   0.016,   0.235,   0.219,   5.286,  26.778,   6.803,   2.915, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/02/2002 00:00:00,4497.90000,   0.018,   0.500,   9.143,   0.000, 182.779,   0.224,   0.016,   0.237,   0.221,   5.299,  26.708,   6.800,   2.914, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/02/2002 00:00:00,4526.20000,   0.018,   0.800,   9.114,   0.000, 182.840,   0.224,   0.016,   0.239,   0.223,   5.311,  26.638,   6.797,   2.913, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/02/2002 00:00:00,4627.30000,   0.018,   1.300,   9.086,   0.000, 182.902,   0.224,   0.016,   0.241,   0.225,   5.324,  26.567,   6.794,   2.911, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/02/2002 00:00:00,4542.40000,   0.018,   1.800,   9.057,   0.000, 182.963,   0.224,   0.016,   0.243,   0.227,   5.336,  26.497,   6.791,   2.910, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/02/2002 00:00:00,4408.90000,   0.018,   1.900,   9.029,   0.000, 183.025,   0.224,   0.016,   0.245,   0.229,   5.349,  26.427,   6.788,   2.909, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/02/2002 00:00:00,4518.10000,   0.018,   1.500,   9.000,   0.000, 183.086,   0.224,   0.016,   0.247,   0.231,   5.361,  26.356,   6.785,   2.908, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/02/2002 00:00:00,4724.40000,   0.018,   1.100,   8.971,   0.000, 183.147,   0.223,   0.016,   0.249,   0.232,   5.374,  26.286,   6.782,   2.906, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/02/2002 00:00:00,4874.10000,   0.018,   1.300,   8.943,   0.000, 183.209,   0.223,   0.016,   0.250,   0.234,   5.386,  26.216,   6.779,   2.905, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/02/2002 00:00:00,4942.80000,   0.018,   2.100,   8.914,   0.000, 183.270,   0.223,   0.016,   0.252,   0.236,   5.399,  26.145,   6.776,   2.904, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/02/2002 00:00:00,4789.10000,   0.018,   1.900,   8.886,   0.000, 183.331,   0.223,   0.016,   0.254,   0.238,   5.411,  26.075,   6.773,   2.903, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/02/2002 00:00:00,4821.50000,   0.018,   1.800,   8.857,   0.000, 183.393,   0.223,   0.016,   0.256,   0.240,   5.424,  26.005,   6.770,   2.901, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/03/2002 00:00:00,4825.60000,   0.018,   1.400,   8.829,   0.000, 183.454,   0.223,   0.016,   0.258,   0.242,   5.436,  25.934,   6.767,   2.900, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/03/2002 00:00:00,4781.00000,   0.018,   1.000,   8.800,   0.000, 183.516,   0.222,   0.016,   0.260,   0.244,   5.449,  25.864,   6.764,   2.899, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/03/2002 00:00:00,4894.30000,   0.018,   1.100,   8.771,   0.000, 183.577,   0.222,   0.016,   0.262,   0.246,   5.461,  25.794,   6.761,   2.898, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/03/2002 00:00:00,4740.60000,   0.018,   1.300,   8.743,   0.000, 183.638,   0.222,   0.016,   0.264,   0.248,   5.474,  25.723,   6.758,   2.896, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/03/2002 00:00:00,4922.60000,   0.018,   0.600,   8.714,   0.000, 183.700,   0.222,   0.016,   0.266,   0.250,   5.487,  25.653,   6.755,   2.895, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/03/2002 00:00:00,4930.70000,   0.018,   0.100,   8.686,   0.000, 183.761,   0.222,   0.016,   0.268,   0.252,   5.499,  25.583,   6.752,   2.894, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/03/2002 00:00:00,4898.30000,   0.018,   0.100,   8.657,   0.000, 183.823,   0.222,   0.016,   0.270,   0.254,   5.512,  25.512,   6.749,   2.893, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/03/2002 00:00:00,4853.90000,   0.018,   0.100,   8.629,   0.000, 183.884,   0.221,   0.016,   0.271,   0.256,   5.524,  25.442,   6.747,   2.891, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/03/2002 00:00:00,4910.50000,   0.018,   0.400,   8.600,   0.000, 183.945,   0.221,   0.016,   0.273,   0.258,   5.537,  25.372,   6.744,   2.890, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/03/2002 00:00:00,5124.90000,   0.018,   0.900,   8.571,   0.000, 184.007,   0.221,   0.016,   0.275,   0.259,   5.549,  25.301,   6.741,   2.889, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/03/2002 00:00:00,5294.70000,   0.018,   0.200,   8.543,   0.000, 184.068,   0.221,   0.016,   0.277,   0.261,   5.562,  25.231,   6.738,   2.888, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/03/2002 00:00:00,5149.20000,   0.018,   0.100,   8.514,   0.000, 184.129,   0.221,   0.016,   0.279,   0.263,   5.574,  25.161,   6.735,   2.886, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/03/2002 00:00:00,5335.20000,   0.018,   0.100,   8.486,   0.000, 184.191,   0.221,   0.016,   0.281,   0.265,   5.587,  25.090,   6.732,   2.885, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/03/2002 00:00:00,5185.60000,   0.018,   0.800,   8.457,   0.000, 184.252,   0.220,   0.016,   0.283,   0.267,   5.599,  25.020,   6.729,   2.884, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/03/2002 00:00:00,5379.70000,   0.018,   1.500,   8.429,   0.000, 184.314,   0.220,   0.016,   0.285,   0.269,   5.612,  24.950,   6.726,   2.883, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/03/2002 00:00:00,5525.40000,   0.018,   2.200,   8.400,   0.000, 184.375,   0.220,   0.016,   0.287,   0.271,   5.624,  24.879,   6.723,   2.881, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/03/2002 00:00:00,5501.10000,   0.018,   2.000,   8.374,   0.000, 184.682,   0.220,   0.016,   0.289,   0.273,   5.636,  24.816,   6.720,   2.880, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/03/2002 00:00:00,5517.30000,   0.018,   2.100,   8.348,   0.000, 184.990,   0.220,   0.016,   0.290,   0.274,   5.647,  24.752,   6.718,   2.879, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/03/2002 00:00:00,5395.90000,   0.018,   3.100,   8.323,   0.000, 185.297,   0.220,   0.016,   0.292,   0.276,   5.658,  24.689,   6.715,   2.878, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/03/2002 00:00:00,5359.50000,   0.018,   3.600,   8.297,   0.000, 185.605,   0.219,   0.016,   0.294,   0.278,   5.670,  24.625,   6.712,   2.877, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/03/2002 00:00:00,5408.10000,   0.018,   3.700,   8.271,   0.000, 185.912,   0.219,   0.016,   0.295,   0.280,   5.681,  24.562,   6.709,   2.876, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/03/2002 00:00:00,5282.70000,   0.018,   3.600,   8.245,   0.000, 186.220,   0.219,   0.016,   0.297,   0.281,   5.692,  24.498,   6.707,   2.875, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/03/2002 00:00:00,5274.60000,   0.018,   2.600,   8.219,   0.000, 186.527,   0.219,   0.016,   0.299,   0.283,   5.703,  24.434,   6.704,   2.873, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/03/2002 00:00:00,5197.70000,   0.018,   2.500,   8.194,   0.000, 186.835,   0.219,   0.016,   0.301,   0.285,   5.715,  24.371,   6.701,   2.872, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/03/2002 00:00:00,5088.50000,   0.018,   2.800,   8.168,   0.000, 187.142,   0.219,   0.016,   0.302,   0.287,   5.726,  24.307,   6.699,   2.871, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/03/2002 00:00:00,5165.30000,   0.018,   2.600,   8.142,   0.000, 187.450,   0.218,   0.016,   0.304,   0.288,   5.737,  24.244,   6.696,   2.870, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/03/2002 00:00:00,5286.70000,   0.018,   2.100,   8.116,   0.000, 187.757,   0.218,   0.016,   0.306,   0.290,   5.749,  24.180,   6.693,   2.869, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/03/2002 00:00:00,5359.50000,   0.018,   1.500,   8.090,   0.000, 188.065,   0.218,   0.016,   0.308,   0.292,   5.760,  24.117,   6.691,   2.868, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
29/03/2002 00:00:00,5258.40000,   0.018,   1.200,   8.065,   0.000, 188.372,   0.218,   0.016,   0.309,   0.293,   5.771,  24.053,   6.688,   2.866, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
30/03/2002 00:00:00,5343.30000,   0.018,   1.000,   8.039,   0.000, 188.679,   0.218,   0.016,   0.311,   0.295,   5.783,  23.990,   6.685,   2.865, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
31/03/2002 00:00:00,5476.80000,   0.018,   1.400,   8.013,   0.000, 188.987,   0.218,   0.016,   0.313,   0.297,   5.794,  23.926,   6.683,   2.864, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/04/2002 00:00:00,5217.90000,   0.018,   1.700,   7.987,   0.000, 189.294,   0.218,   0.016,   0.314,   0.299,   5.805,  23.863,   6.680,   2.863, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/04/2002 00:00:00,5404.00000,   0.018,   1.700,   7.961,   0.000, 189.602,   0.217,   0.016,   0.316,   0.300,   5.817,  23.799,   6.677,   2.862, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/04/2002 00:00:00,5391.90000,   0.018,   1.800,   7.935,   0.000, 189.909,   0.217,   0.016,   0.318,   0.302,   5.828,  23.735,   6.675,   2.861, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/04/2002 00:00:00,5412.10000,   0.018,   1.600,   7.910,   0.000, 190.217,   0.217,   0.016,   0.320,   0.304,   5.839,  23.672,   6.672,   2.860, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/04/2002 00:00:00,5359.50000,   0.018,   1.800,   7.884,   0.000, 190.524,   0.217,   0.016,   0.321,   0.306,   5.851,  23.608,   6.669,   2.858, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/04/2002 00:00:00,5480.80000,   0.018,   2.300,   7.858,   0.000, 190.832,   0.217,   0.016,   0.323,   0.307,   5.862,  23.545,   6.667,   2.857, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/04/2002 00:00:00,5541.50000,   0.018,   2.100,   7.832,   0.000, 191.139,   0.217,   0.016,   0.325,   0.309,   5.873,  23.481,   6.664,   2.856, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/04/2002 00:00:00,5456.60000,   0.018,   2.400,   7.806,   0.000, 191.447,   0.216,   0.016,   0.327,   0.311,   5.884,  23.418,   6.661,   2.855, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/04/2002 00:00:00,5375.70000,   0.018,   3.400,   7.781,   0.000, 191.754,   0.216,   0.016,   0.328,   0.312,   5.896,  23.354,   6.659,   2.854, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/04/2002 00:00:00,5436.40000,   0.018,   4.200,   7.755,   0.000, 192.061,   0.216,   0.016,   0.330,   0.314,   5.907,  23.291,   6.656,   2.853, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/04/2002 00:00:00,5387.80000,   0.018,   4.700,   7.729,   0.000, 192.369,   0.216,   0.016,   0.332,   0.316,   5.918,  23.227,   6.653,   2.851, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/04/2002 00:00:00,5097.00000,   0.018,   6.200,   7.703,   0.000, 192.676,   0.216,   0.016,   0.333,   0.318,   5.930,  23.163,   6.651,   2.850, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/04/2002 00:00:00,5077.00000,   0.018,   6.400,   7.677,   0.000, 192.984,   0.216,   0.016,   0.335,   0.319,   5.941,  23.100,   6.648,   2.849, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/04/2002 00:00:00,5245.00000,   0.018,   6.600,   7.652,   0.000, 193.291,   0.215,   0.016,   0.337,   0.321,   5.952,  23.036,   6.645,   2.848, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/04/2002 00:00:00,5181.00000,   0.018,   6.700,   7.626,   0.000, 193.599,   0.215,   0.015,   0.339,   0.323,   5.964,  22.973,   6.643,   2.847, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/04/2002 00:00:00,5158.00000,   0.018,   6.900,   7.600,   0.000, 193.906,   0.215,   0.015,   0.340,   0.325,   5.975,  22.909,   6.640,   2.846, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/04/2002 00:00:00,5158.00000,   0.018,   7.100,   7.583,   0.000, 193.906,   0.214,   0.015,   0.339,   0.323,   5.950,  23.336,   6.687,   2.866, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/04/2002 00:00:00,5148.00000,   0.018,   7.200,   7.567,   0.000, 193.906,   0.213,   0.015,   0.338,   0.322,   5.925,  23.763,   6.734,   2.886, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/04/2002 00:00:00,5065.00000,   0.018,   7.400,   7.550,   0.000, 193.906,   0.212,   0.015,   0.336,   0.321,   5.900,  24.190,   6.782,   2.906, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/04/2002 00:00:00,5107.00000,   0.018,   7.600,   7.533,   0.000, 193.906,   0.211,   0.015,   0.335,   0.320,   5.875,  24.617,   6.829,   2.927, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/04/2002 00:00:00,5191.00000,   0.018,   7.700,   7.517,   0.000, 193.906,   0.210,   0.015,   0.334,   0.318,   5.850,  25.043,   6.876,   2.947, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/04/2002 00:00:00,4704.00000,   0.018,   7.900,   7.500,   0.000, 193.906,   0.209,   0.015,   0.333,   0.317,   5.825,  25.470,   6.923,   2.967, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
