Variable Name,Min Date,Max Date,Number of Samples
TOTAL_PHOSPHORUS,06/05/2013 00:00:00,08/10/2013 00:00:00,12.000
CHLOROPHYLL_A,06/05/2013 00:00:00,08/10/2013 00:00:00,12.000
